position,company,location,salary,summary
Research Analyst,MDRC,"New York, NY 10016 (Gramercy area)",,"Disseminate results to policymakers, practitioners, and social scientists. Travel to research sites and collect and analyze quantitative and qualitative data to..."
Research Analyst,"iHeartMedia, Inc.","New York, NY",,"Create insightful data driven presentations that meet the client’s objectives. Audience metrics, competitive advertising spending, media geography, competitive..."
Research Analyst,Cumulus Media,"New York, NY",,"Develop insights-driven analyses and reports that communicate complex data in clear, action-focused manners. New York City...."
Research Analyst,Coinbase,"New York, NY",,"Strong data analysis, strategic thinking, and written communication skills. Establish GDAX as the premier source for digital asset market data, research, and..."
Data Engineer,Columbia University,"New York, NY",,"Establishes pipelines for data sharing (e.g., of electrophysiological data from multielectrode arrays or 4D largescale calcium imaging microscopy data) across..."
Business Consultant - Statistical Bureau Reporting,Verisk Analytics,"Jersey City, NJ",,"Work closely with ETL team for implementing data transformation rules, data validations in to the data warehouse...."
Senior Quantitative Analyst,Prudential,"Newark, NJ",,"Working with large sets of data and live data consumption, the standard quant databases, in fast-paced environments including data feeds from the morning result..."
Data Engineer,Dailymotion,"New York, NY",,Work closely with data scientists to construct creative solutions for their analysis tasks Qualifications....
Portfolio Financing : Quantitative Analyst,"Two Sigma Investments, LLC.","New York, NY",,"Data analytics, creating and improving reports and working with modelers, engineers and portfolio managers to help analyze financing data...."
Interest Rate Quantitative Analyst,UBS,"New York, NY",,Does complex modeling excite you? Are you an innovative thinker? We’re looking for someone like that who can: – develop cutting edge models and algorithms for...
Quantitative Trading Analyst,Wolverine Trading,"New York, NY",,"Data mining / Statistical analysis. In particular he/she will help – among other things - in the elaboration of new strategies from a mathematical standpoint,..."
"Quantitative Analyst, High Frequency Trading","Two Sigma Investments, LLC.","New York, NY",,Applying tick-level data analysis and real-world trading experimentation to define strategy decision-making. We are seeking world-class quantitative researchers...
Statistical Reporting Coordinator,Odyssey Reinsurance Company,"New York, NY 10005 (Financial District area)",,"Maintains confidentiality of company-sensitive data. Responsible for pulling the data, coding the data according to the statistical reporting agents..."
Associate Scientist-Instrumental Evaluation,L'Oreal USA,"Clark, NJ 07066",,"Experience in processing data and statistical analysis is required; Analyzes instrumental test data and prepares reports, memos, and presentations to clearly..."
Data Engineer,Celmatix,"New York, NY 10005 (Financial District area)",,"We are seeking a Data Engineer to join our growing Data Engineering team. Support the collection, management, storage, and analysis of electronic medical..."
Data Engineer,Match,"New York, NY",,We're a team of engineers and data scientists that manage all aspects of OkCupid's BI and data stack. OkCupid is looking to hire a Data Engineer!...
Statistical Reporting Coordinator,Odyssey Reinsurance Company,"New York, NY 10005 (Financial District area)",,"Maintains confidentiality of company-sensitive data. Responsible for pulling the data, coding the data according to the statistical reporting agents..."
Business Intelligence – Data Analyst,Conduent,"Florham Park, NJ",,"To make this possible, they are looking for data analysts / data scientists to help answer questions across a broad range of business functions and industry..."
Process Analytics Scientist,Eurofins Lancaster Laboratories Professional Scien...,"Kenilworth, NJ",,"Document laboratory activities electronically and enter process data into database. Process Analytical Scientist responsibilities include, but are not limited..."
Scientist III,Evonik,"Piscataway, NJ 08854",,Include material and data to support patent filings. May oversee the activities of other employees assigned to support a specific project (lower level...
Data Engineer,Celmatix,"New York, NY 10005 (Financial District area)",,"We are seeking a Data Engineer to join our growing Data Engineering team. Support the collection, management, storage, and analysis of electronic medical..."
Data Engineer,Match,"New York, NY",,We're a team of engineers and data scientists that manage all aspects of OkCupid's BI and data stack. OkCupid is looking to hire a Data Engineer!...
Fixed Income/Credit Quantitative Analyst,RBC,"New York, NY",,"Knowledge of multi variants regression, machine learning, data visualization and big data tools is highly desirable...."
Molecular Analytics Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Machine learning and data mining models for leveraging matched molecular pairs, assay data, crystallographic databases, etc...."
Quantitative Finance Analyst,TransReach,"New York, NY",,"Required Skills/Experience: Depth and a breadth of knowledge of financial markets and derivative products – particularly in Equities, Commodities, Rates,..."
Data Engineer,Weight Watchers International,"New York, NY",,Work closely with our data scientists to help build complex algorithms that provide unique insights into our data....
Machine Learning Engineer (Associate) - Intelligent Solutions,JP Morgan Chase,"New York, NY 10001 (Chelsea area)",,JP Morgan Intelligent Solutions (JPMIS) is the group considering ways to transform our data assets into opportunities for JPMorgan Chase by leveraging the vast...
"Senior Data Scientist, Senior Associate",New York Life Insurance Co,"New York, NY",,"Is this not why we became data scientists? We work with data ranging from demographics, credit and geo data to detailed medical data (medical test results,..."
Data Scientist / Engineer,OUTFRONT media,"New York, NY",,"Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as curation and geo..."
Marketing Research Analyst,Prudential,"Newark, NJ 07102 (Central Business District area)",,"Proficiency in data analysis using Excel. Assist with data merging, cleaning, tabulation and synthesis...."
Automated Intelligence Business Analyst- Global Research,UBS,"New York, NY",,"Experience working with data science teams is beneficial. Do you have a passion for automated intelligence, working with big data, and research?..."
"Senior Data Scientist, Business Funnel Optimization",Newsela,"New York, NY",,This role reports up through the Chief Data Scientist. Proven expertise in Data Visualization and Storytelling....
"Senior Data Scientist, Personalization",HelloFresh,"New York, NY",,A data junkie:. HelloFresh is seeking a Senior Data Scientist to help spearhead our personalization initiative....
Bioinformatics Research Investigator,Bristol-Myers Squibb,"Hopewell, NJ",,Identify opportunities for improvement of analytical pipelines and data management tools that can enhance data analysis strategies....
Data Scientist,WebMD,"New York, NY",,"To manipulate data and draw insights from large data sets. The Data Scientist, Outcomes Research will utilize data captured from online surveys, electronic..."
Data Scientist,Payfone,"New York, NY 10003 (Greenwich Village area)",,The Data Scientist will:. The Data Scientist will work with large data sets and will derive client insights from that data....
Data Scientist,"Two Sigma Investments, LLC.","New York, NY",,"Identifying timely and unique data sets, diving deep into a diverse set of data domains, visualizing and exploring underlying data drivers, and developing data..."
Data Scientist,StreetEasy,"New York, NY",,"StreetEasy is seeking a Data Scientist to join our growing research team. We literally sit between StreetEasy’s engineering, product, strategy, and..."
Data Scientist,Microsoft,"New York, NY",,Collaborate with subject matter experts and data scientists to inform your analytical approaches. Identify and define appropriate data for analysis....
Data Scientist,Digital Reasoning,"New York, NY",,"As a Data Scientist, you’ll solve a wide range of unstructured data (text/NLP, audio, image) problems our customers have by first understanding them, designing..."
Data Scientist,Celonis,"New York, NY",,"You are excited about Big Data, Data Mining and Process Mining. Data Scientists run the newest proof-of-concept projects and fill our software with the real..."
Data Scientist,Newsela,"New York, NY",,Collaborate with data managers and engineers to specify requirements for data infrastructure and storage. We’re looking to drive unprecedented gains in student...
Data Scientist,Knewton,"New York, NY",,We are seeking a Data Scientist to join the Data Science team. Familiarity with linear algebra and manipulating data using matrix algorithms....
Data Scientist,Cuebiq,"New York, NY",,Data Scientist (NYC). We are looking to add a skilled and passionate Data Scientist to our team in New York....
Data Scientist,Conde Nast,"New York, NY 10007 (Financial District area)",,We are seeking an experienced and highly motivated data scientist to join our team in New York. Experience with big data technologies:....
Data Scientist,2U,"New York, NY",,"Under the guidance of the Director of Data Science, the Data Scientist will lead advanced analytical research and development...."
Data Scientist,Cuebiq,"New York, NY",,Data Scientist (NYC). We are looking to add a skilled and passionate Data Scientist to our team in New York....
Data Scientist,Conde Nast,"New York, NY 10007 (Financial District area)",,We are seeking an experienced and highly motivated data scientist to join our team in New York. Experience with big data technologies:....
Data Scientist,2U,"New York, NY",,"Under the guidance of the Director of Data Science, the Data Scientist will lead advanced analytical research and development...."
Data Scientist,Integral Ad Science,"New York, NY 10003 (Greenwich Village area)",,We are seeking a Data Scientist to join our team in NYC! Drive the collection of new data and the refinement of existing data sources....
Data Scientist,Vettery,"New York, NY",,"We’re looking to add a Data Scientist to work on decision support, product optimization, and operation scaling projects across these areas...."
Data Scientist,Celmatix,"New York, NY 10005 (Financial District area)",,"We seek a Data Scientist with deep expertise working with large datasets to join our growing scientific team. Reporting to the Data Science Lead, you will work..."
Data Scientist,"Jefferies & Company, Inc.","New York, NY",,Problem Solver and able to tell business story using data. This role will involve a close collaboration with our team of passionate and innovative data...
Data Scientist,Loadsmart,"New York, NY",,3+ years of experience as a data scientist. Develop and improve product features within the data science and data engineering team....
Data Scientist,Foot Locker,"New York, NY",,"We are searching for a forward thinking Data Scientist to drive data mining, build data products, and communicate findings to key stakeholders...."
Data Scientist,Pamten,"New York, NY",,"Data Scientist New York, NY 12 Months Financial experience or and a PHD is a must:. Requirements M.S in Computer Science, Statistics, Machine learning, Applied..."
Data Scientist,Countr,"New York, NY",,Data is your mojo...gets a thrill diving deep into data and solving complex data problems on a daily basis. We are looking for Data Scientist who is a creative...
Data Scientist,ITL USA,"New York, NY",,Refine the output based on feedback from NLP scientists or senior data scientists. Infosys – Analytics – Data Scientist - NLP – US....
Data Scientist,Dataminr,"New York, NY",,"You're a dedicated Data Scientist who wants nothing more than to help us sort, analyze and deliver relevant information from terabytes of unstructured data in..."
Data Scientist,Capgemini,"New York, NY",,"Big Data expert (SPARK, PYTHON, Big Data Stack, Data Analysis, Risk and regulatory domain. Good “Data Analysis” thinking with ability to analyze large datasets..."
Research Analyst,Nielsen,"New York, NY 10003 (Greenwich Village area)",,"Very strong quantitative, data tabulation, analytic thinking and data mining skills. Decide the best way to present the data...."
Advanced Imaging Data Analyst,Weill Cornell Medicine,"New York, NY",,"When necessary de-identify data and transmit to collaborating CROs. The Advanced Imaging Data Analyst, utilizes independent judgment in prioritizing and..."
Research Data Specialist,Weill Cornell Medicine,"New York, NY",,Approximately 2 years of prior relevant experience working with and manipulating data. Provides assistance to principle investigators in developing and...
Quantitative Fixed Income Risk Analyst,OppenheimerFunds,"New York, NY",,Job Description OppenheimerFunds is seeking a quantitative analyst within the fixed income risk department. The ideal candidate has an advanced degree in a...
Data Scientist,7Park Data,"New York, NY",,"At 7Park, our product is data, so the opportunities for an experienced data scientist are almost limitless. We are looking for a Data Scientist who will help us..."
Data Scientist,Tavant Technologies,"New York, NY",,"Participates as part of the data s cience team in ad hoc data s cience, research and modeling activities. Experience with data visualization techniques and..."
Machine Learning Engineer (Associate) - Intelligent Solutions,JP Morgan Chase,"New York, NY 10001 (Chelsea area)",,JP Morgan Intelligent Solutions (JPMIS) is the group considering ways to transform our data assets into opportunities for JPMorgan Chase by leveraging the vast...
Research Data Specialist,Weill Cornell Medicine,"New York, NY",,Approximately 2 years of prior relevant experience working with and manipulating data. Provides assistance to principle investigators in developing and...
Quantitative Fixed Income Risk Analyst,OppenheimerFunds,"New York, NY",,Job Description OppenheimerFunds is seeking a quantitative analyst within the fixed income risk department. The ideal candidate has an advanced degree in a...
Data Scientist,7Park Data,"New York, NY",,"At 7Park, our product is data, so the opportunities for an experienced data scientist are almost limitless. We are looking for a Data Scientist who will help us..."
Data Scientist,Tavant Technologies,"New York, NY",,"Participates as part of the data s cience team in ad hoc data s cience, research and modeling activities. Experience with data visualization techniques and..."
Data Scientist,Farfetch,"New York, NY",,"You will collaborate with other Scientists and Engineers to build efficient data products. You will work with large, complex data sets...."
Data Scientist,Rockstar New York,"New York, NY",,Rockstar Games is seeking an experienced data scientist to join our Analytics practice and help advance our business intelligence capabilities....
Senior-Inventive Scientist (Labs- Big Data Research),AT&T,"New York, NY",,Data Scientists will usually have a Master’s; Qualified candidates may be asked to submit a Research Statement (required for Inventive Scientist applicants) and...
Data ScientistNew York,Foursquare,"New York, NY",,"3+ years work experience as a data scientist or in analytics, working with big datasets. Familiarity with Foursquare or location data and an ability to clearly..."
Senior Data Scientist,Transfix.io,"New York, NY",,"As our Senior Data Scientist, you will build data pipelines, forecast industry trends, and mentor more junior data scientists and engineers...."
Senior Data Scientist,Capgemini,"New York, NY",,"Senior Data Scientist. Big Data expert (SPARK, PYTHON, Big Data Stack, Data Analysis, Risk and regulatory domain...."
Senior Data Scientist,Bluecore,"New York, NY 10002 (Lower East Side area)",,First-party data is at the core of everything we build and the Data Science team at Bluecore is at the forefront of exploring innovative and exciting ways to...
Senior Data Scientist,Weight Watchers International,"New York, NY",,Senior Data Scientist. Motivate and mentor other data scientists to grow their skills and careers. We are looking for a Senior Data Scientist to take the lead...
Senior Data Scientist,Geophy,"New York, NY",,"Minimum of 5 years hands-on experience as a data scientist. Identify and analyze new data sources to improve model accuracy, closely working with our data..."
Senior Data Scientist,Verizon,"Basking Ridge, NJ 07920",,Experience connecting sales/operational/channel data between multiple online and offline data sources. Completing the full analytics journey from stitching data...
Associate Scientist Analytical R&D,Chenoa Information Services,"Bridgewater, NJ 08807",,Associate Scientist – Analytical R&D. The Associate Scientist position will support R&D by testing various samples in support of formulation development;...
Data Scientist,Fractal Analytics,"Jersey City, NJ 07311 (Downtown area)",,"Relevant academic experience and work experience in Statistics, with exposure to data structures and data visualization...."
