position,company,location,salary,summary
Data Scientist,AdTheorent,"New York, NY",,We are looking to hire a results-oriented data scientist with experience in data analysis and predictive modeling....
Data Scientist,Countr,"New York, NY",,Data is your mojo...gets a thrill diving deep into data and solving complex data problems on a daily basis. We are looking for Data Scientist who is a creative...
Data Scientist,ITL USA,"New York, NY",,Refine the output based on feedback from NLP scientists or senior data scientists. Infosys – Analytics – Data Scientist - NLP – US....
Data Scientist,Dataminr,"New York, NY",,"You're a dedicated Data Scientist who wants nothing more than to help us sort, analyze and deliver relevant information from terabytes of unstructured data in..."
Data Scientist,Capgemini,"New York, NY",,"Big Data expert (SPARK, PYTHON, Big Data Stack, Data Analysis, Risk and regulatory domain. Good “Data Analysis” thinking with ability to analyze large datasets..."
Data Scientist Intern - Digital McKinsey,McKinsey & Company,"New York, NY 10022 (Midtown area)",,"You will perform statistical data analyses, data mining and optimizations using multiple tools and techniques to get insights from large complex data sets...."
Advanced Imaging Data Analyst,Weill Cornell Medicine,"New York, NY",,"When necessary de-identify data and transmit to collaborating CROs. The Advanced Imaging Data Analyst, utilizes independent judgment in prioritizing and..."
Research Data Specialist,Weill Cornell Medicine,"New York, NY",,Approximately 2 years of prior relevant experience working with and manipulating data. Provides assistance to principle investigators in developing and...
Quantitative Fixed Income Risk Analyst,OppenheimerFunds,"New York, NY",,Job Description OppenheimerFunds is seeking a quantitative analyst within the fixed income risk department. The ideal candidate has an advanced degree in a...
Data Scientist,7Park Data,"New York, NY",,"At 7Park, our product is data, so the opportunities for an experienced data scientist are almost limitless. We are looking for a Data Scientist who will help us..."
Data Scientist,Tavant Technologies,"New York, NY",,"Participates as part of the data s cience team in ad hoc data s cience, research and modeling activities. Experience with data visualization techniques and..."
Data Scientist,Farfetch,"New York, NY",,"You will collaborate with other Scientists and Engineers to build efficient data products. You will work with large, complex data sets...."
Data Scientist,Rockstar New York,"New York, NY",,Rockstar Games is seeking an experienced data scientist to join our Analytics practice and help advance our business intelligence capabilities....
Senior-Inventive Scientist (Labs- Big Data Research),AT&T,"New York, NY",,Data Scientists will usually have a Master’s; Qualified candidates may be asked to submit a Research Statement (required for Inventive Scientist applicants) and...
Sr. Data Scientist,Fareportal Inc.,"New York, NY 10020 (Midtown area)",,"Data Scientist to join our team in New York City. As a data scientist at Fareportal, your primary focus will be on building large-scale, big data-driven revenue..."
Data ScientistNew York,Foursquare,"New York, NY",,"3+ years work experience as a data scientist or in analytics, working with big datasets. Familiarity with Foursquare or location data and an ability to clearly..."
Senior Data Scientist,Transfix.io,"New York, NY",,"As our Senior Data Scientist, you will build data pipelines, forecast industry trends, and mentor more junior data scientists and engineers...."
Senior Data Scientist,Capgemini,"New York, NY",,"Senior Data Scientist. Big Data expert (SPARK, PYTHON, Big Data Stack, Data Analysis, Risk and regulatory domain...."
Senior Data Scientist,Bluecore,"New York, NY 10002 (Lower East Side area)",,First-party data is at the core of everything we build and the Data Science team at Bluecore is at the forefront of exploring innovative and exciting ways to...
Senior Data Scientist,Weight Watchers International,"New York, NY",,Senior Data Scientist. Motivate and mentor other data scientists to grow their skills and careers. We are looking for a Senior Data Scientist to take the lead...
Senior Data Scientist,Geophy,"New York, NY",,"Minimum of 5 years hands-on experience as a data scientist. Identify and analyze new data sources to improve model accuracy, closely working with our data..."
Sr. Field Data Scientist,Forcepoint,"New York, NY 10001 (Chelsea area)",,"Forcepoint is seeking a qualified full-time professional services Field Data Scientist (FDS) to facilitate configuration, data integration and training of our..."
CIB - Global Research Analytics & Data Group – Analyst/Associate,JP Morgan Chase,"New York, NY 10179 (Midtown area)",,Quantitative and data management skills are required to analyze and oversee large data sets. General understanding of statistical analysis and data science...
Research Analyst,Nielsen,"New York, NY 10003 (Greenwich Village area)",,"Very strong quantitative, data tabulation, analytic thinking and data mining skills. Decide the best way to present the data...."
Cloud Data Engineer,Princeton Consulting Group LLC,"New York, NY 10103 (Midtown area)",,"This opportunity will be focused on building data pipelines that transform and persist data for various analytics use cases, while ensuring the completeness,..."
Data Engineer - Product,Showtime,"New York, NY 10176 (Murray Hill area)",,# Data Engineer - Product. Develop and enhance data warehouse in AWS S3. Work with other departments to understand their data needs....
Data Business Partner,Guardian News & Media,"New York, NY 10012 (Little Italy area)",,"Significant experience briefing analysts, data scientists, researchers and non-technical stakeholders across org...."
Multi-Asset Quantitative Analyst,Voya Financial,"New York, NY",,Thoughtful process of analyzing data and problem solving data to reach a well-reasoned solution. Attention to detail and ability to analyze data are critical....
"Analyst, Research",JLL,"New York, NY",,"Respond to internal and external clients’ requests for data and insight. Strong analytical skills, problem solving skills, and ability to process and analyze..."
Quantitative Analyst – Marketing effectiveness,WebMD,"New York, NY",,"Deliver concise, compelling, data and insight driven business recommendations to clients and internal leaders on where and how modified business decisions could..."
Research Analyst,1199SEIU Family of Funds,"New York, NY",,Prepare data requests and reports. Manage and review payroll postings to ensure they are entered accurately and efficiently....
Machine Learning Modeling Engineer,Corning,"Corning, NY 14830",,"Strong mathematical and programming skills and capability for independently preparing data (ETL functions of cleaning, consolidating, transforming data) for..."
Data Engineer,Paypal,"New York, NY",,"Supports PayPal business units by providing data in a ready-to-use form to data analysts and data scientists for Business insights, predictive analytics,..."
Sr. Data Scientist - NLP,Grubhub,"New York, NY",,Good understanding of data structures and computational complexity. Building and improving large scale food relevant taxonomy and unstructured data relevant...
Artificial and Machine Learning Developer,beqom,"New York, NY",,"As a Developer for AI and ML you will work in a team of experienced researchers, data scientists and application developers taking on challenges posed by the..."
HBO Lead Data Scientist,HBO,"New York, NY",,Manage a dynamic team of talented junior data scientist in the development of analytic solutions under your responsibility....
"Senior Manager, Data Scientist",Pernod Ricard,"New York, NY",,"Senior Manager, Data Scientist. Retrieve, prepare, and process a rich variety of data sources such as social media, CRM data, paid media data, sales data and..."
Senior Manager Data Scientist,Capital One,"New York, NY",,"Senior Manager Data Scientist. Writing software to clean and investigate large, messy data sets of numerical and textual data...."
MQA - Cross Asset Quantitative Analytics - Credit Quantitative Analyst,Citi,"New York, NY",,"Developing Excel spreadsheets and web-based data visualization tools to deliver analysis. United States,New York,New York...."
MQA - Cross Asset Quantitative Analytics - Rates Quantitative Analyst,Citi,"New York, NY",,"Developing Excel spreadsheets and web-based data visualization tools to deliver analysis. United States,New York,New York...."
Data Scientist,Atos,"Purchase, NY",,"We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver..."
Innovation & Technology Senior Data Scientist,PwC,"New York, NY 10002 (Lower East Side area)",,"Proven ability in data analytics management. 5 in data analytics, development and programming. The team helps develop cutting edge data analytic and automation..."
"Valuation / Quantitative Analyst, Global Valuation Group",HSBC,"New York, NY",,"The Global Valuation Group (GVG) is a global function with representation in London, Paris, New York, Hong Kong and other financial centres. GVG is part of..."
R&D Data Engineer,Earnest Research,"New York, NY",,"Duplicated data, bad data values). R&D DATA ENGINEER. Data Analysis and product development. Working with the R&D data scientists to rapidly assess the..."
Digital Intelligence - Data Engineer,JP Morgan Chase,"New York, NY 10001 (Chelsea area)",,"They feel comfortable working with a diverse team of data scientists, product managers and business partners...."
Data Analysis Manager,Universal Music Group,"New York, NY",,"Data visualization (e.g. We are currently seeking a Data Analysis Manager to run complex analysis on UMG’s commercial and sales data, as well as other data..."
Assistant Research Scientist OR Research Scientist 1,"Health, Department of","Albany, NY","$44,564 - $70,566 a year","Assistant Research Scientist (G14) - $44,564 - $56,888. Demonstrated proficiency in the collection, management, linkage, and analysis of environmental and human..."
STATISTICIAN,United Nations,"New York, NY",,"Organizes, designs, plans and carries out the collection, evaluation, analysis, compilation and dissemination of statistical data by selecting methods of data..."
Research Data Associate,NYU Langone Health,"New York, NY",,"Reviews entered data, resolves data queries, and obtains missing information. Data Collection & Integrity:. The Research Data Associate (RA) supports protocol..."
Research Data Associate *Must Speak Spanish,NYU Langone Health,"New York, NY",,"RAs will assist with data cleaning and data management. RAs may assist the PIs with data analysis using SPSS, interpreting data and writing scholarly reports..."
Quantitative Data Analyst,The New York Public Library,"Manhattan, NY",,But you won’t just wait for the questions to come to you - you’ll also combine your innate curiosity with our existing knowledge base to proactively identify...
Analyst Data Research,Northwell Health,"Great Neck, NY",,Trains staff on data capture and data entry. Analyzes and trends data. Extracts patient clinical data from medical records or other sources containing patient...
"Analyst, Program Research",NBCUniversal,"New York, NY",,"About Us NBCUniversal is one of the world’s leading media and entertainment companies in the development, production, and marketing of entertainment, news,..."
Healthcare/Biotech Analyst Internship,Schrodinger,"New York, NY",,Strong analytical and critical thinking skills with ability to interpret large amounts of data. Interpret data from public industry reports and private...
GIS Analyst,DEPT OF ENVIRONMENT PROTECTION,"New York, NY","$59,708 - $72,246 a year","Performing environmental research by way of advanced GIS data analysis for water, storm/wastewater management and planning;..."
"Senior Analyst, Quantitative Research",Kelton Global LLC,"New York, NY",,WHO WE ARE: Kelton is a strategy consultancy that creates consumer-oriented business solutions based on core human truths. We create brand relevance and...
Data Scientist,The Boston Consulting Group,"New York, NY 10022 (Midtown area)",,"Understand business research challenges, translate them into data mining problems, collect and clean appropriate data, and use rigorous data science to extract..."
