position,company,location,salary,summary
Human Services Research Analyst,Mathematica Policy Research,"Princeton, NJ 08540",,"Position Description Mathematica Policy Research is a nationally recognized, nonpartisan firm that researches domestic and international social policies in..."
Data Analyst - Medicine Program Development,Einstein Healthcare Network,"Philadelphia, PA 19115 (Bustleton area)",,Collaborating with data managers to obtain data; Collaborating with data managers to ensure data quality control. Identifying data needs;...
Manager Data Scientist (Think Team),Otsuka Pharmaceutical,"Princeton, NJ",,"Manager Data Scientist will support technology development for improving clinical trial operational efficiencies, digital assessments and health products, and..."
"Biologics Systems Analyst, Scientific Information Systems",Katalyst Healthcares & Life Sciences,"Princeton, NJ 08540",,Work with scientists to build quick turnaround tools to facilitate generic workflow capabilities of scientific data management....
"Specialist, Regulatory Affairs (CMC Data Management)",Merck,"West Point, PA",,Support CMC scientists in collection of Health Registration Management information to support change assessments....
Senior Research Investigator,Bristol-Myers Squibb,"Hopewell, NJ",,Help define our bioinformatics strategy to derive actionable knowledge by combing data and analysis over the whole portfolio of existing public and BMS...
Research Specialist I/II,Princeton University,"Princeton, NJ",,"Laboratory research experience and familiarity with microscopy, basic molecular biology procedures and data analysis...."
Formulation R&D Scientist III,Virtus Pharmaceuticals,"Bristol, PA",,Formulation R&D Scientist III. Familiarity with interpretation of data generated by various developmental analytical tools....
Senior Statistician,QuintilesIMS,"Plymouth Meeting, PA",,Experience analyzing very large amounts of data. Experience working with Patient-level and/or medical claims-level data....
Statistician,QuintilesIMS,"Plymouth Meeting, PA",,Experience with large data sets and basic knowledge of SAS programming languages in both PC and mainframe environments is preferred....
External Data Specifications Manager (eDSM),Bristol-Myers Squibb,"Hopewell, NJ",,"Reviews transferred data for quality and validity. Proactively resolves data, vendor and investigative site issues...."
External Protocol Data Manager (ePDM),Bristol-Myers Squibb,"Hopewell, NJ",,"Reviews transferred data for quality and validity. Proactively resolves data, vendor and investigative site issues...."
Senior Statistician,QuintilesIMS,"Plymouth Meeting, PA",,Experience analyzing very large amounts of data. Experience working with Patient-level and/or medical claims-level data....
Statistician,QuintilesIMS,"Plymouth Meeting, PA",,Experience with large data sets and basic knowledge of SAS programming languages in both PC and mainframe environments is preferred....
Research Analyst I - Emerging Technologies,ECRI Institute,"Plymouth Meeting, PA 19462",,"Clinical data analysis; Perform basic statistical tests on study data, accept and appropriately implement peer review critiques;..."
Assistant Scientist,Johnson & Johnson Family of Companies,"Spring House, PA",,"The candidate will record and analyze experimental data, verify data integrity and accuracy, and report/summarize findings to the project team, and also draft..."
"Scientist (I), Bioassay Development – Bioassay Center of Excellence",Bristol-Myers Squibb,"Hopewell, NJ",,"Responsible for experimental design, execution, data review and analysis/interpretation, document writing, and contributing to sections of regulatory..."
Data Scientist,QuintilesIMS,"Plymouth Meeting, PA",,"DATA SCIENTIST (PREDICTIVE ANALYTICS/ MACHINE LEARNING). Experience with patient-level, longitudinal data...."
Software Architect - Machine Learning,Siemens,"Princeton, NJ 08540",,"Are you passionate about high-quality software, software architecture and artificial intelligence? Do you want to work on innovative products? This position..."
Acoustic Emissions Research Scientist,"MISTRAS Group, Inc.","Princeton Junction, NJ 08550",,He/She will be in charge of setup of data bases for customer data management and archive. Hands-on experience in NDE data management....
Statistician - TS/MS,Eli Lilly,"Branchburg, NJ",,"Interact with development scientists and molecule stewards, within and across Lilly sites. Develop statistical models and data analysis/visualization tools as..."
Bioinformatics Research Investigator,Bristol-Myers Squibb,"Hopewell, NJ",,Identify opportunities for improvement of analytical pipelines and data management tools that can enhance data analysis strategies....
"Computer Scientist, Vision & Learning",SRI International,"Princeton, NJ",,"Develop algorithms, software and applications in areas such as Visual Security & Surveillance, Autonomous Robotics, Video Data Mining...."
Research Scientist in Programming Languages for Automation and Robotics,Siemens AG,"Princeton, NJ",,"We are seeking a Research Scientist for the Automation Engineering Software Research Group in Princeton, New Jersey...."
Data Scientist - Human Services,Mathematica Policy Research,"Princeton, NJ 08540",,"Mathematica seeks a data scientist with experience in the design, development and implementation of applied data science and advanced analytics efforts for data..."
"Research Scientist, Bioconjugation & Targeted Delivery",Johnson & Johnson Family of Companies,"Spring House, PA",,"Author data summaries, technical reports, standard operating procedures, publications, and presentations. Contribute to multiple research projects and provide..."
Process Analytics Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Document laboratory activities electronically and enter process data into database. Process Analytical Scientist responsibilities include, but are not limited..."
"Business Analyst, Scientific Business Units",Merck,"West Point, PA",,"Understand of data flow relationships and experience with driving data stewardship initiatives. Experience with completing risk, regulatory, and data security..."
Associate Scientist I,Johnson & Johnson Family of Companies,"Spring House, PA",,"Recording and analyzing experimental data, verifying data integrity and accuracy, and reporting on findings to the team...."
PROGRAM RESEARCH ANALYST,Gateway Foundation,"Yardville, NJ",,"Data system, data collection plans and materials, data analysis, quality assurance and performance improvement...."
Systems Engineer,Banc3 Inc.,"Princeton, NJ",,"Professional experience should include successful planning, coordinating, and executing systems integration projects with a diverse team of scientists and..."
"Technology Sector Research Analyst, Supply Chain",Bloomberg,"Princeton, NJ",,"In addition, there will be regular interaction with Bloomberg News, Bloomberg Intelligence analysts and other consumers of SPLC data...."
"Research Investigator, Translational Bioinformatics",Bristol-Myers Squibb,"Hopewell, NJ",,"The scientists in this group analyze real-world health data, design experiments and analyze both pre-clinical and clinical -omics data sets, including RNA-Seq,..."
Senior Staff Engineer / Scientist,Matteson Partners,"Princeton, NJ",,"Experience conducting environmental field investigations and data collection/sampling. Compile and assess environmental data using spreadsheets, databases and..."
HPC Support Engineer,Engility,"Princeton, NJ",,Excellent communication skills (with managers and/or scientists). Engility is recruiting for a HPC Support Engineer in support of our NOAA customer on-site at...
Associate Scientist I,Wuxi AppTec,"Plainsboro, NJ",,"Prepare accurate data summary with minimal supervision. XBL is seeking an Associate Scientist I located in Plainsboro, NJ...."
QC Analyst,NMS Labs,"Willow Grove, PA",,"Ability to read and interpret technical procedures and data. Ability to define problems, collect data, establish facts, and draw valid conclusions...."
"Scientist, Data Sciences",Johnson & Johnson Family of Companies,"Spring House, PA",,"There are many ways to explore and analyze data, and this drives the excitement and passion of data scientists at Janssen as many business units are eager to..."
Optics Engineer,Banc3 Inc.,"Princeton, NJ",,Be closely familiar with optical test data capture and data analysis and representation as well as able to specify and design of required fixtures and auxiliary...
Biomarker Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 9+ years’ experience in the drug development process. The Clinical Biomarker Scientist is responsible for developing and executing on...
Software Architect - Big Data,Siemens,"Princeton, NJ 08540",,The Software Architect Big Data will help Siemens development teams leverage big data technologies to develop new products or enhance existing products....
Ultimate Hoops Statistician,Life Time Fitness,"Fort Washington, PA",,Experience tracking statistical data for basketball games. Life Time is currently seeking a qualified Ultimate Hoops Statistician....
RESEARCH SCIENTIST: IN VITRO PHARMACOLOGY,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Demonstrated independence in experimental design, execution, and data analysis. BMS Immuno-Oncology Small Molecule Discovery is seeking a highly motivated..."
Senior Machine Learning Engineer - Automation,Bloomberg,"Princeton, NJ",,"On the Data Technology Automation team, we know that extracting data with automation is the best path to speed and accuracy...."
US HEOR RESEARCH SCIENTIST,Bristol-Myers Squibb,"Princeton, NJ 08540",,Previous experience in publishing scientific data. Support the development of an aligned strategy for US Health Economics and Outcomes Research (HEOR) to...
"Scientist, HTS Assay Development",Johnson & Johnson Family of Companies,"Spring House, PA",,"The Scientist, HTS Assay Development will:. Analyze and publish screening data including presentation at program team meetings...."
POST DOCTORAL SCIENTIST,Johnson & Johnson Family of Companies,"Skillman, NJ",,Health and consumer behavior data. The Post Doctoral Scientist will be responsible. With other research scientists and engineers to formulate innovative....
Data Scientist (Predictive Analytics/Machine Learning),QuintilesIMS,"Plymouth Meeting, PA",,"Experience using big data technology. Apply machine learning, data mining technologies in developing innovative solutions in pharmaceutical industry...."
Principal Scientist-Immunoassay,Envigo,"Princeton, NJ",,"Supervise analysts and other validation scientists in performance of assigned tasks. Works independently to analyze and interpret data, applies appropriate..."
Scientist III,Ortho Clinical Diagnostics,"Raritan, NJ 08869",,Performs data reviews and release inspection lots in SAP. Make independent decisions regarding the design and execution of experiments and protocols and the...
Principal Scientist,TRIS PHARMA INC,"Monmouth Junction, NJ 08852",,"Hands-on experience supervising, leading and training scientist and other laboratory personnel required. We have a unique opportunity for Principal Scientist in..."
"Principal Scientist, Global Continued Process Verification (CPV) Lead",Johnson & Johnson Family of Companies,"Fort Washington, PA",,"CGMP quality risk management information, assessments, data, etc. is available. Subject matter experts to ensure that appropriate product-specific data is..."
Principal Scientist-Immunoassay,Envigo,"Princeton, NJ",,"Supervise analysts and other validation scientists in performance of assigned tasks. Works independently to analyze and interpret data, applies appropriate..."
2018 Image Data Scientist Intern,Merck,"West Point, PA",,"Knowledge in mathematical algorithms in areas such as machine learning, deep learning, pattern recognition, data mining, image processing, signal processing,..."
Director-Data Scientist,Cardone,"Philadelphia, PA 19124 (Juniata Park-Feltonville area)",,"Locate new and diverse data sources, analyze statistics, perform data studies, and implement quality procedures...."
Robotics & Autonomy Research Intern,Lockheed Martin,"Cherry Hill, NJ 08002",,"These research scientists are a distributed team of scientists and engineers at ATL, other Lockheed Martin facilities, outside companies, and universities..."
Statistical Programmer - PL/SQL Developer,QuintilesIMS,"Plymouth Meeting, PA",,"Devoted to applying big data to clinical trials, this high-profile team aims to be a global leader in the application of big data within the drug development..."
Senior Research Biostatistician,Bristol-Myers Squibb,"Princeton, NJ 08540",,"The biostatistician has responsibility for driving selection of optimal study designs, data collection, analytic approaches and rigorous interpretation of trial..."
"Senior Scientist, Computational Chemistry",Johnson & Johnson Family of Companies,"Spring House, PA",,"Janssen Research & Development, a Johnson & Johnson Company is recruiting for a Senior Scientist, Computational Chemistry to be located Spring House,..."
"Senior Scientist, Computational Biology",Johnson & Johnson Family of Companies,"Spring House, PA",,A background in integrative data analysis approaches of high-dimensional biological data is preferred. Perform data analysis of a variety of omics platforms...
Scientist-TS/MS Laboratory-Upstream,Eli Lilly,"Branchburg, NJ",,Experienced in statistical data analysis and knowledge of design of experiment (DoE) principles. The position requires strong technical knowlege of cell culture...
Machine Learning,Diverse Lynx,"Pennington, NJ",$60 an hour,"Experience in designing scalable systems • Debugging & troubleshooting real-time applications • Experience in Data Visualization using D3, Tableau, Shiny •..."
"Scientist, Clinical Development & Pharmaceutical","DrugScan, Inc","Horsham, PA 19044",,Documentation of quality control data. Other data as prescribed by the SOP. The Scientists will also assist in clinical method development activities....
Quantitative Finance Analyst 2017,"Montgomery Investment Technology, Inc.","Cinnaminson, NJ 08077",,"Summary Montgomery Investment Technology, Inc., a leading financial software development and valuation consulting firm, has an opening for the position of..."
Statistician,Clinical Solutions Group,"Hopewell, NJ",,Selected candidate will statistically analyze immuno-oncology trials data. MS or PhD in Statistics required....
Data Scientist,Diverse Lynx,"Pennington, NJ",,"Experience in Statistical programming languages like –Python, R, Torch Disclaimer: This web page contains privileged and confidential information intended..."
Senior Research Investigator II – Team Leader,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Experience with mentoring and leading a team of scientists. Proficiency in utilizing scientific software such as Prism, GraphPad, Excel, etc. for data analysis..."
Staff Scientist III,Wuxi AppTec,"Plainsboro, NJ",,"Assists in training Associate Scientist, Assistant Scientist, and Laboratory Assistant. Prepare data summary tables for report and/or report...."
Environmental Scientist,Vertex,"Branchburg, NJ",,"Environmental Scientist, Remediation. Analyze laboratory and engineering data. VERTEX is regarded as one of the premier engineering, construction, environmental..."
"Sr. Applied Data Scientist, Machine Learning, Deep Learning and NLP",Wolters Kluwer,"Princeton, NJ",,3+ years work experience in data sciences. Applied Data Scientist who is passionate about technology and solving real world problems to build models and...
"Scientist, In Vitro Biology",Wuxi AppTec,"Plainsboro, NJ",,Ability to learn instrument and data analysis software. We are seeking skilled and motivated scientists with substantial experience in assay development for...
Predictive Analytics Manager,Piper Companies,"Plymouth Meeting, PA",,Oversee multiple work streams within projects involving Data Scientists and Clinical Experts. Collaborate with software engineers and data scientists to improve...
Machine Learning,Diverse Lynx,"Pennington, NJ",$60 an hour,"Experience in designing scalable systems • Debugging & troubleshooting real-time applications • Experience in Data Visualization using D3, Tableau, Shiny •..."
Senior PV Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Ability to understand complex medical-scientific data from a broad range of disciplines (eg, clinical trial laboratory data, nonclinical data, postmarketing..."
Statistician,Clinical Solutions Group,"Hopewell, NJ",,Selected candidate will statistically analyze immuno-oncology trials data. MS or PhD in Statistics required....
"Sr. Applied Data Scientist, Machine Learning, Deep Learning and NLP",Wolters Kluwer,"Princeton, NJ",,3+ years work experience in data sciences. Applied Data Scientist who is passionate about technology and solving real world problems to build models and...
Data Scientist,Diverse Lynx,"Pennington, NJ",,"Experience in Statistical programming languages like –Python, R, Torch Disclaimer: This web page contains privileged and confidential information intended..."
Associate Chemist,Breakwater Treatment & Wellness,"Cranbury, NJ",$12 - $15 an hour,"Data entry and maintaining detailed records for regulatory compliance. Horticulture, MMJ, medical marijuana, cannabis, greenhouse, chemist, scientist, New..."
Director Biostatistics,SANDOZ,"Princeton, NJ 08540",,"Responsible for leading and integrating input from different quantitative scientists impacting, clinical development, health authority interactions...."
DREXEL LAB SCIENTIST CO-OP,Johnson & Johnson Family of Companies,"Spring House, PA",,"Laboratory experiments, analyze experimental data, generate. The Lab Scientist will join the Translational. Is recruiting for a Lab Scientist Co-op, located in..."
Sr Statistical Programmer II,Icon plc,"North Wales, PA",,"Ability to critically review data and implement corrective action steps effectively. Advanced/expert-level (project leadership/technical track, respectively)..."
"Senior Associate Scientist, Antibody Discovery",Johnson & Johnson Family of Companies,"Spring House, PA",,"As a Senior Associate Scientist responsibilities include:. Janssen Research & Development, L.L.C., a division of Johnson & Johnson's Family of Companies is..."
DREXEL LAB SCIENTIST CO-OP,Johnson & Johnson Family of Companies,"Spring House, PA",,"Laboratory experiments, analyze experimental data, generate. The Lab Scientist will join the Translational. Is recruiting for a Lab Scientist Co-op, located in..."
Sr Statistical Programmer II,Icon plc,"North Wales, PA",,"Ability to critically review data and implement corrective action steps effectively. Advanced/expert-level (project leadership/technical track, respectively)..."
"Senior Associate Scientist, Antibody Discovery",Johnson & Johnson Family of Companies,"Spring House, PA",,"As a Senior Associate Scientist responsibilities include:. Janssen Research & Development, L.L.C., a division of Johnson & Johnson's Family of Companies is..."
Research Scientist,"Open Systems Technologies, Inc.","Princeton, NJ",,"Experience programming and working with complex data. Our client is a global Investment Management Firm, they are currently hiring a highly skilled Research..."
Associate Principal Scientist - GMP Laboratories,Merck,"West Point, PA",,"Possess strong scientific skills including sound experimental design, data processing and interpretation skills...."
In Vivo/Ex Vivo Pharmacology - Senior Research Scientist (D06):,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Proven ability to train, coach and mentor other scientists. Proven ability to independently design, coordinate, and execute in vivo and ex vivo studies with..."
Senior Analyst Market Research Metabolics Job,Novo Nordisk,"Plainsboro, NJ 08536",,Leverages internal data systems and tools to efficiently maintain data and reporting processes to minimize manual data updates. Data & Process Management:....
Senior Scientist - Biochemical Characterization,"Oncobiologics, Inc.","Cranbury, NJ",,"This includes generating, documenting, and analyzing data for team and senior management discussions and development reports...."
"Senior Scientist, Biophysical Characterization","Oncobiologics, Inc.","Cranbury, NJ",,Provide training to scientists. Support the continuous improvement of data quality systems required for the stability testing and filing....
Clinical SAS Programmer(Data Mining Analysis),Katalyst Healthcares & Life Sciences,"Somerset, NJ 08873",,"Data mining analysis. Responsible for the role which includes implementation of data capture systems and methods, member of the CRF Review Team, providing..."
Director Biostatistics,SANDOZ,"Princeton, NJ 08540",,"Responsible for leading and integrating input from different quantitative scientists impacting, clinical development, health authority interactions...."
POST DOC DISCOVERY SCIENCES,Johnson & Johnson Family of Companies,"Spring House, PA",,The scientist candidate will be. The scientist will effectively and frequently. Present data in professional 'publication ready' format....
Principal Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"The responsibilities of the scientist will include:. Experience with general programming and data analysis tools/languages such as Python, R, Matlab, Spotfire,..."
"Senior Scientist, Target Protein Design",Merck,"West Point, PA",,"Requisition ID: MOL000379 Merck & Co., Inc. Kenilworth, N.J., U.S.A. known as Merck in the United States and Canada, is a global health care leader with a..."
Pharmaceutical Scientist: Cell Cultures and Assays,On-Board Services,"Lansdale, PA",$26 - $30 an hour,"Scientist responsibilities include, but are not limited to, the following:. Prepare laboratory reagents, solutions and culture media • Perform lab-scale..."
"II-ON Research Liaison, International Immuno-Oncology Network",Bristol-Myers Squibb,"Princeton, NJ 08540",,"Specifically, the research liaison plans and conducts data deep dives, investigator and BMS scientist working groups, congress investigator meetings, network..."
Formulation Filling Process Development Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Perform statistical analysis of assay data. Scientist responsibilities include, but are not limited to, the following :...."
Fermentation Process Development Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Fermentation Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for a Fermentation..."
Associate Principle Scientist,Merck,"Upper Gwynedd, PA",,"Working knowledge of statistical and data processing software e.g. SAS and/or R. Interacts with Clinical, Regulatory, Statistical Programming, Data Management,..."
Pan Hematology Medical Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Engages with thought leaders and professional associations, with a focus on unmet need and data gaps to better understand the appropriate use of BMS products...."
Drug Safety Associate,Inovio Pharmaceuticals,"Plymouth Meeting, PA 19462",,Interaction with physicians and scientists for evaluation and completion of cases. Experience in data entry using safety database applications and coding of...
"Scientist, Global Clinical Pharmacology",Johnson & Johnson Family of Companies,"Spring House, PA",,"Simulation analysis of preclinical-clinical data, translational PK/PD data, up. The Scientist, Global. Senior members, the Scientist will translate quantitative..."
Pharmaceutical Scientist: Cell Cultures and Assays,On-Board Services,"Lansdale, PA",$26 - $30 an hour,"Scientist responsibilities include, but are not limited to, the following:. Prepare laboratory reagents, solutions and culture media • Perform lab-scale..."
Pathologist,Wuxi AppTec,"Plainsboro, NJ",,Establishing seamless interaction between pathology scientists and immunobiologists. Work with laboratory scientists and other experts to design protocols and...
Clinical SAS Programmer(Data Mining Analysis),Katalyst Healthcares & Life Sciences,"Somerset, NJ 08873",,"Data mining analysis. Responsible for the role which includes implementation of data capture systems and methods, member of the CRF Review Team, providing..."
"Manager, Clinical Project Scientist",Johnson & Johnson Family of Companies,"Horsham, PA",,"Support the Director, Clinical Project Scientist and therapeutic area leaders with franchise clinical initiatives (program quality, tracking against financial..."
"Associate Director, Pharmacovigilance Evaluation and Reporting",Johnson & Johnson Family of Companies,"Titusville, NJ",,"Scientists are required. Analyze data in broader context. The Associate Director, Pharmacovigilance Evaluation and Reporting Scientist...."
Oncology Academic Research Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Site leadership, KOL, scientists, research staff, pharmacists, industry-affairs office personnel, etc.). The newly formed Oncology Academic Research Leads..."
"Scientist III-IV - Biochemical Characterization, Process Development","Oncobiologics, Inc.","Cranbury, NJ",,Basic understanding of statistical data analysis. Train junior scientists and maintain and troubleshoot laboratory instruments....
"Principal Scientist, Investigative Immunotoxicology",Johnson & Johnson Family of Companies,"Spring House, PA",,Conducts experiments and reports data following Data. The Principal scientist has responsibility. The Principal Scientist in Investigative Immunotoxicology....
Risk Analyst (Quantitative) $100K,Watson Barron,"Trenton, NJ","$100,000 a year","Title: Senior Analyst Location: Trenton, NJ Why this opportunity? Senior Analyst opportunity in the Princeton NJ area! They are prestigious firm with a..."
Market Research Statistician/Methodologist,Becker Staffing Services,"Princeton, NJ",,"Experience in the analysis of secondary data prescription data (e.g., physician level (IMS’ Xponent), CRM, omnibus, etc.)...."
Principal Data Scientist/Architect,SiriusXM,"Township of Lawrence, NJ 08648",,"Experienced Senior Data Scientist familiar with statistical methods, data analysis and tools required. Will guide and mentor a team of data scientists...."
"Principal Scientist, HTS Assay Development, Screening",Johnson & Johnson Family of Companies,"Spring House, PA",,"Janssen Research and Development, L.L.C., a member of Johnson and Johnson's Family of Companies, is recruiting for a Principal Scientist, HTS Assay Development,..."
"Manager, Clinical Project Scientist",Johnson & Johnson Family of Companies,"Horsham, PA",,"Support the Director, Clinical Project Scientist and therapeutic area leaders with franchise clinical initiatives (program quality, tracking against financial..."
Pathology Diagnostic Liaison- Northwest,Bristol-Myers Squibb,"Township of Lawrence, NJ",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Good communication and presentation skills to present scientific,..."
Pathology Diagnostic Liaison- New England,Bristol-Myers Squibb,"Township of Lawrence, NJ",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Good communication and presentation skills to present scientific,..."
"Associate Director, Pharmacovigilance Evaluation and Reporting",Johnson & Johnson Family of Companies,"Titusville, NJ",,"Scientists are required. Analyze data in broader context. The Associate Director, Pharmacovigilance Evaluation and Reporting Scientist...."
HPLC Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Chemical labeling of biological samples, HPLC separation, and data analysis. HPLC Scientist responsibilities include, but are not limited to, the following :...."
Capillary Electrophoresis Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Chemical labeling of biological samples, HPLC separation, and data analysis. CE Scientist responsibilities include, but are not limited to, the following :...."
