position,company,location,salary,summary
Scrum Master,Wunderman,"Dallas, TX",,"Headquartered in New York, we have 9,200 creatives, data scientists, strategists and technologists in 200 offices in 70 markets...."
Senior Systems Security Engineer,Wunderman,"Dallas, TX",,"Headquartered in New York, we have 9,200 creatives, data scientists, strategists and technologists in 200 offices in 70 markets...."
"Staff Software Engineer / Web Visualizations / CSS / JavaScript / Grand Prairie, TX",Lockheed Martin,"Grand Prairie, TX 75051",,"Works collaboratively with data scientists, business consultants, and other software engineers to create dynamic data visualizations to help our customers make..."
Intern – Data Scientist,Funnel Science,"Plano, TX",,"Intern – Data Scientist. Studying for a STEM degree is advantageous, as is data management experience. To apply, send a resume and cover note in an email with..."
Business Intelligence Developer,ATW,"Dallas, TX 75220 (Preston Hollow area)",,Proven experience as a BI Developer or Data Scientist. Dimensional modeling) and data mining. Create tools to store data (e.g....
Data Scientist with ELK Stack,Alchemy Solutions,"Dallas, TX",,"Data Scientist with ELK STack. We have immediate opening for Data Scientist with ELK Stack (ElasticSearch, Logstash, Kibana) expert with my direct client in..."
Data Scientist – Exposure to everything on a humble team,Camden Kelly,"Dallas, TX","$70,000 - $110,000 a year","Collaborate with fellow Data Scientists, Programmers, and Statisticians to transition research algorithms into production software...."
Data Scientist (Direct Hire) – REMOTE – Operations Consultancy,Oscar Technology,"Dallas, TX",,"Data Scientist Role Requirements*. Experience working with (manipulating, visualizing) large Data Sets / Raw Data...."
Data Scientist / Engineer,Dialexa,"Dallas, TX",,"Analyze, Explore, and Visualize Data to produce actionable information. Big data storage tools (Hadoop HDFS, AWS S3, Azure Blob)...."
Research Analyst,"Frank N. Magid Associates, Inc.","Dallas, TX",,"Analyze and synthesize data to tell a cohesive story; Naturally curious with a drive to “explore” data to uncover new perspectives, relationships or trends...."
Research Analyst,Capital Alliance Corporation,"Dallas-Fort Worth, TX",,"Firm Background Capital Alliance Corporation (CAC) has been advising privately held companies on mergers, acquisitions, and divestitures throughout North..."
Parts Research Analyst,Briggs Equipment,"Dallas, TX 75220 (Preston Hollow area)",,"Enter all pertinent data into the Company’s systems. High attention to detail, to include precise data entry. At Briggs Equipment, our employees and our culture..."
BigData / Spark with AWS experience,SmartIT Frame,"Plano, TX 75074",,"AWS Tools - EC2, EMR, Athena, Hadoop/Hortonworks on EC2, S3, DyanamoDB, Lamda, etcPreferable knowledge on Tivoli Workflow Scheduler (TWS)Good domain knowledge..."
Data Scientist,"Spectral MD, Inc.","Dallas, TX",,"Work within a team of data scientists, programmers, and statisticians. Spectral MD is seeking a motivated Data Scientist in Medical Imaging to get their hands..."
Big Data Engineer,Lakhi Inc,"Dallas, TX",,Performs data studies of new and diverse data sources. Strategizes new uses for data and its interaction with data design....
Research Associate,University of Texas at Dallas,"Richardson, TX","$48,000 a year",Next-generation sequencing and data intepretation. Prior post-doctoral scientists in the Pain Neurobiology Research Group at UT-Dallas have received pathway to...
Artificial Intelligence Developer/Data Scientist,Protech Solutions,"Dallas, TX",,Job Summary Title:  Artificial Intelligence developer (1position) Duration: 6 months contract + extn Required Experience: 5+ years *Location:...
LCMS Scientist/Technologist,"Gulfstream Diagnostics, LLC","Dallas, TX","$45,000 - $60,000 a year",Reviewing and preparing final reports based on all data submitted an assay results. We are seeking a talented LCMS Certifier/Analyst to join our team....
Data Analytics Analyst/SAS Analyst/Data Scientist,Kaygen Inc,"Plano, TX",,Data Analytics Analyst/SAS Analyst/Data Scientist*. Data mining from multiple systems. Data mining skills and predictive modeling techniques....
Business Analyst,"SilverXis, Inc.","Irving, TX 75063",,"Must have experience gathering business requirements for advanced analytics teams (Data Engineers, Data Scientists) and building the necessary use cases...."
IT Operations Technical Analyst,Bodycote,"Dallas, TX 75251 (North Dallas area)",,"Manual dexterity to perform data entry functions. As the world’s largest provider of thermal processing services, Bodycote employs thousands of highly skilled..."
Social Media Manager,Advantica Worldwide / Advantica Enterprises,"Dallas, TX 75219 (Oak Lawn area)","$36,000 - $74,000 a year",Job Summary Social Media Manager Advantica Worldwide / Advantica Enterprises The individual given this position is always on and keeping tabs on...
Operations - Market Research Analyst,amax,"Dallas, TX 75247 (Northwest Dallas area)",,"Ability to analyze large amounts of data, identify trends, and synthesize findings into meaningful conclusions in timely manner...."
Certifying Scientist (Toxicology),Critical Healthcare Management,"Dallas, TX",,"Perform analysis of all LC/MS/MS data including quality control data and validation data. The certifying scientist is responsible for the operation, maintenance..."
Software Programmer,Lymba Corporation,"Richardson, TX 75080",,"Minimal knowledge of Solr/Lucene, Big Data and Machine Learning. We are located in the Telecom Corridor area of Richardson, Texas (a suburb of North Dallas),..."
Business analyst with data analysis,Themesoft Inc,"Grapevine, TX",,"Analyze complex data systems and document data elements, data flow, relationships and dependencies describing what/how/where/why data is stored and how to..."
Collections Specialist,Bodycote,"Dallas, TX 75251 (North Dallas area)",,"Manual dexterity to perform data entry functions. As the world’s largest provider of thermal processing services, Bodycote employs thousands of highly skilled..."
JD: Sr. Data Scientist,Mentour corp.,"Plano, TX",,"Ø Heavy use of SQL query language for complex database queries as well as data analysis, manipulation, and transformation...."
BigData / Spark with AWS experience,SmartIT Frame,"Plano, TX 75074",,"AWS Tools - EC2, EMR, Athena, Hadoop/Hortonworks on EC2, S3, DyanamoDB, Lamda, etcPreferable knowledge on Tivoli Workflow Scheduler (TWS)Good domain knowledge..."
Regional Enterprise Benefits Executive - Dallas,Lumity Inc,"Dallas, TX","$90,000 - $110,000 a year","An amazing team of tech professionals, data scientists and benefits specialists with the drive to deliver a superior benefits experience to our clients needs..."
Graphic Designer,Monkedia,"Las Colinas, TX",,The individual best suited would enjoy working with data scientists to explore the nuances of social content to examine what really makes an impact on ROI....
Big Data Engineer,HUNTER Technical Resources,"Plano, TX",,Performs data studies of new and diverse data sources. Big Data Engineer. Strategizes new uses for data and its interaction with data design....
Junior Web Development Instructor,General Assembly,"Dallas, TX",,"Work closely with your senior instructors to guide students through a rigorous, transformational journey towards apprenticeship as data scientists...."
Spotfire Technical Lead & Trainer,Merkle Inc.,"Dallas, TX 75201 (City Center District area)",,"Advanced SQL and Data Blending Skills preferred. Develop re-usable medium-complex reports and visualizations, re-usable data sets for reporting, and analytic..."
Big Data Engineer,HUNTER Technical Resources,"Plano, TX",,Performs data studies of new and diverse data sources. Big Data Engineer. Strategizes new uses for data and its interaction with data design....
– PowerBI Specialist and Business Intelligence Business Analyst,Worldlink Inc,"Dallas, TX",,"Conceptualize, design and develop data visualization solutions that incorporate complex data concepts into clear data-driven insights...."
Wetland/Environmental Scientist Manager,Benchmark Environmental Consultants,"Dallas, TX 75205 (Highland Park area)",,Benchmark is accepting resumes for an wetland/environmental scientist manager. Benchmark Environmental Consultants (Benchmark) is a full-service environmental...
"Data Analytics Engineer, Customer Insight",HUNTER Technical Resources,"Dallas, TX",,Our client has an immediate opening for a Data Analytics Engineer reporting to a Senior Data Scientist of Advanced Analytics....
"Product Management Director, Data & Integrations",Academic Partnerships,"Dallas, TX 75201 (City Center District area)",,"Experience working with data engineering and/or data science problems and technologies. 2-5 years of leadership experience as a product manager, data steward,..."
Corporate Accounts Manager (TEXAS),NeuroLogica,"Dallas, TX 75201 (City Center District area)",,"And ability to communicate with medical professionals, scientists, peers, and senior management. Must be able to assemble facts from various areas, analyze data..."
Pre-Sales Consultant,"Alteryx, Inc.","Dallas, TX",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Sales Coordinator,Bodycote,"Arlington, TX 76012 (West area)",,"Manual dexterity to perform data entry functions. As the world’s largest provider of thermal processing services, Bodycote employs thousands of highly skilled..."
Project Manager,Bodycote,"Frisco, TX 75034",,"Manual dexterity to perform data entry functions. As the world’s largest provider of thermal processing services, Bodycote employs thousands of highly skilled..."
Microsoft Power Business Inteliggence Specialist( Datawarehouse Project),WorldLink Inc.,"Frisco, TX 75034",,"Conceptualize, design and develop data visualization solutions that incorporate complex data concepts into clear data-driven insights...."
Research & Development Supervisor,"Nutribiotech USA, Inc.","Garland, TX 75042",,Evaluate stability reports when data is outside of the tentative specifications and make suggestions / comments on the product's ability to launch....
Construction Materials Testing Technician,"Kleinfelder, Inc.","Irving, TX",,"We are engineers, scientists, and construction professionals providing solutions that improve our clients’ transportation, water, energy, and other private..."
Certifying Scientist,Lighthouse Recruiting,"Dallas, TX 75231 (Lake Highlands area)","$65,000 - $75,000 a year",5+ years of experience as a Certifying Scientist. Reviewing and preparing final reports based on all data submitted an assay results....
Marketing Research Analyst,"Unitron, LP","Dallas, TX 75238 (Northeast Dallas area)",,Data is precise. Works with large amounts of data:. Prepares data for business and price/cost analysis. Conducts in-depth data analyses using traditional and...
Marketing Research Analyst - Defense/Aerospace,LinkConsultingDFW,"Dallas-Fort Worth, TX","Estimated salary: $47,000 - $60,000 a year",Data is precise. Works with large amounts of data:. Prepares data for business and price/cost analysis. Conducts in-depth data analyses using traditional and...
Spark developer,Themesoft Inc,"Plano, TX",$55 - $60 an hour,Should be able to independently work with data scientists and business clients to understand the data requirements....
