position,company,location,salary,summary
Senior Information Science Collection Management Focal,BOEING,"Mesa, AZ 85215 (Northeast area)",,"Skilled scientists and thinkers. Team members are also asked to consider data re-use potential, the authority of the sources the data comes from, and the..."
Contract Manufacturing Supplier Engineer,W. L. Gore & Associates,"Phoenix, AZ",,"Critical thinking, problem solving, statistical skills, and data analytics. Gore is a technology-driven global company built on entrepreneurial innovation,..."
"Pharmaceutical Sales Specialist- Hospital Cardiovascular- Phoenix, AZ",AstraZeneca,"Phoenix, AZ 85004 (Central City area)",,"Experience working with Medical Information Scientists (MIS). You will provide timely and administrative management of work hours, sales data, customer..."
Cyber Security Specialist 2 - Cloud Red Team Researcher/Scientist,Wells Fargo,"Chandler, AZ",,"This role will determine likelihood, ease of exploit, data classification, impact and provide a severity/risk rating...."
PRN Histotechnologist,Caris Life Sciences,"Phoenix, AZ",,Laboratory Scientists are responsible for performing routine histology duties; Demonstrated skills in technical data interpretation and ability to troubleshoot....
IT - N/A - City of Mesa - UX Project Manager,Klein Management Systems,"Mesa, AZ",,"Understanding of the business value of data, analytics, visualization, open data, dashboarding, and data science...."
Director Clinical Development,Insys Therapeutics Inc,"Chandler, AZ",,Performing clinical study data review and analyses in conjunction with Biometrics Mentoring the Clinical Scientists and Project Managers and providing clinical...
Director of Data Engineering (Reporting and Analysis),Arizona Federal Credit Union,"Phoenix, AZ 85008 (Camelback East area)",,"Ten years' experience in data engineering and proficiency in Big Data querying tools, ETL techniques and framework, and integration of data from multiple data..."
Planning and Analysis Intern,Maricopa County,"Phoenix, AZ 85003 (Central City area)",,"Read and comprehend informationinteract professionally at all times with residents, stakeholders, and staffoperate a computer to enter and/or retrieve data..."
Statistician,CVS Health,"Scottsdale, AZ","$90,000 - $110,000 a year","Proficiency with data access and manipulation with SAS and retrieving data from large databases with SQL, or similar data access, manipulations and statistical..."
Emissions Inventory Intern,Maricopa County,"Phoenix, AZ 85003 (Central City area)",,"Read and comprehend informationinteract professionally at all times with residents, stakeholders, and staffoperate a computer to enter and/or retrieve data..."
Quantitative Marketing Analyst,Carvana,"Phoenix, AZ",,Automate (or spec out work for dedicated developers and data scientists to automate) marketing processes including incorporation of data into real-time decision...
"Senior Data Scientist - ML, DL, & NLP","HighPoint Technology Solutions, Inc.","Tempe, AZ",,We’re looking for a visionary coach/player with a professional history as an excellent Data Scientist to lead research into AI/Chatbot technology for our mobile...
Clinical Research Data & Feasibility Analyst,Synexus,"Tempe, AZ",,"We are seeking a Clinical Research Data & Feasibility Analyst to join our team in Tempe, AZ! Challenge the teams to provide supportive evidence and ensure that..."
Data Statistical Specialist VI (Job 2211),Arizona Supreme Court,"Phoenix, AZ","$56,677 a year","Data Statistical Specialist VI. Under the general direction of the Operations and Research Manager, the Specialist VI is responsible for compiling and analyzing..."
"McAfee Security Cyber Security Architect (MCSA) - Sierra Vista, AZ Location",McAfee,"Phoenix, AZ 85018 (Camelback East area)",,"Support product implementation/operation and engage in hands-on implementation of Virtualized Enterprise Solutions (Servers and Networking), ePolicy..."
Software Engineer,"VS Labs, LLC","Scottsdale, AZ",,"Experience with algorithm design, efficient data structures, software development (2-5 years). Our team of scientists, computational engineers, mathematicians,..."
BioEngineer Statistician,VisionGate,"Phoenix, AZ",, Develop data analysis scripts in SAS to perform data analysis.  Develop data management scripts to gather data together to support analysis objectives....
Predictive Analytics (Machine Learning),"Kennedy Unlimited Inc, Professional Staffing","Phoenix, AZ","$130,000 - $140,000 a year","Salary 130K to 140K We are assisting our Client, an innovative NEW high growth leader, Are you looking for more responsibility, More challenge. Leadership..."
Associate Scientist,Arizona Department of Environmental Quality,"Phoenix, AZ","$56,573 - $75,000 a year","The *Associate Scientist*. Interpret correlations between data, human activities and environmental effects with minimal review...."
Data Scientist,AZ-Tech Radiology,"Mesa, AZ",,The role of the Data Scientist at AZ-Tech Radiology is to develop models and algorithms to identify hidden relationships within and across databases which...
Web Security Research Analyst,SiteLock,"Scottsdale, AZ","$50,000 a year","About SiteLock: SiteLock is the global leader in website security, currently protecting more than 12 million websites globally. SiteLock delivers 360-degree..."
Lab Technicians (Entry Level / Experienced),GeoTek,"Phoenix, AZ 85040 (South Mountain area)",$10 - $12 an hour,"Operates equipment, conducts tests/assessments and reports data. GeoTek’s staff is a multi-disciplinary team of professionals that include civil/geotechnical..."
Pricing and Analytics Manager,Carvana,"Phoenix, AZ",,Automate (or spec out work for dedicated developers and data scientists to automate) pricing and inventory management processes including incorporation of data...
Data Scientist,VincentBenjamin,"Scottsdale, AZ","$100,000 - $140,000 a year","Job Description – Senior Data Scientist:. As Senior Data Scientist, you will be a member of Our client's Science Team...."
Environmental Scientist II (Hydrogeologist),Gilbane,"Phoenix, AZ",,"Evaluate data generated by field activities to provide detailed interpretations of subsurface lithology, groundwater flow conditions, vadose zone transport,..."
Simulation Developer,"VS Labs, LLC","Scottsdale, AZ",,You will also perform rigorous software validations using data acquired from benchmark simulation models developed in tested commercial software and data from...
Environmental Engineer / Scientist,"WTI, Inc.","Phoenix, AZ 85040 (South Mountain area)",,", a leading civil engineering consulting firm has an excellent opportunity for an Engineer or Scientist in our Phoenix office...."
Staff Professional (PH),GeoTek,"Phoenix, AZ 85040 (South Mountain area)",,"GeoTek’s staff is a multi-disciplinary team of professionals that include civil/geotechnical engineers, geologists, hydrogeologists, geophysicists, and..."
Soil Chemist or Organic Chemist,"Bio Huma Netics, Inc.","Gilbert, AZ",,Interpret and maintain all data in a spreadsheet and prepare reports. BHN is seeking an experienced and specialized Senior Scientist - Soil Chemist to join our...
Senior Simulation Developer,EndoVantage,"Scottsdale, AZ",,You will also perform rigorous software validations using data acquired from benchmark simulation models and data from physical measurements....
ATTI Field Technician / Inspector,GeoTek,"Phoenix, AZ 85040 (South Mountain area)",,"Operates equipment, conducts tests/assessments and reports data. Prepares daily and data reports of testing and inspections...."
Construction Field Technician / Inspector,GeoTek,"Phoenix, AZ 85040 (South Mountain area)",$10 - $12 an hour,"Operates equipment, conducts tests/assessments and reports data. Prepares daily and data reports of testing and inspections...."
Director of Cannabis Extraction,Vangst,"Phoenix, AZ","$80,000 - $100,000 a year","Excellent experimental design, data collection, results interpretation, and problem solving skills. Have a collaborative attitude and work closely with other..."
Project Environmental Engineer/Geologist/Scientist,Ninyo & Moore,"Phoenix, AZ 85034 (Central City area)",,"Responsibilities will also include conduct or various office task comprised of data compilation, review and assimilation of historic information and..."
Electrical Engineer,Altair Engineering,"Chandler, AZ",,"Altair ProductDesign is a global, multi-disciplinary product development consultancy of more than 700 designers, engineers, scientists, and creative thinkers...."
Web Designer - project Manager UX,SR International Inc.,"Mesa, AZ",,"Hands-on experience with user design projects• Understanding of digital disciplines including design, user behavior, persona mapping, marketing/digital..."
