position,company,location,salary,summary
Master Data Engineer,Discover Financial Services,"Riverwoods, IL",,Provide support for deployed data applications and analytical models by being a trusted advisor to Data Scientists and other data consumers by identifying data...
Quantitative Model Analyst,U.S. Bank,"Chicago, IL",,"The analyst assesses model risk through periodic validation and monitoring activities that independently challenge conceptual design/methodology, reference data..."
Consumer Research & Data Analyst,Mintel Group,"Chicago, IL 60606 (Loop area)",,Gathering market data through secondary research such as industry or government data (eg Census data). Analyzing quantitative data:....
Data Scientist,Kogentix,"Schaumburg, IL 60173",,"Then Kogentix, now hiring Data Scientists, may just be a perfect fit. Create data pipelines using big data technologies like Hadoop, Spark etc...."
"Global Head of Analytics, Consumer Assets, SVP",HSBC,"Arlington Heights, IL",,"The candidate will also champion agile, innovative working methodology to accelerate analytical innovation with increasing experiments in Machine Learning..."
Research Analyst,Market Track,"Chicago, IL 60606 (Loop area)",,"Combine multiple disparate data sets into a single, unified story for clients. Ability to manage and analyze large, complex data (SQL, Hive, SAS, R, MatLab, etc..."
Research Analyst,University of Chicago,"Chicago, IL",,"Ability to work discretely with sensitive and confidential data required. Cleans, merges, and matches data, and runs sampling and randomization across multiple..."
Research Analyst,Mintel Group,"Chicago, IL 60606 (Loop area)",,"Scoping, data pulls, data & creative analysis, and presentation development. Experience with digital data streams, such as clickstream, social media, SEO, or..."
Research Analyst,STATS,"Chicago, IL 60607 (Near West Side area)",,Experience with Tableau data visualization software. Use software tools to create data visualizations. What You’ll Do:....
Data Scientist,Knowles,"Itasca, IL",,"Define data structures, evaluate data quality, perform appropriate data analyses using software such as JMP, Minitab, R, Python and MATLAB...."
Data Engineer,Next College Student Athlete,"Chicago, IL",,"You will be integral in improving the structure of our data, expanding our data sources, maintaining the integrity of our data systems and taking our data..."
Senior Healthcare Data Scientist,Strata Decision Technology,"Chicago, IL 60601 (Loop area)",,Ability to install and configure tools needed for data analysis of large data sets. We are looking for a Senior Data Scientist with healthcare experience to...
Junior Variant Scientist,Tempus,"Chicago, IL 60654 (Loop area)",,We now have more data than ever before but providers don't have the infrastructure or expertise to make sense of this data....
Research Scientist - Sensory,Tate & Lyle,"Hoffman Estates, IL",,Sensory data collection systems (i.e. Record data and findings in electronic notebook and deliver report to the project team on time....
Senior Consultant - Insight Studio Data Scientist,Deloitte,"Chicago, IL 60606 (Loop area)",,As a data scientist within our team you will have the opportunity to solve challenging problems across a broad range of industry domains....
Data Scientist,Microsoft,"Chicago, IL",,Collaborate with subject matter experts and data scientists to inform your analytical approaches. Identify and define appropriate data for analysis....
Data Scientist,Coyote Logistics,"Chicago, IL 60647 (Logan Square area)",,"The Data Scientist will be responsible for conducting statistical analysis, developing methodologies. Experience manipulating, processing, and analyzing large..."
Data Scientist,dunnhumby,"Chicago, IL",,Data Scientist - (DADS2.01.362811). Data Interpretation / Insight Analysis. To utilise analytical techniques and/or new data sets and assist in project delivery...
Data Scientist,ITL USA,"Chicago, IL",,Refine the output based on feedback from NLP scientists or senior data scientists. Infosys – Analytics – Senior Data Scientist - NLP – US....
Data Scientist,University of Chicago,"Chicago, IL",,"The Data Scientist will be working directly with faculty director, Jens Ludwig, and faculty affiliate, Sendhil Mullainathan from Harvard University...."
Data Scientist,"Vizient, Inc.","Chicago, IL 60606 (Loop area)",,"Conducts exploratory data analysis from complex, disparate data sources to recognize patterns, and identify member performance improvement opportunities...."
Data Scientist,Epsilon,"Chicago, IL",,Analyzing raw source data and derived data; Experience with large data sets. Epsilon is an Alliance Data company....
Data Scientist,Conversant Media,"Chicago, IL",,Analyzing raw source data and derived data; Experience with large data sets. Epsilon is an Alliance Data company....
Data Scientist,Kemper Corporation,"Chicago, IL",,"Kemper has an immediate need for a Data Scientist in our corporate headquarters location in Chicago, IL...."
Research Scientist - Sensory,Tate & Lyle,"Hoffman Estates, IL",,Sensory data collection systems (i.e. Record data and findings in electronic notebook and deliver report to the project team on time....
Data Scientist,Morningstar,"Chicago, IL",,"Writing software to clean and investigate large, messy data sets of numerical and textual data -Integrating with external data sources and APIs to discover..."
Data Scientist,National Opinion Research Center (NORC),"Chicago, IL",,"Interpreting data from multiple sources; At NORC, Data Scientists play a strategic role in supporting our research teams to produce valuable insights for our..."
"Global Head of Analytics, Consumer Assets, SVP",HSBC,"Arlington Heights, IL",,"The candidate will also champion agile, innovative working methodology to accelerate analytical innovation with increasing experiments in Machine Learning..."
Software Engineer - New Ventures Technology,McKinsey & Company,"Chicago, IL",,"As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists)..."
"SVP, Data Analytics (L17)",Synchrony Financial,"Chicago, IL",,"Demonstrated capacity to navigate multiple data structures and processes including warehouses, lakes, agile, etc. Ability to simplify complex data sources into..."
Senior Data Scientist,Hill-Rom,"Chicago, IL",,Senior Data Scientist - 17124071. Extensive knowledge of data flow improvement. Develops understanding of the business issues and data challenges of the...
Senior Data Scientist,SwipeSense,"Chicago, IL",,"Knowledge of distributed data storage with Hadoop, Cassandra, or equivalent. Collaborate with Data Engineers team to implement algorithms in production..."
Senior Data Scientist,ShipBob Inc,"Chicago, IL 60612 (Near West Side area)",,"Help solve issues pertaining to forecasting inventory in multiple locations, scoring most efficient transit routes, creating models around internal and customer..."
Senior Data Scientist,84.51°,"Chicago, IL",,"Experience with data wrangling, data cleaning and prep, dimensionality reduction. A company where analysts and scientists derive insights from 35+ terabytes of..."
Senior Data Scientist,SwipeSense,"Chicago, IL",,"Knowledge of distributed data storage with Hadoop, Cassandra, or equivalent. Collaborate with Data Engineers team to implement algorithms in production..."
Senior Data Scientist,ShipBob Inc,"Chicago, IL 60612 (Near West Side area)",,"Help solve issues pertaining to forecasting inventory in multiple locations, scoring most efficient transit routes, creating models around internal and customer..."
Senior Data Scientist,84.51°,"Chicago, IL",,"Experience with data wrangling, data cleaning and prep, dimensionality reduction. A company where analysts and scientists derive insights from 35+ terabytes of..."
Senior Data Scientist,Kemper Corporation,"Chicago, IL",,"Kemper has an immediate need for a Senior Data Scientist in our corporate headquarters location in Chicago, IL...."
Senior Data Scientist,"KAR Auction Services, Inc.","Chicago, IL",,"7+ years in a Data Science position, building predictive models and leading teams. If you can tell a story related to how you can leverage your educational..."
Analytics Consultant,TransUnion,"Chicago, IL 60661 (Near West Side area)",,"Additional experience writing intermediate SQL queries for data extraction preferred. As a Consultant on our team, you will join a world class group of..."
Head of Business Intelligence and Analytics,GoHealth,"Chicago, IL 60654 (Loop area)",,"Expertise with complex ETL challenges (including design, data profiling, scalability, performance, and parallel processing) as well as data warehousing and..."
Glass Blowing Apprentice,Honeywell,"Des Plaines, IL",,"Provide support to Honeywell Researchers, Scientists, and Pilot plant operations in the repair and/or fabrication of glass and quartzware to further technical..."
Sr Data Scientist – Modeling,TransReach,"Chicago, IL",,Familiarity with financial services industry/ data. Data and analytical infrastructure development and system integration....
AVP Lead Data Scientist,AXIS Insurance,"Chicago, IL",,"Determine the structure, content, quality, and potential uses of the data through examination of source systems and data samples)...."
Data Analytics Engineer (2018 Internship),Motorola Solutions,"Chicago, IL 60604 (Loop area)",,Data Engineering and Data Science skills and experience are required. This intern will work with data scientists and data engineers in the investigation and...
Sr R & D Engineer/Scientist,Honeywell,"Des Plaines, IL",,"Test hypotheses, interpret data, work w/team to execute techno-economic analysis & plan future work. Uses appropriate tools to efficiently test the hypotheses,..."
Investor Research Analyst,JLL,"Chicago, IL",,"Ensure efficient data management processes and high data integrity. Understand and manage key resources, data vendors, and available technology...."
Data Scientist - Supply Chain,WALGREENS,"Northbrook, IL 60062",,Job Responsibilities Works on moderately complex issues where analysis of situations or data requires an in-depth evaluation of variable factors....
"Sr Scientist R&D I, Analytical Organic Chemist - GC / LC",Honeywell,"Des Plaines, IL 60017",,Maintain quality control programs and assist with problem solving related to data. The Senior R&D Analytical Chemist would work within a team of scientists...
Data Scientist/ Data Engineer,Molex,"Lisle, IL 60532",,Our Data Science team is growing! 3+ years of hands-on experience in data analytics. 2+ Experience with Python data manipulation packages such as Pandas and...
Analyst - GAMMA,The Boston Consulting Group,"Chicago, IL 60654 (Loop area)",,"Data modeling, data integrity QA/QC, database administration). GeoAnalysts, together with Data Engineers, Data Scientists, Scientific Modelers and Scientific..."
Software Engineer - Machine Learning Platform,Groupon,"Chicago, IL 60654 (Loop area)",,"You will be interfacing with data scientists, engineering consumers, and business stake holders throughout various areas of Groupon...."
Software Engineer - Machine Learning,Morningstar,"Chicago, IL",,Construct data staging layers and fast real-time systems to feed machine learning algorithms. Basic Qualifications • Bachelor’s Degree • At least 2 years of...
Principal Data Scientist,Capital One,"Chicago, IL",,Principal Data Scientist. We are using data science to build intelligent algorithms deployed on production data in the cloud....
"Quantitative Research Internship- Machine Learning, Summer 2018",Akuna Capital,"Chicago, IL 60603 (Loop area)",,"Akuna’s Quantitative Trading and Research team is looking to add Quantitative Research Interns to a team of mathematicians, statisticians and technologists..."
"Data Analysis Professional, Analytics",Grenzebach Glier and Associates,"Chicago, IL 60604 (Loop area)",,"Lead data collection/technical calls with clients regarding data file/input requirements, data definitions, and processing specifics...."
Development Research Analyst,The Art Institute of Chicago,"Chicago, IL",,"Conducts detailed research using on-line databases, in-house data, and other reference sources. Uses prospecting tools such as screening and data modeling to..."
Product Analyst,Tempus,"Chicago, IL 60604 (Loop area)",,We now have more data than ever before but providers don't have the infrastructure or expertise to make sense of said data....
Data Scientist,bradsdeals.com,"Chicago, IL",,"We are looking for talented, passionate Data Scientist with the skill and desire to contribute to our team...."
Associate Data Scientist II,AbbVie,"Lake County, IL",,Understand the broad objectives of the project to effectively collaborate and coordinate efforts between Data Solution sub-teams and Abbvie data customers....
Glass Blowing Apprentice,Honeywell,"Des Plaines, IL",,"Provide support to Honeywell Researchers, Scientists, and Pilot plant operations in the repair and/or fabrication of glass and quartzware to further technical..."
Research Analyst,Fleishman-Hillard,"Chicago, IL",,Ability to analyze data and extract the most salient points that provide important audience or market insights....
"Data Scientist I, Cheminformatics",AbbVie,"Lake County, IL",,The Data Scientist will be supporting the efforts to develop modern scientific informatics (cheminformatics and competitive intelligence) and related...
Sr Data Scientist,Nielsen,"Chicago, IL 60647 (Logan Square area)",,"Sr Data Scientist - 2470. Experience with big data technologies (e.g., AWS, Spark, Hadoop). Proficient with data visualization tools/packages (e.g., d3.js,..."
Jr Scientist/Engineer,Oneida ESC Group,"Chicago, IL",,Provide data management of site sampling results. The Oneida ESC Group is a family of companies owned by the Oneida Nation of Wisconsin that delivers customer...
"Predictive Analytics/Modeling, Senior Consultant",CVS Health,"Northbrook, IL",,Developing innovative analytic approaches leveraging available internal and external data sources; Master’s or PhD degree in a discipline relevant to...
"Data Scientist (Python, R, SQL)",Workbridge Associates,"Chicago, IL","$90,000 - $100,000 a year",An awesome retail startup has just opened an office in The Loop and is looking to add a Data Scientist to their growing analytics team....
Senior Quantitative Trading Analyst,Geneva Trading,"Chicago, IL 60611 (Near North Side area)",,"Analyze market data and trade data using Q, R, C++ and Python. 2+ years of data analytics experience with at least one of these data science tools:...."
"Associate Safety Data Scientist, Safety Data Sciences",AbbVie,"Lake County, IL",,Experience manipulating/understanding large and complex data sets. Experience integrating data from multiple sources to answer specific questions....
"Digital Payer Consultant - Healthcare Analytics, New Ventures",McKinsey & Company,"Chicago, IL",,"As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists)..."
"Sr Scientist R&D I, Analytical Organic Chemist - GC / LC",Honeywell,"Des Plaines, IL 60017",,Maintain quality control programs and assist with problem solving related to data. The Senior R&D Analytical Chemist would work within a team of scientists...
Associate Real World Infomatics & Analytics Methodologist Director,Astellas Pharmaceuticals,"Northbrook, IL",,"Develop data mining, machine learning, artificial intelligence and/or data modeling plans to support RWI projects and programs...."
Data Scientist,Infogix,"Naperville, IL 60563",,"You should be able to create, configure, and monitor predictive data models and perform quantitative analyses to create valuable insights from data...."
Sr R & D Engineer/Scientist,Honeywell,"Des Plaines, IL",,"Test hypotheses, interpret data, work w/team to execute techno-economic analysis & plan future work. Uses appropriate tools to efficiently test the hypotheses,..."
Advanced Analytics Expert - Periscope,McKinsey & Company,"Chicago, IL",,"As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists)..."
Data Scientist,AllianceData,"Chicago, IL",,Analyzing raw source data and derived data; Experience with large data sets. Epsilon is an Alliance Data company....
Software Engineer IV,CDK Global,"Elk Grove Village, IL","Estimated salary: $83,000 - $106,000 a year","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career...."
Data Scientist,Infogix,"Naperville, IL 60563","Estimated salary: $100,000 - $127,000 a year","You should be able to create, configure, and monitor predictive data models and perform quantitative analyses to create valuable insights from data...."
Data Scientist - Analytics,"Insight Enterprises, Inc.","Chicago, IL","Estimated salary: $84,000 - $107,000 a year","Azure Data Factory. We are looking for an experienced data scientist with practical, hands-on knowledge of advanced analytics architectures and tools such as..."
Custom Research Analyst,Mintel,"Chicago, IL",,"Questionnaire design, survey programming, fielding, data analysis, and final reporting. Analyze complex data to provide insightful implications and actionable..."
Administrative Specialist,University of Chicago,"Chicago, IL","Estimated salary: $54,000 - $68,000 a year","Researches, compiles and analyzes data to create reports, proposals and other documents including but not limited to financial and monthly reports...."
"Scientist, In Vitro Biologist",AbbVie,"Lake County, IL",,Generate reliable and reproducible data in a timely manner. Efficiently organize and present scientific plans and data at project team meetings....
STATISTICAL QUALITY ANALYST (MP00911),Fresenius Kabi,"Melrose Park, IL",,"The individual will prepare conclusions and predictions based on data summaries. Plans data collection, and analyzes and interprets numerical data from surveys,..."
Senior Applied Data Scientist,Civis Analytics,"Chicago, IL",,Manage teams of data scientists and analysts Travel requirements < 15% Minimum Qualifications Bachelor’s degree A strong foundation in statistics and data...
Machine Learning Data Scientist,Wolverine Trading,"Chicago, IL 60604 (Loop area)",,"Machine Learning Data Scientist. You will be using large data sets to create trading strategies, improve trading, quantitative research and data mining...."
Research Analyst - Associate,Lawson Products,"Chicago, IL",,"Maintain accuracy of NCNS data library. Research Analyst(Associate) - Chicago, IL...."
Research Associate/Analyst,Euromonitor International,"Chicago, IL 60604 (Loop area)",,"Client-facing responsibilities, including helping clients understand the sources and methodology of published data and reports...."
Market Research Analyst,American Medical Association,"Chicago, IL",,Has intermediate to advanced PowerPoint skills to produce report decks that generate insights (“So What?”) and actionable recommendations (“Now What?”) from...
"Scientist, In Vitro Biologist",AbbVie,"Lake County, IL",,Generate reliable and reproducible data in a timely manner. Efficiently organize and present scientific plans and data at project team meetings....
Telehealth Research Analyst,Ann & Robert H. Lurie Children’s Hospital of Chica...,"Chicago, IL",,"Writes programs and scripts that convert customer requirements into data extracts, making use of Epic Clarity, Epic Cogito data warehouse, Crystal Reports, SQL,..."
Survey Research Analyst,IRI,"Chicago, IL",,"To provide insights into consumer dynamics and address client issues, IRI processes and mines data from many sources...."
Embedded Research Analyst,University of Chicago,"Chicago, IL",,Excellent data visualization ability required. Analysis of law enforcement data to identify violent crime patterns....
USPA - Research Analyst,Ipsos North America,"Chicago, IL",,"Find new spins on data visualization, attend and learn at the presentation stage. Our research scientists are at the forefront of the discussion of such issues..."
Custom Research Analyst,Mintel Group,"Chicago, IL 60606 (Loop area)",,"Questionnaire design, survey programming, fielding, data analysis, and final reporting. Analyze complex data to provide insightful implications and actionable..."
USPA - Research Analyst,Ipsos North America,"Chicago, IL",,"Find new spins on data visualization, attend and learn at the presentation stage. Our research scientists are at the forefront of the discussion of such issues..."
Custom Research Analyst,Mintel Group,"Chicago, IL 60606 (Loop area)",,"Questionnaire design, survey programming, fielding, data analysis, and final reporting. Analyze complex data to provide insightful implications and actionable..."
"Data Scientist (Python, R, SQL)",Workbridge Associates,"Chicago, IL","$90,000 - $100,000 a year",An awesome retail startup has just opened an office in The Loop and is looking to add a Data Scientist to their growing analytics team....
Data Scientist,"KAR Auction Services, Inc.","Chicago, IL",,"3 to 7 years in a Data Science position, building predictive models. Design SQL, R & Python scripts to directly query and analyze internal and external data..."
"Research Analyst, Capital Markets",JLL,"Chicago, IL",,"Understand and manage key resources, data vendors, and available technology. The investor research analyst position will join JLL’s growing Investor Research..."
Head of Data Science,Next College Student Athlete,"Chicago, IL",,"Attract, mentor, manage, and develop data analyst and data scientist talent. Head of Data Science. Headof Data Science Job Details...."
Senior Quantitative Analyst - QRM,Options Clearing Corporation,"Chicago, IL",,"Job Details: Summary: The team member will work closely with the other quantitative analysts, business users and IT colleagues to implement models for..."
Data Scientist - Manager,Capgemini,"Chicago, IL",,"5-10 years professional work experience as a data scientist or on advanced analytics / statistics projects. Our team has worked with geospatial data, on social..."
Analyst Market Planning & Research,WALGREENS,"Deerfield, IL",,"Job Summary Responsible for providing research and quantitative/qualitative analysis and modeling for the assessment of business opportunities, competition,..."
"Senior Scientist, R&D – BTI, Club",Kraft Heinz Company,"Glenview, IL",,"Also includes analyzing data, drawing conclusions, documenting, communicating results, with a clear link to business results and path to commercialization...."
"Quantitative Development Intern- Data Analysis, Summer 2018",Akuna Capital,"Chicago, IL 60603 (Loop area)",,"Conducted self-driven data analysis projects on complex trading topics. Experience with the common Python data libraries (Pandas, numpy, etc…) is a strong plus...."
Ultimate Hoops Statistician,Life Time Fitness,"Vernon Hills, IL",,Experience tracking statistical data for basketball games. Life Time is currently seeking a qualified Ultimate Hoops Statistician....
Loyalty - Research Analyst (Entry-Level),Ipsos North America,"Chicago, IL",,"Find new spins on data visualization, attend and learn at the presentation stage. The ideal candidate is a business-minded individual who is interested in and..."
Options Volatility Quantitative Analyst Intern,Belvedere Trading,"Chicago, IL",,Demonstrated experience analyzing large statistical data sets. Design and develop statistical models of financial data to devise and back test trading...
"Citi Retail Services, Research and Insights Analyst",Citi,"Elk Grove Village, IL",,"Primary Location: United States,Illinois,Elk Grove Village Education: Bachelor's Degree Job Function: Marketing Schedule: Full-time Shift: Day Job Employee..."
Big Data Engineer,Tempus,"Chicago, IL 60604 (Loop area)",,"Collaborate with Data Scientists to operationalize data processing models. Partner with product managers, software engineers, and data scientists to design,..."
Data Scientist consultant,Kemper Corporation,"Chicago, IL",,"Kemper has an immediate need for a Data Scientist Consultant in our corporate headquarters location in Chicago, IL...."
Data Scientist - Revenue Optimization,Groupon,"Chicago, IL 60654 (Loop area)",,We are looking for a creative and innovative data scientist to drive strategic initiatives that will propel the future growth of Groupon....
Regulatory Data Scientist,Chicago Mercantile Exchange Inc.,"Chicago, IL",,The Regulatory Data Scientist serves as a dedicated data analyst working on new and ongoing data analysis initiatives within the Market Regulation department....
"Associate Director, Statistics",AbbVie,"Lake County, IL",,"Oversees or partners in development of data quality assurance checks, ensuring accuracy and consistency of data released for statistical analysis...."
"Market Research Analyst, Team Sports Intern",Wilson Sporting Goods,"Chicago, IL 60631 (Norwood Park area)",,Job Description: Wilson is the brand behind more winning moments in sports every day than any other brand in the world. We have been at the heart of sports...
Sr Quantitative QA Analyst,Options Clearing Corporation,"Chicago, IL",,"For projects, the quality of the delivery is achieved by high quality quantitative analysis composed of quantitative requirement analysis, quantitative..."
"Lab Research Tech 3, Stem Cell lab - Alzheimer's",Rush University Medical Center,"Chicago, IL",,"He or she will also assist scientists in performing stem cell culture, differentiation, RNAseq and genome engineering...."
Imaging Science Intern,Tempus,"Chicago, IL 60604 (Loop area)",,We now have more data than ever before but providers don't have the infrastructure or expertise to make sense of said data....
"Data Scientist (Python, SQL, Hadoop)",Workbridge Associates,"Chicago, IL","$85,000 - $110,000 a year",Experience handling large amounts of data. One of the largest retail companies in the Chicago area is looking to add a Data Scientist to their team in their...
Scientist - Data and Statistics,United Airlines Inc.,"Chicago, IL 60601 (Loop area)",,"In-depth knowledge of United/Industry data sources. Drives management decisions through descriptive and inquisitive data analytics using tools such as SAS,..."
Scientist - Operations Research,United Airlines Inc.,"Chicago, IL 60601 (Loop area)",,Knowledge of United/Industry data sources. Mentor individuals for acquiring and/or maintaining the technical skills for which scientist can serve as the subject...
Data Scientist - IT,Chicago Mercantile Exchange Inc.,"Chicago, IL",,CME Group Infrastructure and Operations is looking for a junior level data scientist to help us mine the terabytes of data we have gathered in our operational...
"Senior Scientist, R&D – BTI, Club",Kraft Heinz Company,"Glenview, IL",,"Also includes analyzing data, drawing conclusions, documenting, communicating results, with a clear link to business results and path to commercialization...."
"Associate Director, Statistics",AbbVie,"Lake County, IL",,"Oversees or partners in development of data quality assurance checks, ensuring accuracy and consistency of data released for statistical analysis...."
"Senior Applied Data Scientist, Commercial",at Civis Analytics,"Chicago, IL",,"Teaches and mentors Applied Data Scientists. Work with cross-functional teams of engineers, data scientists, social scientists as necessary...."
Senior Research Statistician,AbbVie,"Lake County, IL",,"Clearly communicate fundamental statistical concepts to other statisticians, scientists, and other personnel...."
Assistant Clinical Scientist,AbbVie,"Lake County, IL",,"Ability to use computer to generate reports, analyze data, and create presentations. To build all necessary data/information needed to prepare internal..."
Technology Solutions Professional,Microsoft,"Chicago, IL",,"You will lead and manage relationships with Data Scientists, Business Decision Makers (BDMs), App Dev Leads to drive Advanced Analytics platform adoption and..."
Senior Quantitative Analyst – Treasury,BMO Financial Group,"Chicago, IL",,Knowledge of quantitative data mining and statistical analysis techniques with minimum of five years of working experience;...
Finance Data Scientist,TTX Company,"Chicago, IL 60606 (Loop area)",,"Experience with SAS software such as Financial Management, Enterprise Guide, Forecast Server, Enteprise Miner and Visual Analytics or data management and..."
"Senior Director, Data Science",Catalina Marketing,"Chicago, IL 60601 (Loop area)",,"The data scientist Sr. Director, Data Science will support efforts to execute company-wide strategy for data and analytics...."
"Senior Scientist, Biochemistry I/II",AbbVie,"Lake County, IL",,"Analyze, document, and report data concisely and rigorously. The Global Protein Sciences group at AbbVie is seeking a highly-motivated research scientist to..."
Data Platform Engineer,Tempus,"Chicago, IL 60604 (Loop area)",,"Collaborate with Data Scientists to operationalize data processing models. Partner with product managers, software engineers, and data scientists to design,..."
