position,company,location,salary,summary
Data Engineer - Machine Learning,Susquehanna International Group,"Bala-Cynwyd, PA 19004",,"You will use your software development and data mining skills to build data sets, data quality metrics, and automation tools to enhance our research and system..."
Data Engineer,SAINT-GOBAIN,"Malvern, PA 19355",,"Working with Architects, business stakeholders, Data Visualization Specialists and/or Data Scientists, determine semantic data access requirements, design..."
Data Scientist,Comcast,"Philadelphia, PA 19103 (Belmont area)",,"We are looking for a Senior Data Scientist to join our analytics team. Our team works cross-functionally with the program, product and engineering teams.The..."
Statistical Programmer - PL/SQL Developer,QuintilesIMS,"Plymouth Meeting, PA",,"Devoted to applying big data to clinical trials, this high-profile team aims to be a global leader in the application of big data within the drug development..."
Data Statistician,MCKEAN DEFENSE/CABRILLO TECHNOLOGIES,"Philadelphia, PA",,"Strong technical data analytical skills. Apply data management and statistical methods and the use of data management, computational, and analytic software...."
"Sr. Director, Data Science",Comcast,"Philadelphia, PA 19103 (Belmont area)",,Work closely with data warehouse architects and software developers to generate seamless data science solutions....
Senior Data Scientist,Sidecar,"Philadelphia, PA 19102 (City Center West area)",,We’re seeking an experienced Senior Data Scientist who likes to get deep in the trenches – tackling the hardest data processing problems and delivering the most...
Senior Research Scientist,AIG,"Philadelphia, PA",,"Develop vulnerability functions for structural and non-structural components subjected to wind based on engineering analysis, information from the scientific..."
Bioinformatics Scientist I,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,"Data Analysis (10%):. Provides efficient data management support including file transfers, data formatting and manipulation, and basic integration of data from..."
Sr. Data Scientist,Comcast,"Philadelphia, PA 19103 (Belmont area)",,Mentors and train junior team members.- Improve products and services or solve problems using best practice and knowledge of internal and or external business...
Research Investigator,Bristol-Myers Squibb,"Hopewell, NJ",,The candidate is expected to be able to integrate multi-omic data from preclinical data or clinical. Experience working with clinical trial data is a plus....
STATISTICAL PROGRAMMER,University of Pennsylvania,"Philadelphia, PA",,"The programmer will work collaboratively and interface with faculty, research scientists, and trainees forming a diverse imaging and data science team that will..."
Summer Internship for Research Department - Data Sourcing Analyst,Federal Reserve Bank of Philadelphia,"Philadelphia, PA",,Summer Internship for Research Department - Data Sourcing Analyst-253288. Clean up the archival source data that trace the labor markets experiences of...
"Principal Scientist, Global Proactive Product Quality Scan (PPQS) Lead",Johnson & Johnson Family of Companies,"Fort Washington, PA",,"CGMP and cGDP quality risk management information, assessments, data, etc. is. Of Johnson & Johnson’s Family of Companies, is currently recruiting for a..."
STATISTICAL ANALYST A/B,University of Pennsylvania,"Philadelphia, PA",,Statistical Analyst B will use advanced statistical methods to analyze the data. The Statistical Analyst A will use standard SAS and/or STATA programming skills...
Analytical Scientist,Solvay,"Bristol, PA",,Interpret and analyze data. The Analytical Scientist is laboratory based and the candidate will be responsible for operating and maintaining instruments in the...
DATA SCIENTIST,University of Pennsylvania,"Philadelphia, PA",,"Experience with data science a plus. Master’s degree or PhD in Bioinformatics, Biostatistics, Computer Science, Data Science, Informatics or equivalent strongly..."
Sr. Principal Data Scientist,Comcast,"Philadelphia, PA 19103 (Belmont area)",,Shares data with team. Review and evaluate data scientist programs enterprise level to determine appropriate use of algorithm-driven products and solutions....
Automation Informatics & Data Analyst,GlaxoSmithKline,"Collegeville, PA 19426",,Experience with imaging data analysis preferred. Experience with bioactivity data analysis and molecular profiling is desired....
Quantitative Research Analyst,Susquehanna International Group,"Bala-Cynwyd, PA 19004",,"In this role, you will examine global markets, utilize terabytes of trading data, and leverage your statistical analytic skills to build models and strategies..."
Principal Data Scientist,Comcast,"Philadelphia, PA 19103 (Belmont area)",,Define enterprise data strategy and data monetization processes through analysis of rich streams of unstructured data to find correlations between events and...
"Research Scientist, Bioconjugation & Targeted Delivery",Johnson & Johnson Family of Companies,"Spring House, PA",,"Author data summaries, technical reports, standard operating procedures, publications, and presentations. Contribute to multiple research projects and provide..."
Clinical Data Scientist (Manager),Pfizer,"Collegeville, PA",,Clinical Data Scientist Manager. Serve as Clinical Data Scientist for one or more clinical trials assuming responsibility for all DM&M activities including...
Data Scientist,AmerisourceBergen,"Chesterbrook, PA",,Data Scientist - 00001MQS. We are looking to hire a Data Scientist who is excited about working with a team who is passionate about finding business solutions...
"Principal Scientist, Global Proactive Product Quality Scan (PPQS) Lead",Johnson & Johnson Family of Companies,"Fort Washington, PA",,"CGMP and cGDP quality risk management information, assessments, data, etc. is. Of Johnson & Johnson’s Family of Companies, is currently recruiting for a..."
R&D Scientist - Glass Expert,Heraeus Holding GmbH,"Conshohocken, PA",,R&D Scientist - Glass Expert 1. Location Conshohocken - Pennsylvania....
"Scientist, HTS Assay Development",Johnson & Johnson Family of Companies,"Spring House, PA",,"The Scientist, HTS Assay Development will:. Analyze and publish screening data including presentation at program team meetings...."
Principal Data Scientist,Comcast,"Philadelphia, PA 19103 (Belmont area)",,Define enterprise data strategy and data monetization processes through analysis of rich streams of unstructured data to find correlations between events and...
R&D Scientist - Glass Expert,Heraeus Holding GmbH,"Conshohocken, PA",,R&D Scientist - Glass Expert 1. Location Conshohocken - Pennsylvania....
Associate Scientist I,Johnson & Johnson Family of Companies,"Spring House, PA",,"Recording and analyzing experimental data, verifying data integrity and accuracy, and reporting on findings to the team...."
Automation Informatics & Data Analyst,GlaxoSmithKline,"Collegeville, PA 19426",,Experience with imaging data analysis preferred. Experience with bioactivity data analysis and molecular profiling is desired....
Market Research Analyst - Competitive Intelligence,Reliance Standard Life Insurance Company,"Philadelphia, PA 19103 (Belmont area)",,"Preferred to have1-3years experience in strategic analysis, competitive/market intelligence and/or data analysis...."
Research & Insights Analyst,"PeopleMetrics, Inc.","Philadelphia, PA 19103 (Belmont area)",,"Demonstrate a clear understanding of data and the ability to explain data in a simple, concise way. The Research & Insights Analyst is responsible for..."
Clinical Data Scientist (Manager),Pfizer,"Collegeville, PA",,Clinical Data Scientist Manager. Serve as Clinical Data Scientist for one or more clinical trials assuming responsibility for all DM&M activities including...
Quantitative Research Analyst,Susquehanna International Group,"Bala-Cynwyd, PA 19004",,"In this role, you will examine global markets, utilize terabytes of trading data, and leverage your statistical analytic skills to build models and strategies..."
AR&D Scientist II,Lannett Company Inc,"Philadelphia, PA",,Accurately compiles and reports data. Responsible for supporting product development trial samples testing and method development/validation for primarily...
Data Scientist,AmerisourceBergen,"Chesterbrook, PA",,Data Scientist - 00001MQS. We are looking to hire a Data Scientist who is excited about working with a team who is passionate about finding business solutions...
"Senior Associate Scientist, Antibody Discovery",Johnson & Johnson Family of Companies,"Spring House, PA",,"As a Senior Associate Scientist responsibilities include:. Janssen Research & Development, L.L.C., a division of Johnson & Johnson's Family of Companies is..."
"Associate Scientist, Exploratory Biology",Johnson & Johnson Family of Companies,"Spring House, PA",,"The Associate Scientist will:. Scientist located in Spring House, PA. The Associate Scientist will join the...."
Sr Statistical Modeler,Risk Solutions,"King of Prussia, PA",,"Experience processing large data sets. Develop, code, and implement analyses and models using medical claims data, as well as additional related databases such..."
Assistant Scientist,Johnson & Johnson Family of Companies,"Spring House, PA",,"The candidate will record and analyze experimental data, verify data integrity and accuracy, and report/summarize findings to the project team, and also draft..."
Data Analyst / Data Scientist,Defined Clarity,"Philadelphia, PA 19123 (Poplar-Ludlow-Yorktowne area)",$65 - $75 an hour,We have a client that is looking for a data scientist to add to its team. Call Center or Customer care data experience a plus....
"Research Investigator, Translational Bioinformatics",Bristol-Myers Squibb,"Hopewell, NJ",,"The scientists in this group analyze real-world health data, design experiments and analyze both pre-clinical and clinical -omics data sets, including RNA-Seq,..."
Clin Research Fin Analyst I,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Req ID: 15745 Shift: Days Employment Status: AF - Active - Regular - Full Time Job Summary Under moderate guidance/supervision by a senior CRFA and/or...
Market Research & Portfolio Analyst,Johnson Matthey,"Conshohocken, PA",,Generates data for use in new product launch planning. Generates data that drives business-case analysis and which allows to make appropriate recommendations...
Senior Analyst Quantitative Analytics,Lincoln Financial,"Philadelphia, PA",,"Alternate Locations: Philadelphia, PA (Pennsylvania) Relocation assistance will be considered/provided for this opportunity within our company guidelines...."
Data Scientist - Health Data Sciences,Symphony Health Solutions,"Conshohocken, PA",,HDS is hiring a Data Scientist to join our team. Experience in large volume data analysis and big data (RDBMS/HDFS)....
"Environmental Engineer, Geologist or Scientist - Entry Level","Langan Engineering and Environmental Services, Inc...","Doylestown, PA",,"Data management, processing and evaluation; Langan has an opening for an Environmental Engineer, Geologist or Scientist – Entry level in our Doylestown, PA..."
"Senior Scientist, Neurophysiology",Merck,"West Point, PA",,"Experience generating and analyzing functional imaging data including 2 photon imaging. This Senior Scientist will employ whole cell patch clamp, high speed..."
Senior Scientist - GMP Laboratories,Merck,"West Point, PA",,"Possess strong scientific skills including sound experimental design, data processing and interpretation skills...."
"Senior Scientist, Target Protein Design",Merck,"West Point, PA",,"Requisition ID: MOL000379 Merck & Co., Inc. Kenilworth, N.J., U.S.A. known as Merck in the United States and Canada, is a global health care leader with a..."
Formulation R&D Scientist III,Virtus Pharmaceuticals,"Bristol, PA",,Formulation R&D Scientist III. Familiarity with interpretation of data generated by various developmental analytical tools....
"VP, Data Science",Sidecar,"Philadelphia, PA 19107 (City Center East area)",,"Manage and develop a team of quantitative and highly skilled data scientists. Exceptional people manager, mentor, and leader with experience managing and..."
RESEARCH ANALYST/DATABASE ADMINISTRATOR,University of Pennsylvania,"Philadelphia, PA",,"Proven data analysis skills are required. Ability to analyze data requirements, maintain database dictionaries, and integration of systems through database..."
Scientist / Research Scientist - Chromatography / Mass Spectrometry Job,Arkema Americas,"King of Prussia, PA",,"Analyze and interpret data, and perform additional experiments as needed. Based at Arkema's Corporate Offices and R&D Center in King of Prussia, PA, the..."
Associate Research Scientist - Biopharm - cGMP - qPCR,PPD,"King of Prussia, PA",,Associate Research Scientist - Biopharm - cGMP - qPCR - 143465. You would often need to review and compile results for data comparison....
"Market Research Analyst, Graduate & Extended Studies Programs",Saint Joseph's University,"Philadelphia, PA",,Assist in market research data to develop effective promotional materials and communications. Research market conditions to gather information and analyze...
Associate Research Scientist,Charles River Laboratories,"King of Prussia, PA 19406",,"An Associate Research Scientist will serve as a scientist in the conduct of assigned nonclinical research studies of basic complexity, to include study..."
Junior Data Scientist -,Workbridge Associates,"Malvern, PA","$75,000 - $100,000 a year","Data Visualization experience. Experience with heavy data extraction. And guess what, they’re looking to make someone’s dream come true by looking to bring on..."
"Senior Scientist, Neurophysiology",Merck,"West Point, PA",,"Experience generating and analyzing functional imaging data including 2 photon imaging. This Senior Scientist will employ whole cell patch clamp, high speed..."
Senior Scientist - GMP Laboratories,Merck,"West Point, PA",,"Possess strong scientific skills including sound experimental design, data processing and interpretation skills...."
"Senior Scientist, Target Protein Design",Merck,"West Point, PA",,"Requisition ID: MOL000379 Merck & Co., Inc. Kenilworth, N.J., U.S.A. known as Merck in the United States and Canada, is a global health care leader with a..."
Summer Internship for Research Department - Statistical Analyst,Federal Reserve Bank of Philadelphia,"Philadelphia, PA",,"This would include developing a common data dictionary, reconciling data, developing an update process, and generating initial analysis of the pooled data and..."
Clinical Genomic Scientist I,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,The Clinical Genomic Scientist I position is an entry level position for a Genomic Scientist with a MS or PhD degree....
Research Statistician I-Pediatric IDEAS Research Group,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Managing and analyzing data; Experience with design and maintenance of data management systems highly preferred....
Technologist - Entry level,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"Whether you aspire to be a software expert, Data Scientist, UX Designer, Information Security Analyst, or a highly-regarded architect we can help you achieve..."
Research Statistician I-Pediatric IDEAS Research Group,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Managing and analyzing data; Experience with design and maintenance of data management systems highly preferred....
Research Scientist Sr Stf,Lockheed Martin,"King of Prussia, PA 19406",,"Manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources combined with empirical research and finding answers to hard..."
Technologist - Entry level,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"Whether you aspire to be a software expert, Data Scientist, UX Designer, Information Security Analyst, or a highly-regarded architect we can help you achieve..."
"Executive Director, Data Science",Comcast,"Philadelphia, PA 19103 (Belmont area)",,You will provide both strategic and tactical leadership and direction for the existing data scientist as well as assess the organization's on-going talent...
Data Science Programming Manager,Bristol-Myers Squibb,"Hopewell, NJ",,"As key member of Global Biometrics Sciences team, candidate will be part of a cross-functional team of drug development scientists and data scientists focused..."
Scientific Director of Statistical Modeling and Methodology,Johnson & Johnson Family of Companies,"Spring House, PA",,Serving in internal Independent Data Monitoring Committees for trials involving innovative approaches requiring unblinded interim analyses;...
"Associate Director, Pharmacovigilance Evaluation and Reporting",Johnson & Johnson Family of Companies,"Horsham, PA",,"Scientists are required. Analyze data in broader context. The Associate Director, Pharmacovigilance Evaluation and Reporting Scientist...."
Data Scientist - Institutional Advancement,Thomas Jefferson University and Hospitals,"Philadelphia, PA",,The Data Scientist is a highly motivated and inquisitive Business Intelligence Data Analyst. This ranges from Donor Data to Alumni Data and through Patient Data...
Data Scientist - Taxonomy,Clarivate Analytics,"Philadelphia, PA",,"Data Scientist, Knowledge Management. Clarivate Analytics is looking for a self-motivated and detail-oriented data scientist with excellent data interpretation..."
Planning Data Scientist,Delaware Valley Regional Planning Commission,"Philadelphia, PA",,Assist Manager of Data Coordination with internal data inventory effort and other data coordination activities....
"Principal Scientist, HTS Assay Development, Screening",Johnson & Johnson Family of Companies,"Spring House, PA",,"Janssen Research and Development, L.L.C., a member of Johnson and Johnson's Family of Companies, is recruiting for a Principal Scientist, HTS Assay Development,..."
"SR RESEARCH INVESTIGATOR, DISCOVERY PROJECT LEAD",University of Pennsylvania,"Philadelphia, PA",,"The successful candidate must thrive in a team environment, have excellent written and oral communication skills, ability to prioritize in a fast-paced..."
Sr Statistical Programmer II,Icon plc,"North Wales, PA",,"Ability to critically review data and implement corrective action steps effectively. Advanced/expert-level (project leadership/technical track, respectively)..."
Drug Safety Associate,Inovio Pharmaceuticals,"Plymouth Meeting, PA 19462",,Interaction with physicians and scientists for evaluation and completion of cases. Experience in data entry using safety database applications and coding of...
Research Assistant I,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Assists with the preparation of data for publication or presentation at symposia. Formulates and performs complex lab experiments and analyzes & reports the...
College Intern: Enterprise Information Management,Independence Blue Cross,"Philadelphia, PA",,"Enterprise Information Management (EIM) team is responsible for enterprise-wide data modeling, new data acquisition, business intelligence reporting and..."
Data Scientist-Essentials of Manufacturing (EOM),SAINT-GOBAIN,"Malvern, PA 19355",,Data mining experience and ability to automate preprocessing of data. Development of data visualization tools....
Associate Scientist Virus Production,Wuxi AppTec,"Philadelphia, PA",,Ability to evaluate technical data and record data accurately and legibly. Conducts critical review of results and reports data appropriately....
Senior Statistical Programmer,Cytel,"King of Prussia, PA",,"Excellent SAS data manipulation, analysis and reporting skills. Familiarity with drug development life cycle and experience with the manipulation, analysis and..."
Statistical Programmer (Associate),Pfizer Inc.,"Collegeville, PA",,Working knowledge of clinical data. Will be learning in the space of programming and data standards. This role is a hands on statistical programmer supporting...
Senior Statistical Programmer,Cytel,"King of Prussia, PA",,"Excellent SAS data manipulation, analysis and reporting skills. Familiarity with drug development life cycle and experience with the manipulation, analysis and..."
Drug Safety Associate,Inovio Pharmaceuticals,"Plymouth Meeting, PA 19462",,Interaction with physicians and scientists for evaluation and completion of cases. Experience in data entry using safety database applications and coding of...
Lead Data Scientist,Comcast,"Philadelphia, PA 19103 (Belmont area)",,Define enterprise data strategy and data monetization processes through analysis of rich streams of unstructured data to find correlations between events and...
"Analyst 2, Mktg Research & Planning",Comcast,"West Conshohocken, PA 19428",,"And/or syndicated data (Scarborough, Experian, Polk, Kantar, etc.)- Understands fundamentals media measurement, research and local cable advertising.-..."
"Senior Scientist, Analytical Technology Transfer",GlaxoSmithKline,"King of Prussia, PA",,Provide data review to ensure and monitor the ongoing performance of analytical methods. The Analytical Technology Transfer and Validations team has positions...
Sr Statistical Programmer II,Icon plc,"North Wales, PA",,"Ability to critically review data and implement corrective action steps effectively. Advanced/expert-level (project leadership/technical track, respectively)..."
External Data Specifications Manager (eDSM),Bristol-Myers Squibb,"Hopewell, NJ",,"Reviews transferred data for quality and validity. Proactively resolves data, vendor and investigative site issues...."
External Protocol Data Manager (ePDM),Bristol-Myers Squibb,"Hopewell, NJ",,"Reviews transferred data for quality and validity. Proactively resolves data, vendor and investigative site issues...."
Intermediate Tax Research Analyst Tax Research Center,"Vertex, Inc.","King of Prussia, PA",,Analyze tax changes to determine how it impacts existing data. Obtain rate and jurisdictional data from state and local jurisdictions....
Logistics Engineer - Obsolesce,Scientific Research Corporation,"Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",,Ability to assist government customer staff in the collection and analysis of actual and predictable obsolesce data....
Logistics Data / Publication Spec,BOEING,"Ridley Park, PA",,"Analyze and evaluate engineering source data, vendor data, and customer data in order to design, organize, and develop technical data required to operate and..."
Scientist,Wuxi AppTec,"Philadelphia, PA",,"Ability to perform complex mathematic and data analysis, and to work with Excel and other scientific data analysis tools to collect and analyze data...."
Scientist,Exponent,"Philadelphia, PA 19104 (Belmont area)",,"Providing case management, data processing, and other project support. Exponent’s Human Factors Practice is seeking a Scientist for our Philadelphia, PA office...."
Software Engineer 2 - Computer Vision,Siemens,"Malvern, PA",,Understand algorithms designed by scientists and support knowledge transfer to productization team. Our group delivers medical image analysis software...
POST DOC DISCOVERY SCIENCES,Johnson & Johnson Family of Companies,"Spring House, PA",,The scientist candidate will be. The scientist will effectively and frequently. Present data in professional 'publication ready' format....
Buy Side Research Analyst,Susquehanna International Group,"Bala-Cynwyd, PA 19004","Estimated salary: $73,000 - $93,000 a year","Overview As an Analyst on SIG’s Research team, you will partner with our senior analysts and traders to identify investment opportunities in the equity and..."
Summer Internship for Research Department - Analyst,Federal Reserve Bank of Philadelphia,"Philadelphia, PA",,Data collection and digitization to extend existing work on state economic policy and labor laws. Summer Internship for Research Department - Analyst-253286....
"Principal Scientist, Investigative Immunotoxicology",Johnson & Johnson Family of Companies,"Spring House, PA",,Conducts experiments and reports data following Data. The Principal scientist has responsibility. The Principal Scientist in Investigative Immunotoxicology....
"Principal Scientist, PK/PD",Johnson & Johnson Family of Companies,"Spring House, PA",,Supervise junior scientists. Presenting and publishing scientific data at conferences and in peer-reviewed journals....
DREXEL BIOCHEMICAL SUPPORT GROUP CO-OP,Johnson & Johnson Family of Companies,"Spring House, PA",,Submit data and outcomes to manager and follow. Co-op will serve as the primary scientist for the site-specific protein....
CSRM Oncology Sr. Scientist,Merck,"Upper Gwynedd, PA",,"With increased independence, performs the data retrieval, data preparation, and preliminary analysis for responses to inquiries from health professionals,..."
"Associate Director, Pharmacovigilance Evaluation and Reporting",Johnson & Johnson Family of Companies,"Horsham, PA",,"Scientists are required. Analyze data in broader context. The Associate Director, Pharmacovigilance Evaluation and Reporting Scientist...."
"Scientist, Process Development",Wuxi AppTec,"Philadelphia, PA",,"Ability to perform complex mathematic and data analysis, and to work with Excel and other scientific data analysis tools to collect and analyze data...."
Process Development Scientist/Engineer,"Frontida BioPharm, Inc.","Philadelphia, PA",,"Review batch records, incident investigation reports, change controls, market complains, annual product review, product development protocols and reports, drug..."
HPLC Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Chemical labeling of biological samples, HPLC separation, and data analysis. HPLC Scientist responsibilities include, but are not limited to, the following :...."
Capillary Electrophoresis Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Chemical labeling of biological samples, HPLC separation, and data analysis. CE Scientist responsibilities include, but are not limited to, the following :...."
Sample Management Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Prior experience with LIMS data systems and GMP/GLP regulations. Sample Management Scientist responsibilities include, but are not limited to, the following :...."
ELISA/Sample Management Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Perform data compilations of testing data. Perform second person peer review of data. Sample Management / ELISA Scientist responsibilities include, but are not..."
Bioreactor Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Bioreactor Upstream Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for a..."
Associate Scientist,Temple University,"Philadelphia, PA",,"Excellent data analysis skills. Managing data collection and analyses, and supporting the Principal Investigator with interpretation of the data;..."
Pharmaceutical Scientist: Cell Cultures and Assays,On-Board Services,"Lansdale, PA",$26 - $30 an hour,"Scientist responsibilities include, but are not limited to, the following:. Prepare laboratory reagents, solutions and culture media • Perform lab-scale..."
Research Analyst - Emergency Medicine Department - Full Time,Thomas Jefferson University and Hospitals,"Philadelphia, PA",,"Plans, coordinates, and drafts grant proposal submissions, data management strategies, data analytic strategies, and manuscript preparation and submission with..."
Assistant Scientist,Temple University,"Philadelphia, PA",,Demonstrated data analysis skills. And collect and manage data from experiments. The Assistant Scientist will also manage the day-to-day operations of a...
Fermentation Process Development Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Fermentation Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for a Fermentation..."
Principal Medical Writing Scientist,Johnson & Johnson Family of Companies,"Spring House, PA",,The Principal Medical Writing Scientist will support the Oncology therapeutic area and will:. Make decisions that impact data interpretation and presentation in...
"Sr. Scientist, Clinical Virology",Arbutus Biopharma,"Warminster, PA",,"Scientist, Clinical Virology. Scientist, Clinical Virology will. Scientist, Clinical Virology [reference #17-14]” )...."
Bioassay Scientist,Eurofins Lancaster Laboratories Professional Scien...,"Spring House, PA",,"Familiarity with Excel and data analysis. This scientist level position will support the Bioassay group. Scientist responsibilities include, but are not limited..."
AI Engineer,Vanguard,"Malvern, PA",,"Collaborate with other AI Engineers, Data Scientists, and Data Analysts on proper use of Machine Learning algorithms, tools, and frameworks...."
