position,company,location,salary,summary
Data Engineer,Next College Student Athlete,"Chicago, IL",,"You will be integral in improving the structure of our data, expanding our data sources, maintaining the integrity of our data systems and taking our data..."
Consumer Research & Data Analyst,Mintel,"Chicago, IL",,Gathering market data through secondary research such as industry or government data (eg Census data). Analyzing quantitative data:....
Research Analyst,STATS,"Chicago, IL 60607 (Near West Side area)",,Experience with Tableau data visualization software. Use software tools to create data visualizations. What You’ll Do:....
"Data Analyst, Business Insights: Hospitals",Doximity,"Chicago, IL",,"Data storage solutions:. Collaborate with a team of product managers, analysts, data scientists, client success and sales teams to define and complete data..."
Senior Consultant - Insight Studio Data Scientist,Deloitte,"Chicago, IL 60606 (Loop area)",,As a data scientist within our team you will have the opportunity to solve challenging problems across a broad range of industry domains....
Data Scientist,"Vizient, Inc.","Chicago, IL 60606 (Loop area)",,"Conducts exploratory data analysis from complex, disparate data sources to recognize patterns, and identify member performance improvement opportunities...."
Head of Business Intelligence and Analytics,GoHealth,"Chicago, IL 60654 (Loop area)",,"Expertise with complex ETL challenges (including design, data profiling, scalability, performance, and parallel processing) as well as data warehousing and..."
Sr Data Scientist,Nielsen,"Chicago, IL 60647 (Logan Square area)",,"Sr Data Scientist - 2470. Experience with big data technologies (e.g., AWS, Spark, Hadoop). Proficient with data visualization tools/packages (e.g., d3.js,..."
Data Scientist,Microsoft,"Chicago, IL",,Collaborate with subject matter experts and data scientists to inform your analytical approaches. Identify and define appropriate data for analysis....
Data Scientist,dunnhumby,"Chicago, IL",,Data Scientist - (DADS2.01.362811). Data Interpretation / Insight Analysis. To utilise analytical techniques and/or new data sets and assist in project delivery...
Data Scientist,ITL USA,"Chicago, IL",,Refine the output based on feedback from NLP scientists or senior data scientists. Infosys – Analytics – Senior Data Scientist - NLP – US....
Data Scientist,University of Chicago,"Chicago, IL",,"The Data Scientist will be working directly with faculty director, Jens Ludwig, and faculty affiliate, Sendhil Mullainathan from Harvard University...."
Data Scientist,Epsilon,"Chicago, IL",,Analyzing raw source data and derived data; Experience with large data sets. Epsilon is an Alliance Data company....
Data Scientist,Conversant Media,"Chicago, IL",,Analyzing raw source data and derived data; Experience with large data sets. Epsilon is an Alliance Data company....
Data Scientist,Kemper Corporation,"Chicago, IL",,"Kemper has an immediate need for a Data Scientist in our corporate headquarters location in Chicago, IL...."
Data Scientist,Morningstar,"Chicago, IL",,"Writing software to clean and investigate large, messy data sets of numerical and textual data -Integrating with external data sources and APIs to discover..."
Data Scientist,National Opinion Research Center (NORC),"Chicago, IL",,"Interpreting data from multiple sources; At NORC, Data Scientists play a strategic role in supporting our research teams to produce valuable insights for our..."
Analytics Consultant,TransUnion,"Chicago, IL 60661 (Near West Side area)",,"Additional experience writing intermediate SQL queries for data extraction preferred. As a Consultant on our team, you will join a world class group of..."
Software Engineer - New Ventures Technology,McKinsey & Company,"Chicago, IL",,"As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists)..."
"SVP, Data Analytics (L17)",Synchrony Financial,"Chicago, IL",,"Demonstrated capacity to navigate multiple data structures and processes including warehouses, lakes, agile, etc. Ability to simplify complex data sources into..."
Senior Data Scientist,Hill-Rom,"Chicago, IL",,Senior Data Scientist - 17124071. Extensive knowledge of data flow improvement. Develops understanding of the business issues and data challenges of the...
Senior Data Scientist,SwipeSense,"Chicago, IL",,"Knowledge of distributed data storage with Hadoop, Cassandra, or equivalent. Collaborate with Data Engineers team to implement algorithms in production..."
Senior Data Scientist,84.51°,"Chicago, IL",,"Experience with data wrangling, data cleaning and prep, dimensionality reduction. A company where analysts and scientists derive insights from 35+ terabytes of..."
Senior Data Scientist,Kemper Corporation,"Chicago, IL",,"Kemper has an immediate need for a Senior Data Scientist in our corporate headquarters location in Chicago, IL...."
Senior Data Scientist,"KAR Auction Services, Inc.","Chicago, IL",,"7+ years in a Data Science position, building predictive models and leading teams. If you can tell a story related to how you can leverage your educational..."
Data Analytics Engineer (2018 Internship),Motorola Solutions,"Chicago, IL 60604 (Loop area)",,Data Engineering and Data Science skills and experience are required. This intern will work with data scientists and data engineers in the investigation and...
Sr Data Scientist – Modeling,TransReach,"Chicago, IL",,Familiarity with financial services industry/ data. Data and analytical infrastructure development and system integration....
Software Engineer - Machine Learning Platform,Groupon,"Chicago, IL 60654 (Loop area)",,"You will be interfacing with data scientists, engineering consumers, and business stake holders throughout various areas of Groupon...."
Sr Data Scientist – Modeling,TransReach,"Chicago, IL",,Familiarity with financial services industry/ data. Data and analytical infrastructure development and system integration....
AVP Lead Data Scientist,AXIS Insurance,"Chicago, IL",,"Determine the structure, content, quality, and potential uses of the data through examination of source systems and data samples)...."
Senior Data Scientist,ShipBob Inc,"Chicago, IL 60612 (Near West Side area)",,"Help solve issues pertaining to forecasting inventory in multiple locations, scoring most efficient transit routes, creating models around internal and customer..."
Software Engineer - Machine Learning Platform,Groupon,"Chicago, IL 60654 (Loop area)",,"You will be interfacing with data scientists, engineering consumers, and business stake holders throughout various areas of Groupon...."
Investor Research Analyst,JLL,"Chicago, IL",,"Ensure efficient data management processes and high data integrity. Understand and manage key resources, data vendors, and available technology...."
"Quantitative Research Internship- Machine Learning, Summer 2018",Akuna Capital,"Chicago, IL 60603 (Loop area)",,"Akuna’s Quantitative Trading and Research team is looking to add Quantitative Research Interns to a team of mathematicians, statisticians and technologists..."
Software Engineer - Machine Learning,Morningstar,"Chicago, IL",,Construct data staging layers and fast real-time systems to feed machine learning algorithms. Basic Qualifications • Bachelor’s Degree • At least 2 years of...
"Data Analysis Professional, Analytics",Grenzebach Glier and Associates,"Chicago, IL 60604 (Loop area)",,"Lead data collection/technical calls with clients regarding data file/input requirements, data definitions, and processing specifics...."
Principal Data Scientist,Capital One,"Chicago, IL",,Principal Data Scientist. We are using data science to build intelligent algorithms deployed on production data in the cloud....
Analyst - Periscope Advanced Insights - Growth Mapping,McKinsey & Company,"Chicago, IL",,"As one of the fastest-growing parts of our firm, New Ventures has more than 1,000 dedicated professionals (including more than 800 analysts and data scientists)..."
Senior Statistician,National Opinion Research Center (NORC),"Chicago, IL",,"As one of the world’s foremost independent research institutions, NORC at the University of Chicago delivers objective data and meaningful analysis to help..."
Product Analyst,Tempus,"Chicago, IL 60604 (Loop area)",,We now have more data than ever before but providers don't have the infrastructure or expertise to make sense of said data....
Development Research Analyst,The Art Institute of Chicago,"Chicago, IL",,"Conducts detailed research using on-line databases, in-house data, and other reference sources. Uses prospecting tools such as screening and data modeling to..."
Data Scientist,bradsdeals.com,"Chicago, IL",,"We are looking for talented, passionate Data Scientist with the skill and desire to contribute to our team...."
Data Scientist/ Data Engineer,Molex,"Lisle, IL 60532",,Our Data Science team is growing! 3+ years of hands-on experience in data analytics. 2+ Experience with Python data manipulation packages such as Pandas and...
Senior Quantitative Trading Analyst,Geneva Trading,"Chicago, IL 60611 (Near North Side area)",,"Analyze market data and trade data using Q, R, C++ and Python. 2+ years of data analytics experience with at least one of these data science tools:...."
Research Analyst,Fleishman-Hillard,"Chicago, IL",,Ability to analyze data and extract the most salient points that provide important audience or market insights....
Jr Scientist/Engineer,Oneida ESC Group,"Chicago, IL",,Provide data management of site sampling results. The Oneida ESC Group is a family of companies owned by the Oneida Nation of Wisconsin that delivers customer...
"Digital Payer Consultant - Healthcare Analytics, New Ventures",McKinsey & Company,"Chicago, IL",,"As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists)..."
Machine Learning Data Scientist,Wolverine Trading,"Chicago, IL 60604 (Loop area)",,"Machine Learning Data Scientist. You will be using large data sets to create trading strategies, improve trading, quantitative research and data mining...."
Advanced Analytics Expert - Periscope,McKinsey & Company,"Chicago, IL",,"As one of the fastest-growing parts of our firm, New Ventures has more than 1,500 dedicated professionals (including more than 800 analysts and data scientists)..."
Custom Research Analyst,Mintel Group,"Chicago, IL 60606 (Loop area)",,"Questionnaire design, survey programming, fielding, data analysis, and final reporting. Analyze complex data to provide insightful implications and actionable..."
Data Scientist,AllianceData,"Chicago, IL",,Analyzing raw source data and derived data; Experience with large data sets. Epsilon is an Alliance Data company....
Research Associate/Analyst,Euromonitor International,"Chicago, IL 60604 (Loop area)",,"Client-facing responsibilities, including helping clients understand the sources and methodology of published data and reports...."
Data Scientist - Analytics,"Insight Enterprises, Inc.","Chicago, IL",,"Azure Data Factory. We are looking for an experienced data scientist with practical, hands-on knowledge of advanced analytics architectures and tools such as..."
Custom Research Analyst,Mintel,"Chicago, IL",,"Questionnaire design, survey programming, fielding, data analysis, and final reporting. Analyze complex data to provide insightful implications and actionable..."
Administrative Specialist,University of Chicago,"Chicago, IL",,"Researches, compiles and analyzes data to create reports, proposals and other documents including but not limited to financial and monthly reports...."
Senior Applied Data Scientist,Civis Analytics,"Chicago, IL",,Manage teams of data scientists and analysts Travel requirements < 15% Minimum Qualifications Bachelor’s degree A strong foundation in statistics and data...
Spring Research and Advocacy Intern with Environmental Entrepreneurs,Natural Resources Defense Council,"Chicago, IL",,Gather data on clean energy companies and renewable energy capacity to be used for advocacy and the development of interactive maps....
Data Scientist / Machine Learning EngineerChicago,Foursquare,"Chicago, IL",,Ability to collaborate with a diverse set of engineers and data scientists. You will be responsible for everything from data exploration and initial prototyping...
Research Analyst - Associate,Lawson Products,"Chicago, IL",,"Maintain accuracy of NCNS data library. Research Analyst(Associate) - Chicago, IL...."
Market Research Analyst,American Medical Association,"Chicago, IL",,Has intermediate to advanced PowerPoint skills to produce report decks that generate insights (“So What?”) and actionable recommendations (“Now What?”) from...
"Quantitative Development Intern- Data Analysis, Summer 2018",Akuna Capital,"Chicago, IL 60603 (Loop area)",,"Conducted self-driven data analysis projects on complex trading topics. Experience with the common Python data libraries (Pandas, numpy, etc…) is a strong plus...."
Telehealth Research Analyst,Ann & Robert H. Lurie Children’s Hospital of Chica...,"Chicago, IL",,"Writes programs and scripts that convert customer requirements into data extracts, making use of Epic Clarity, Epic Cogito data warehouse, Crystal Reports, SQL,..."
Survey Research Analyst,IRI,"Chicago, IL",,"To provide insights into consumer dynamics and address client issues, IRI processes and mines data from many sources...."
Embedded Research Analyst,University of Chicago,"Chicago, IL",,Excellent data visualization ability required. Analysis of law enforcement data to identify violent crime patterns....
USPA - Research Analyst,Ipsos North America,"Chicago, IL",,"Find new spins on data visualization, attend and learn at the presentation stage. Our research scientists are at the forefront of the discussion of such issues..."
"Data Scientist (Python, R, SQL)",Workbridge Associates,"Chicago, IL","$90,000 - $100,000 a year",An awesome retail startup has just opened an office in The Loop and is looking to add a Data Scientist to their growing analytics team....
Data Scientist,"KAR Auction Services, Inc.","Chicago, IL",,"3 to 7 years in a Data Science position, building predictive models. Design SQL, R & Python scripts to directly query and analyze internal and external data..."
DATA SCIENTIST,Dynpro,"Oak Brook, IL",,"Advanced Data Mining Techniques (Decision Trees, Classification Modelling. This person also must be versed in big data and analytics programming and have..."
Senior Quantitative Analyst - QRM,Options Clearing Corporation,"Chicago, IL",,"Job Details: Summary: The team member will work closely with the other quantitative analysts, business users and IT colleagues to implement models for..."
"Quantitative Development Intern- Data Analysis, Summer 2018",Akuna Capital,"Chicago, IL 60603 (Loop area)",,"Conducted self-driven data analysis projects on complex trading topics. Experience with the common Python data libraries (Pandas, numpy, etc…) is a strong plus...."
Data Scientist,"KAR Auction Services, Inc.","Chicago, IL",,"3 to 7 years in a Data Science position, building predictive models. Design SQL, R & Python scripts to directly query and analyze internal and external data..."
"Research Analyst, Capital Markets",JLL,"Chicago, IL",,"Understand and manage key resources, data vendors, and available technology. The investor research analyst position will join JLL’s growing Investor Research..."
Head of Data Science,Next College Student Athlete,"Chicago, IL",,"Attract, mentor, manage, and develop data analyst and data scientist talent. Head of Data Science. Headof Data Science Job Details...."
Data Scientist - Manager,Capgemini,"Chicago, IL",,"5-10 years professional work experience as a data scientist or on advanced analytics / statistics projects. Our team has worked with geospatial data, on social..."
Principal Quantitative Analyst- Credit Risk,Capital One,"Rolling Meadows, IL",,"Panel data analysis; Manage large datasets to collect, organize, analyze, interpret, and summarize large econometric data sets...."
Data Scientist - Revenue Optimization,Groupon,"Chicago, IL 60654 (Loop area)",,We are looking for a creative and innovative data scientist to drive strategic initiatives that will propel the future growth of Groupon....
Big Data Engineer,Tempus,"Chicago, IL 60604 (Loop area)",,"Collaborate with Data Scientists to operationalize data processing models. Partner with product managers, software engineers, and data scientists to design,..."
"Market Research Analyst, Team Sports Intern",Wilson Sporting Goods,"Chicago, IL 60631 (Norwood Park area)",,Job Description: Wilson is the brand behind more winning moments in sports every day than any other brand in the world. We have been at the heart of sports...
Loyalty - Research Analyst (Entry-Level),Ipsos North America,"Chicago, IL",,"Find new spins on data visualization, attend and learn at the presentation stage. The ideal candidate is a business-minded individual who is interested in and..."
Options Volatility Quantitative Analyst Intern,Belvedere Trading,"Chicago, IL",,Demonstrated experience analyzing large statistical data sets. Design and develop statistical models of financial data to devise and back test trading...
Data Scientist - Product Enhancement,Nielsen,"Chicago, IL 60647 (Logan Square area)",,"Data Scientist - Product Enhancement - 670. Data Science - USA Chicago, Illinois. Data science, survey design, behavioral methods, data analysis, business..."
Data Scientist consultant,Kemper Corporation,"Chicago, IL",,"Kemper has an immediate need for a Data Scientist Consultant in our corporate headquarters location in Chicago, IL...."
Regulatory Data Scientist,Chicago Mercantile Exchange Inc.,"Chicago, IL",,The Regulatory Data Scientist serves as a dedicated data analyst working on new and ongoing data analysis initiatives within the Market Regulation department....
Scientist - Data and Statistics,United Airlines Inc.,"Chicago, IL 60601 (Loop area)",,"In-depth knowledge of United/Industry data sources. Drives management decisions through descriptive and inquisitive data analytics using tools such as SAS,..."
Scientist - Operations Research,United Airlines Inc.,"Chicago, IL 60601 (Loop area)",,Knowledge of United/Industry data sources. Mentor individuals for acquiring and/or maintaining the technical skills for which scientist can serve as the subject...
"Senior Director, Data Science",Catalina Marketing,"Chicago, IL 60601 (Loop area)",,"The data scientist Sr. Director, Data Science will support efforts to execute company-wide strategy for data and analytics...."
Imaging Science Intern,Tempus,"Chicago, IL 60604 (Loop area)",,We now have more data than ever before but providers don't have the infrastructure or expertise to make sense of said data....
"Lab Research Tech 3, Stem Cell lab - Alzheimer's",Rush University Medical Center,"Chicago, IL",,"He or she will also assist scientists in performing stem cell culture, differentiation, RNAseq and genome engineering...."
Principal Quantitative Analyst- Credit Risk,Capital One,"Rolling Meadows, IL",,"Panel data analysis; Manage large datasets to collect, organize, analyze, interpret, and summarize large econometric data sets...."
Research Associate,LanzaTech,"Skokie, IL 60077",,Design experiments in conjunction with scientists across functional groups and support of senior scientist in project;...
Lead Data Scientist,Grubhub,"Chicago, IL 60602 (Loop area)",,"Mentor the Agile team of data scientists. Explore diverse data sets of large volumes to develop models which help drive complex, real time data driven products..."
Sr Quantitative QA Analyst,Options Clearing Corporation,"Chicago, IL",,"For projects, the quality of the delivery is achieved by high quality quantitative analysis composed of quantitative requirement analysis, quantitative..."
Data Scientist - IT,Chicago Mercantile Exchange Inc.,"Chicago, IL",,CME Group Infrastructure and Operations is looking for a junior level data scientist to help us mine the terabytes of data we have gathered in our operational...
Finance Data Scientist,TTX Company,"Chicago, IL 60606 (Loop area)",,"Experience with SAS software such as Financial Management, Enterprise Guide, Forecast Server, Enteprise Miner and Visual Analytics or data management and..."
"Senior Applied Data Scientist, Commercial",at Civis Analytics,"Chicago, IL",,"Teaches and mentors Applied Data Scientists. Work with cross-functional teams of engineers, data scientists, social scientists as necessary...."
STATISTICAL QUALITY ANALYST (MP00911),Fresenius Kabi,"Melrose Park, IL",,"The individual will prepare conclusions and predictions based on data summaries. Plans data collection, and analyzes and interprets numerical data from surveys,..."
Data Platform Engineer,Tempus,"Chicago, IL 60604 (Loop area)",,"Collaborate with Data Scientists to operationalize data processing models. Partner with product managers, software engineers, and data scientists to design,..."
Technology Solutions Professional,Microsoft,"Chicago, IL",,"You will lead and manage relationships with Data Scientists, Business Decision Makers (BDMs), App Dev Leads to drive Advanced Analytics platform adoption and..."
Senior Quantitative Analyst – Treasury,BMO Financial Group,"Chicago, IL",,Knowledge of quantitative data mining and statistical analysis techniques with minimum of five years of working experience;...
Artificial Intelligence Software Engineer,KPMG,"Chicago, IL 60601 (Loop area)",,"Design, develop and maintain artificial intelligence-enabled managed services (APIs) with a team of Data Scientist, Software Engineers and Project Managers...."
"Data Scientist Data Engineering, GRAD",Nielsen,"Chicago, IL 60647 (Logan Square area)",,"Data Scientist Data Engineering, GRAD - 1356. Our team in Chicago has an opportunity available for a Data Scientist...."
Data Visualization Scientist,AllianceData,"Chicago, IL",,Alliance Data participates in E-Verify. Epsilon is an Alliance Data company. As a Data Visualization Scientist in our Analytics – Business Intelligence and...
Data Visualization Scientist,Conversant Media,"Chicago, IL",,Alliance Data participates in E-Verify. Epsilon is an Alliance Data company. As a Data Visualization Scientist in our Analytics – Business Intelligence and...
Associate - Cognitive Data Scientist Natural Language Processing,KPMG,"Chicago, IL 60601 (Loop area)",,"KPMG is currently seeking an Associate - Cognitive Data Scientist Natural Language Processing, to join our National Organization...."
Lead Data Scientist,Nielsen,"Chicago, IL 60647 (Logan Square area)",,"Lead Data Scientist - 671. Data Science - USA Chicago, Illinois. Data science, survey design, behavioral methods, data analysis, business administration..."
Statistical Modeler/Data Scientist,IRI,"Chicago, IL",,"Statistical Modeler/Data Scientist. Big Data is in our DNA. Modeling CPG, digital and broadcast media data...."
Lead Data Scientist,Chicago Mercantile Exchange Inc.,"Chicago, IL",,"Perform sophisticated, large-scale data analysis. Identify opportunities to access additional data. As such, the team is responsible for data science,..."
Senior Economist / Data Scientist - Local Intelligence,Groupon,"Chicago, IL 60654 (Loop area)",,"You will collaborate with a team of brilliant data scientists, economists, engineers and product managers and will apply your expertise in these areas:...."
"Senior Data Scientist - A/B Testing, Local Intelligence",Groupon,"Chicago, IL 60654 (Loop area)",,The Data Science team performs complex analysis over large data sets using cutting edge technology. Are you passionate about solving interesting and challenging...
Data Scientist III,Cars.com,"Chicago, IL",,Data Scientist III. Cars.com is looking for a Data Scientist III to join the Marketing Data Strategy team....
"Research Bioengineer, Alzheimer's",Rush University Medical Center,"Chicago, IL",,"This position offers unparalleled integration between data, experimental and pharmaceutical resources for combating Alzheimer's...."
Data Scientist - Optimization Specialist,Nielsen,"Chicago, IL 60647 (Logan Square area)",,"Experience in marketing mix modeling with Nielsen or IRI syndicated data. As the world’s largest research organization, Nielsen is powered by talented, creative..."
Lead Data Scientist - Deep Learning,HERE Technologies,"Chicago, IL",,"If you want to work on the cutting edge of Big Data and with some of the world's largest, high quality data sets, this job is for you!..."
"Senior Manager, RWI Data Scientist",Astellas Pharmaceuticals,"Northbrook, IL",,"The Senior Manager, RWI Data Scientist reports to the Group Leader RWI Data Science. Astellas is announcing a Senior Manager, RWI Data Scientist opportunity in..."
Statistician - Center for Excellence in Survey Research,National Opinion Research Center (NORC),"Chicago, IL",,Knowledge of quantitative methods of social science data analysis. Knowledge of weighting of various sampling and data collection designs....
Cloud Automation/Machine Learning (2018 Internship),Motorola Solutions,"Chicago, IL 60604 (Loop area)",,"Our IT organization isn’t just here to support our business. We’re here to reinvent it – by changing the way our customers, partners and employees interact..."
A Safe Haven Foundation Research and Evaluation Jr. Analyst,AmeriCorps,"Chicago, IL",,Create data collection tools and collect relevant data. Manage state license renewal documents data base and deadlines;...
"Data Scientist (Python, SQL, Hadoop)",Workbridge Associates,"Chicago, IL","$85,000 - $110,000 a year",Experience handling large amounts of data. One of the largest retail companies in the Chicago area is looking to add a Data Scientist to their team in their...
Postdoctoral Appointee-Machine Learning,Argonne National Laboratory,"Lemont, IL",,Good experience and skills in interdisciplinary research involving computer scientists and discipline scientists....
"Mid Level Data Scientist (Python, Scikit, Deep Learning)",Workbridge Associates,"Chicago, IL","$80,000 - $110,000 a year",This eCommerce company that builds and runs websites for retailers of musical instruments and pro audio is looking for a mid-level Data Scientist to add to the...
Statistician - Center for Excellence in Survey Research,National Opinion Research Center (NORC),"Chicago, IL",,Knowledge of quantitative methods of social science data analysis. Knowledge of weighting of various sampling and data collection designs....
"Scientist, R&D- Product Development",Kraft Heinz Company,"Glenview, IL",,"This includes basic understanding of the business need, designing and executing tests, analyzing data, drawing conclusions, documenting, communicating results,..."
Cloud Automation/Machine Learning (2018 Internship),Motorola Solutions,"Chicago, IL 60604 (Loop area)",,"Our IT organization isn’t just here to support our business. We’re here to reinvent it – by changing the way our customers, partners and employees interact..."
A Safe Haven Foundation Research and Evaluation Jr. Analyst,AmeriCorps,"Chicago, IL",,Create data collection tools and collect relevant data. Manage state license renewal documents data base and deadlines;...
Interdisciplinary,Department of the Army,"Chicago, IL 60641 (Portage Park area)","$44,853 - $71,326 a year","Mapping and topographic data, hydrologic and hydraulic data, environmental data, economic data, and related water resource development studies...."
"Polymer Scientist/Materials Engineer, Technical Support",Abbott,"Abbott Park, IL",,Scientist or a Scientist depending on the level of experience. Use technical data that interacts with multiple areas and processes....
Lead Data Scientist,ISO,"Chicago, IL",,"Lead Data Scientist. ISO Solutions group of Verisk Insurance Solutions, is seeking an experienced data scientist to serve as the lead technical resource in the..."
"Director of Product, Data Science",Uptake,"Chicago, IL",,"4+ years experience as a Data Scientist or technical product manager, or software engineering working very closely with Data Scientist on big data, database..."
ETL Developer,Tempus,"Chicago, IL 60604 (Loop area)",,"Collaborate with Data Scientists to operationalize data processing models. Partner with product managers, software engineers, and data scientists to design,..."
"Imaging Scientist, Radiology, Radiation Oncology",Tempus,"Chicago, IL 60604 (Loop area)",,We now have more data than ever before but providers don't have the infrastructure or expertise to make sense of said data....
Organoid Scientist,Tempus,"Chicago, IL 60604 (Loop area)",,We now have more data than ever before but providers don't have the infrastructure or expertise to make sense of said data....
"Imaging Scientist, Pathology",Tempus,"Chicago, IL 60604 (Loop area)",,We now have more data than ever before but providers don't have the infrastructure or expertise to make sense of said data....
Asst Computational Scientist - Term,Argonne National Laboratory,"Lemont, IL",,Good experience and skills in interdisciplinary research involving computer scientists and discipline scientists....
Project Manager/Senior Data Scientist,EXL,"Chicago, IL",,"Project Manager/ Senior Data Scientist. Our global footprint of nearly 2,000 data scientists and analysts assist client organizations with complex risk..."
Project Associate,University of Chicago,"Chicago, IL",,"Assists the data and analytics team with data collection, management, and analysis. Experience working with spatial data and/or GIS preferred...."
Human Services Research Analyst,Mathematica Policy Research,"Chicago, IL",,"Position Description Mathematica Policy Research is a nationally recognized, nonpartisan firm that researches domestic and international social policies in..."
