position,company,location,salary,summary
Sr. Data Manager (Sr. Associate),Pfizer Inc.,"Collegeville, PA",,Serve as Data Manager for one or more clinical trials assuming responsibility for DMM activities including selection and application of data acquisition...
Market Research Analyst - Competitive Intelligence,Reliance Standard Life Insurance Company,"Philadelphia, PA 19103 (Belmont area)",,"Preferred to have1-3years experience in strategic analysis, competitive/market intelligence and/or data analysis...."
Research & Insights Analyst,"PeopleMetrics, Inc.","Philadelphia, PA 19103 (Belmont area)",,"Demonstrate a clear understanding of data and the ability to explain data in a simple, concise way. The Research & Insights Analyst is responsible for..."
AR&D Scientist II,Lannett Company Inc,"Philadelphia, PA",,Accurately compiles and reports data. Responsible for supporting product development trial samples testing and method development/validation for primarily...
Population Health Research Assistant Full-time 40 hours per week,Main Line Health,"Wynnewood, PA 19096",,"Assists in Center’s data management and maintenance, including internal and external data sources. As the research center for Lankenau Hospital and the Main..."
"Research Scientist, Bioconjugation & Targeted Delivery",Johnson & Johnson Family of Companies,"Spring House, PA",,"Author data summaries, technical reports, standard operating procedures, publications, and presentations. Contribute to multiple research projects and provide..."
Data Scientist II,Vanguard,"Malvern, PA",,"Identifies and diagnoses data inconsistencies and errors, forages to fill data gaps and blazes new data trails...."
Senior Analyst Quantitative Analytics,Lincoln Financial,"Philadelphia, PA",,"Alternate Locations: Philadelphia, PA (Pennsylvania) Relocation assistance will be considered/provided for this opportunity within our company guidelines...."
Data Scientist II,Vanguard,"Malvern, PA",,"Identifies and diagnoses data inconsistencies and errors, forages to fill data gaps and blazes new data trails...."
Strategic Options Trading Quantitative Analyst,Susquehanna International Group,"Bala-Cynwyd, PA 19004",,"You will work with large data sets, often terabytes of data, containing billions of records daily. Experience working with large, often messy, data sets...."
Sr. Data Manager (Sr. Associate),Pfizer Inc.,"Collegeville, PA",,Serve as Data Manager for one or more clinical trials assuming responsibility for DMM activities including selection and application of data acquisition...
"Research Scientist, Bioconjugation & Targeted Delivery",Johnson & Johnson Family of Companies,"Spring House, PA",,"Author data summaries, technical reports, standard operating procedures, publications, and presentations. Contribute to multiple research projects and provide..."
Analytical Scientist,Solvay,"Bristol, PA",,Interpret and analyze data. The Analytical Scientist is laboratory based and the candidate will be responsible for operating and maintaining instruments in the...
RESEARCH ANALYST/DATABASE ADMINISTRATOR,University of Pennsylvania,"Philadelphia, PA",,"Proven data analysis skills are required. Ability to analyze data requirements, maintain database dictionaries, and integration of systems through database..."
DREXEL LAB SCIENTIST CO-OP,Johnson & Johnson Family of Companies,"Spring House, PA",,"Laboratory experiments, analyze experimental data, generate. The Lab Scientist will join the Translational. Is recruiting for a Lab Scientist Co-op, located in..."
PK/PD Scientist,Johnson & Johnson Family of Companies,"Spring House, PA",,The PK/PD Scientist primarily supports preclinical and early clinical development of therapeutic biologics across all Therapeutic Areas....
"VP, Data Science",Sidecar,"Philadelphia, PA 19107 (City Center East area)",,"Manage and develop a team of quantitative and highly skilled data scientists. Exceptional people manager, mentor, and leader with experience managing and..."
BUSINESS & DATA ANALYSIS LIBRARIAN,University of Pennsylvania,"Philadelphia, PA",,"Provide a full range of data support services including assisting researchers with data analysis software packages, statistical and qualitative data analysis..."
Predictive Analytics Manager,Piper Companies,"Plymouth Meeting, PA",,Oversee multiple work streams within projects involving Data Scientists and Clinical Experts. Collaborate with software engineers and data scientists to improve...
"Clinical Scientist, Communications Lead",Pfizer Inc.,"Collegeville, PA",,"Must have working knowledge of statistics, data analysis, and data interpretation. Reports to Group Lead, Clinical Scientist Communications Leads...."
"Scientist, HTS Assay Development",Johnson & Johnson Family of Companies,"Spring House, PA",,"The Scientist, HTS Assay Development will:. Analyze and publish screening data including presentation at program team meetings...."
Research Analyst,Sweans Technologies,"Wilmington, DE 19809",,Employing a variety of research techniques to understand and analyse online & social data and provide insight about relevant online conversations and voices in...
Senior Statistical Programmer,Cytel,"King of Prussia, PA",,"Excellent SAS data manipulation, analysis and reporting skills. Familiarity with drug development life cycle and experience with the manipulation, analysis and..."
Software Engineer 2 - Computer Vision,Siemens,"Malvern, PA",,Understand algorithms designed by scientists and support knowledge transfer to productization team. Our group delivers medical image analysis software...
Associate Scientist I,Johnson & Johnson Family of Companies,"Spring House, PA",,"Recording and analyzing experimental data, verifying data integrity and accuracy, and reporting on findings to the team...."
"Senior Scientist, Analytical Technology Transfer",GlaxoSmithKline,"King of Prussia, PA",,Provide data review to ensure and monitor the ongoing performance of analytical methods. The Analytical Technology Transfer and Validations team has positions...
Associate Principal Scientist - GMP Laboratories,Merck,"West Point, PA",,"Possess strong scientific skills including sound experimental design, data processing and interpretation skills...."
"Market Research Analyst, Graduate & Extended Studies Programs",Saint Joseph's University,"Philadelphia, PA",,Assist in market research data to develop effective promotional materials and communications. Research market conditions to gather information and analyze...
Research Internship,Lockheed Martin,"Cherry Hill, NJ 08002",,"In ACL you will work with engineers and scientists integral to defining, researching, and developing basic and applied solutions...."
Associate Principle Scientist,Merck,"Upper Gwynedd, PA",,"Working knowledge of statistical and data processing software e.g. SAS and/or R. Interacts with Clinical, Regulatory, Statistical Programming, Data Management,..."
Intermediate Tax Research Analyst Tax Research Center,"Vertex, Inc.","King of Prussia, PA",,Analyze tax changes to determine how it impacts existing data. Obtain rate and jurisdictional data from state and local jurisdictions....
"Senior Associate Scientist, Antibody Discovery",Johnson & Johnson Family of Companies,"Spring House, PA",,"As a Senior Associate Scientist responsibilities include:. Janssen Research & Development, L.L.C., a division of Johnson & Johnson's Family of Companies is..."
"Associate Scientist, Exploratory Biology",Johnson & Johnson Family of Companies,"Spring House, PA",,"The Associate Scientist will:. Scientist located in Spring House, PA. The Associate Scientist will join the...."
Summer Internship for Research Department - Statistical Analyst,Federal Reserve Bank of Philadelphia,"Philadelphia, PA",,"This would include developing a common data dictionary, reconciling data, developing an update process, and generating initial analysis of the pooled data and..."
Clinical Genomic Scientist I,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,The Clinical Genomic Scientist I position is an entry level position for a Genomic Scientist with a MS or PhD degree....
Director-Data Scientist,Cardone,"Philadelphia, PA 19124 (Juniata Park-Feltonville area)",,"Locate new and diverse data sources, analyze statistics, perform data studies, and implement quality procedures...."
Process Analytics Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Document laboratory activities electronically and enter process data into database. Process Analytical Scientist responsibilities include, but are not limited..."
Research Statistician I-Pediatric IDEAS Research Group,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Managing and analyzing data; Experience with design and maintenance of data management systems highly preferred....
Assistant Scientist,Johnson & Johnson Family of Companies,"Spring House, PA",,"The candidate will record and analyze experimental data, verify data integrity and accuracy, and report/summarize findings to the project team, and also draft..."
Drug Safety Associate,Inovio Pharmaceuticals,"Plymouth Meeting, PA 19462",,Interaction with physicians and scientists for evaluation and completion of cases. Experience in data entry using safety database applications and coding of...
Technologist - Entry level,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,"Whether you aspire to be a software expert, Data Scientist, UX Designer, Information Security Analyst, or a highly-regarded architect we can help you achieve..."
"Executive Director, Data Science",Comcast,"Philadelphia, PA 19103 (Belmont area)",,You will provide both strategic and tactical leadership and direction for the existing data scientist as well as assess the organization's on-going talent...
Data Scientist - Institutional Advancement,Thomas Jefferson University and Hospitals,"Philadelphia, PA",,The Data Scientist is a highly motivated and inquisitive Business Intelligence Data Analyst. This ranges from Donor Data to Alumni Data and through Patient Data...
Data Scientist - Taxonomy,Clarivate Analytics,"Philadelphia, PA",,"Data Scientist, Knowledge Management. Clarivate Analytics is looking for a self-motivated and detail-oriented data scientist with excellent data interpretation..."
Planning Data Scientist,Delaware Valley Regional Planning Commission,"Philadelphia, PA",,Assist Manager of Data Coordination with internal data inventory effort and other data coordination activities....
"SR RESEARCH INVESTIGATOR, DISCOVERY PROJECT LEAD",University of Pennsylvania,"Philadelphia, PA",,"The successful candidate must thrive in a team environment, have excellent written and oral communication skills, ability to prioritize in a fast-paced..."
AI Engineer,Vanguard,"Malvern, PA",,"Collaborate with other AI Engineers, Data Scientists, and Data Analysts on proper use of Machine Learning algorithms, tools, and frameworks...."
Formulation R&D Scientist III,Virtus Pharmaceuticals,"Bristol, PA",,Formulation R&D Scientist III. Familiarity with interpretation of data generated by various developmental analytical tools....
Research Assistant I,Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",,Assists with the preparation of data for publication or presentation at symposia. Formulates and performs complex lab experiments and analyzes & reports the...
Visual/UI Designer,Monetate,"Conshohocken, PA 19428",,"In addition to your day-to-day you'll have ample opportunity to extend your knowledge in any direction through working with a stellar team of UX designers,..."
College Intern: Enterprise Information Management,Independence Blue Cross,"Philadelphia, PA",,"Enterprise Information Management (EIM) team is responsible for enterprise-wide data modeling, new data acquisition, business intelligence reporting and..."
"Principal Scientist, Global Proactive Product Quality Scan (PPQS) Lead",Johnson & Johnson Family of Companies,"Fort Washington, PA",,"CGMP and cGDP quality risk management information, assessments, data, etc. is. Of Johnson & Johnson’s Family of Companies, is currently recruiting for a..."
Associate Scientist Virus Production,Wuxi AppTec,"Philadelphia, PA",,Ability to evaluate technical data and record data accurately and legibly. Conducts critical review of results and reports data appropriately....
Associate,Exponent,"Philadelphia, PA 19104 (Belmont area)",,"Analyzing and synthesizing technical biomechanical data involving kinematics, dynamics, mechanisms of injury, and human tolerance...."
Senior Operations Research & Decision Scientist,Vanguard,"Wayne, PA",,Excellent problem-solving skills with a proven ability to derive meaningful insights from data input and output from the model....
"Principal Scientist, Global Continued Process Verification (CPV) Lead",Johnson & Johnson Family of Companies,"Fort Washington, PA",,"CGMP quality risk management information, assessments, data, etc. is available. Subject matter experts to ensure that appropriate product-specific data is..."
"Senior Scientist, Neurophysiology",Merck,"West Point, PA",,"Experience generating and analyzing functional imaging data including 2 photon imaging. This Senior Scientist will employ whole cell patch clamp, high speed..."
Senior Scientist - GMP Laboratories,Merck,"West Point, PA",,"Possess strong scientific skills including sound experimental design, data processing and interpretation skills...."
"Senior Scientist, Target Protein Design",Merck,"West Point, PA",,"Requisition ID: MOL000379 Merck & Co., Inc. Kenilworth, N.J., U.S.A. known as Merck in the United States and Canada, is a global health care leader with a..."
Investigator - Biochemistry,GlaxoSmithKline,"Collegeville, PA 19426",,"Presenting data in internal or external scientific meetings. Independently execute laboratory experiments and/or advanced data analysis and reduction,..."
"LSS GCMS/LCMS Scientist, West Chester, PA",SGS,"West Chester, PA",,Interpretation of quantitative and qualitative mass spectrometric data. Perform analytical studies utilizing GCMS and LCMS in a fast-paced leading Contract...
Data Scientist-Essentials of Manufacturing (EOM),SAINT-GOBAIN,"Malvern, PA 19355",,Data mining experience and ability to automate preprocessing of data. Development of data visualization tools....
Lead Data Scientist,Comcast,"Philadelphia, PA 19103 (Belmont area)",,Define enterprise data strategy and data monetization processes through analysis of rich streams of unstructured data to find correlations between events and...
Logistics Data / Publication Spec,BOEING,"Ridley Park, PA",,"Analyze and evaluate engineering source data, vendor data, and customer data in order to design, organize, and develop technical data required to operate and..."
Analytical Scientist – PAS,Eurofins Lancaster Laboratories Professional Scien...,"Malvern, PA",,"Peer review of analytical data. Analytical Scientist responsibilities include, but are not limited to, the following :...."
Logistics Engineer - Obsolesce,Scientific Research Corporation,"Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",,Ability to assist government customer staff in the collection and analysis of actual and predictable obsolesce data....
Senior Molecular Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Strong data analysis skills are required, particularly with molecular assay data. Senior Molecular Scientist responsibilities include, but are not limited to,..."
"Principal Scientist, HTS Assay Development, Screening",Johnson & Johnson Family of Companies,"Spring House, PA",,"Janssen Research and Development, L.L.C., a member of Johnson and Johnson's Family of Companies, is recruiting for a Principal Scientist, HTS Assay Development,..."
Logistics Engineer - Obsolesce,Scientific Research Corporation,"Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",,Ability to assist government customer staff in the collection and analysis of actual and predictable obsolesce data....
Scientist,Wuxi AppTec,"Philadelphia, PA",,"Ability to perform complex mathematic and data analysis, and to work with Excel and other scientific data analysis tools to collect and analyze data...."
Scientist,Exponent,"Philadelphia, PA 19104 (Belmont area)",,"Providing case management, data processing, and other project support. Exponent’s Human Factors Practice is seeking a Scientist for our Philadelphia, PA office...."
"Scientist, Clinical Development & Pharmaceutical","DrugScan, Inc","Horsham, PA 19044",,Documentation of quality control data. Other data as prescribed by the SOP. The Scientists will also assist in clinical method development activities....
Director of Statistical Modeling,"Essent Guaranty, Inc.","Radnor, PA 19087",,"Scrub, manipulate, and evaluate extensive varied data collected from multiple sources; Essent Guaranty, Inc...."
Logistics Data / Publication Spec,BOEING,"Ridley Park, PA",,"Analyze and evaluate engineering source data, vendor data, and customer data in order to design, organize, and develop technical data required to operate and..."
Summer Internship for Research Department - Analyst,Federal Reserve Bank of Philadelphia,"Philadelphia, PA",,Data collection and digitization to extend existing work on state economic policy and labor laws. Summer Internship for Research Department - Analyst-253286....
"Scientist, Process Development",Wuxi AppTec,"Philadelphia, PA",,"Ability to perform complex mathematic and data analysis, and to work with Excel and other scientific data analysis tools to collect and analyze data...."
Process Development Scientist/Engineer,"Frontida BioPharm, Inc.","Philadelphia, PA",,"Review batch records, incident investigation reports, change controls, market complains, annual product review, product development protocols and reports, drug..."
Director of Statistical Modeling,"Essent Guaranty, Inc.","Radnor, PA 19087",,"Scrub, manipulate, and evaluate extensive varied data collected from multiple sources; Essent Guaranty, Inc...."
Associate Scientist,Temple University,"Philadelphia, PA",,"Excellent data analysis skills. Managing data collection and analyses, and supporting the Principal Investigator with interpretation of the data;..."
"Scientist, Clinical Development & Pharmaceutical","DrugScan, Inc","Horsham, PA 19044",,Documentation of quality control data. Other data as prescribed by the SOP. The Scientists will also assist in clinical method development activities....
Research Analyst - Emergency Medicine Department - Full Time,Thomas Jefferson University and Hospitals,"Philadelphia, PA",,"Plans, coordinates, and drafts grant proposal submissions, data management strategies, data analytic strategies, and manuscript preparation and submission with..."
Senior Associate Scientist- Analytical Services- Biologic Product-CMC,"Frontage Laboratories, LLC","Exton, PA 19341",,"Generate data according to Frontage test methods with high quality and integrity. Exton, PA (Research)...."
Assistant Scientist,Temple University,"Philadelphia, PA",,Demonstrated data analysis skills. And collect and manage data from experiments. The Assistant Scientist will also manage the day-to-day operations of a...
Biological Scientist,"Frontage Laboratories, LLC","Exton, PA 19341",,"Use LSC and sample oxidizers to generate data for radioactive mass balance studies. Exton, PA (Corporate)...."
Scientist - Growth Segment Job,Arkema Americas,"Exton, PA",,Can generate new insights or directions based upon developed data. The Scientist should possess capability to take roles of increasing responsibilities....
POST DOC DISCOVERY SCIENCES,Johnson & Johnson Family of Companies,"Spring House, PA",,The scientist candidate will be. The scientist will effectively and frequently. Present data in professional 'publication ready' format....
Associate Scientist,Weston Solutions,"West Chester, PA",,"The Associate Scientist provides clients with accurate and pertinent scientific data according to agreed upon methods, procedures, and techniques...."
"Principal Scientist, Investigative Immunotoxicology",Johnson & Johnson Family of Companies,"Spring House, PA",,Conducts experiments and reports data following Data. The Principal scientist has responsibility. The Principal Scientist in Investigative Immunotoxicology....
"Principal Scientist, PK/PD",Johnson & Johnson Family of Companies,"Spring House, PA",,Supervise junior scientists. Presenting and publishing scientific data at conferences and in peer-reviewed journals....
DREXEL BIOCHEMICAL SUPPORT GROUP CO-OP,Johnson & Johnson Family of Companies,"Spring House, PA",,Submit data and outcomes to manager and follow. Co-op will serve as the primary scientist for the site-specific protein....
"Scientist, Sterile Product Development-CMC","Frontage Laboratories, LLC","Exton, PA 19341",,"Collaborate with team members (Analytical Scientists, Quality Assurance, Material Coordinator, and Manufacturing Technicians) to meet timelines for drug product..."
Traffic Designer,HDR,"Plymouth Meeting, PA",,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists...."
Software Engineer,Elsevier,"Philadelphia, PA 19103 (Belmont area)",,Understanding of data modeling principles. Ability to work with complex data models. Familiarity of industry best practices — code coverage Proficiency with...
Associate Scientist DMPK,"Frontage Laboratories, LLC","Exton, PA 19341",,Perform sample analyses for PK and in vitro metabolism studies Collate data from sample analyses and summarize in excel files for PK analyses....
Planning Associate,Michael Baker International,"Philadelphia, PA",,"Compiling and analyzing data on economic, social, and physical factors; Collect a variety of quantitative and qualitative data to prepare reports and maps...."
POSTDOC ASSOCIATE,Temple University Health System,"Philadelphia, PA",,The Postdoctoral Associate is a training post wherein the postdoc conducts independent original research under the mentorship of FCCC/ICR faculty with the goal...
Cell Culture Support Scientist,Eurofins Lancaster Laboratories Professional Scien...,"King of Prussia, PA",,"Cell Culture Support Scientist responsibilities include, but are not limited to, the following :. Record data in laboratory notebooks or in electronic lab..."
ELISA/Sample Management Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Perform data compilations of testing data. Perform second person peer review of data. Sample Management / ELISA Scientist responsibilities include, but are not..."
Bioreactor Scientist,Eurofins Lancaster Laboratories Professional Scien...,"West Point, PA",,"Bioreactor Upstream Scientist responsibilities include, but are not limited to, the following :. Eurofins Lancaster Laboratories PSS is searching for a..."
