position,company,location,salary,summary
Jr Research Analyst,"Gartner, Inc.","New York, NY",,"Draw thoughtful conclusions from a cacophony of data, both from RB members and from secondary research. Junior Research Analyst...."
Healthcare Data Scientist,Milliman,"Township of Little Falls, NJ",,Hands on advanced data analytics and project management. Do you have the analytic skills to find insight in a pile of healthcare data?...
Customer & Digital Analytics,GAF Materials Corporation,"Parsippany, NJ",,Partner with data scientists to use key metrics as inputs to advanced analytical models. Data visualization skills using Tableau also a very big plus....
Loyalty - Research Analyst (Entry-Level),Ipsos North America,"Parsippany, NJ",,"Find new spins on data visualization, attend and learn at the presentation stage. The ideal candidate is a business-minded individual who is interested in and..."
Business Intelligence – Data Analyst,Conduent,"Florham Park, NJ",,"To make this possible, they are looking for data analysts / data scientists to help answer questions across a broad range of business functions and industry..."
Chemist - Polymer Science / Global Materials,Sun Chemical Corporation,"Carlstadt, NJ 07072",,Development Team Scientist. Summarizes data in reports and/or presentations at regular intervals. Develop a strong working relationship in which he/she learns...
"Formulation Scientist, Nanoparticles (non-PhD)",Pfizer,"Pearl River, NY 10965",,"As a lab-based formulation scientist, you will be responsible to develop, and evaluate nanoparticles. Experience preparing lab reports and protocols as well as..."
"Scientist (non-PhD), Immuno-Oncology",Pfizer,"Pearl River, NY 10965",,"Ability to effectively and positively interact and collaborate with other scientists, both within the group and together with other groups;..."
Project Manager I - Clincal Research Contracts Analyst,Atlantic Health System,"Morristown, NJ 07960",,"Under the supervision of internal counsel or working with external counsel, draft, review and assist with the negotiation of contractual agreements, including..."
Part Time Marketing Research Analyst,Weichert New Homes Co,"Morris Plains, NJ",,"Responds to all requests for data and information. Understands and practices various statistical concepts, research data, standards, and practices...."
Temp Pharmacovigilance Scientist,Glenmark Pharmaceuticals Inc.,"Mahwah, NJ 07430",,"Participate in SAE reconciliation data between clinical and safety databases. Assisting with pharmacovigilance processes, supporting preparation of SOPs,..."
Data Scientist,Honeywell,"Morris Plains, NJ 07950",,Data science methods promotion. Understanding of best-in-class model and data configuration and development processes....
Quantitative Finance Analyst,TransReach,"New York, NY",,"Required Skills/Experience: Depth and a breadth of knowledge of financial markets and derivative products – particularly in Equities, Commodities, Rates,..."
Research Analyst - NJ,Cushman & Wakefield,"East Rutherford, NJ 07073",,Provides an advanced level of research support in ensuring data integrity. Write about and analyze proprietary market data (both historical and future)....
Quantitative Risk Analyst,AXA,"Jersey City, NJ",,"The mission of the Hedging team is to enable the company to deliver its promises to our policyholders, by mitigating the risks that arise from the economic..."
Machine Learning,Twitter,"New York, NY",,"Cortex is a team of software engineers, data scientists, and research scientists dedicated to developing state-of-the-art machine learning capabilities to..."
"People Research Scientist, People Analytics",Facebook,"New York, NY",,"Collaborate with data engineering and visualization engineers to access and manipulate data, explain data gathering requirements, and display results...."
Data Science Specialist,Prudential,"Newark, NJ",,"Prudential Financial is looking for a high-energy Data Scientist to join our diverse team of Engineers, Economists, Computer Scientists, Mathematicians,..."
Machine Learning Engineer,JP Morgan Chase,"Jersey City, NJ 07310 (Downtown area)",,"Engineers and Data Scientists. Engineering and data science; Mathematics, Operations Research, Data Science). Expertise in application, data and infrastructure..."
Senior Data Scientist,NBS,"East Hanover, NJ",,The Data Scientist is responsible for the capabilities needed to operate a scientific practice using advanced techniques to understand data and produce insights...
Market Research Analyst - Analyst Development Program,Ipsos North America,"Parsippany, NJ",,"Love data, consumer decision-making, and puzzles. Would you like to work with a team of passionate problem-solvers dedicated to bringing research insights and..."
Senior Data Scientist,Verizon,"Basking Ridge, NJ 07920",,Experience connecting sales/operational/channel data between multiple online and offline data sources. Completing the full analytics journey from stitching data...
Data Science Intern,ZocDoc,"New York, NY 10012 (Little Italy area)",,"Courtney , Data Science. Learn data engineering best practices, like how to write clean, readable SQL and Spark data flows, interact with various data storage..."
Machine Learning Engineer,Stackyork,"New York, NY",,Partner with Product teams and Data Scientists to complete business deep-dives. Build and maintain data pipelines for use in Machine Learning & Data mining....
Quantitative Analyst(US Equity and Quant Strategy),TransReach,"Jersey City, NJ",,"Must enjoy working with complex data, and compiling new datasets. The candidate will work for the US Equity and Quant Strategy research working alongside Senior..."
Custom Health - 2018 ADP: Entry Level Research Analyst,Ipsos North America,"Parsippany, NJ",,Develop data plan analyses and perform data analysis. Research Analyst - Ipsos Healthcare....
Data Analyst,NYU Langone Health,"New York, NY",,"Conduct data cleaning, data management, data restructuring, and data quality management. Provides expertise for data collection design, data organization, data..."
Principal Statistician -Oncology,Bayer,"Whippany, NJ",,"Your tasks and responsibilities The primary responsibilities of this role, Principal Statistician, are to: Take the statistical lead for Oncology Medical..."
Software Engineer (Python/Data),UBS,"Weehawken, NJ",,"Collaborate with data scientists, geospatial analysts and other business teams. A keen interest or experience in Big Data...."
Machine Learning Engineer,Stackyork,"New York, NY",,Partner with Product teams and Data Scientists to complete business deep-dives. Build and maintain data pipelines for use in Machine Learning & Data mining....
Sr. Quantitative Risk Analyst,Santander Bank,"Florham Park, NJ",,"And back-testing Evaluating together with other stakeholders the monitoring results to ensure alignment with the ongoing monitoring guidelines (performance,..."
Data Management Specialist,Verizon,"Basking Ridge, NJ 07920",,"Experience with big data modeling such as click-stream data, analytic records, and time-series data sets. Experience using data munging, data engineering, and..."
Data Analyst,NYU Langone Health,"New York, NY",,"Conduct data cleaning, data management, data restructuring, and data quality management. Provides expertise for data collection design, data organization, data..."
Statistical Machine Learning Scientist,AIG,"New York, NY",,"Practical experience in preparing data for Machine Learning (e.g., using SQL and/or NoSQL technologies). For senior roles, lead, inspire and mentor junior..."
Senior Statistician,Bed Bath & Beyond,"Union, NJ 07083",,Experience with various data types (e.g. Answer key business questions by using analytical & statistical techniques on data....
Quantitative Analyst,RBC,"New York, NY",,"PURPOSE This is a front office quant role with the focus on developing and implementing new, and maintaining and/or enhancing existing swap pricing models and..."
Quantitative Analyst,Balyasny,"New York, NY",,"Experience working with intraday financial data, building predictive models. As a Quantitative Researcher you will be responsible for the following:...."
Quantitative Analyst,UBS,"New York, NY",,"Are you interested in a career in financial modelling? Do you have a background in mathematics, science or engineering? We’re looking for someone like that..."
Quantitative Analyst,Voya Financial,"New York, NY",,Thoughtful process of analyzing data and problem solving data to reach a well-reasoned solution. Proactively uncover and resolve data and calculation issues....
Quantitative Analyst,"Two Sigma Investments, LLC.","New York, NY",,Experience working with large data sets. We are seeking world-class researchers and engineers who are obsessive about data analysis and the pursuit of its...
Machine Learning Engineer,Temboo,"New York, NY 10013 (Tribeca area)",,"Taking responsibility for maintaining our data collection, storage and processing infrastructure. Strong computer science fundamentals (notably algorithms and..."
Quantitative Research Associate - Full-Time Campus Hire,"Two Sigma Investments, LLC.","New York, NY",,"Developing trading strategies, from idea generation and data collection to analysis and model creation;..."
Color Scientist,Sun Chemical Corporation,"Carlstadt, NJ 07072",,"Senior Color Scientist. Perform statistical data analysis on color measurements and material properties, assist with gage R&R studies of optical properties of..."
Dir Data Architecture,"Daiichi Sankyo, Inc.","Basking Ridge, NJ",,"Lead the development and management of R&D Master Data Strategy, Application Data Roadmap process with process and data flow diagrams, and the Life Cycle..."
"Risk Management Associate, Statistical Analysis",Prudential,"Newark, NJ 07102 (Central Business District area)",,"Provides assistance to businesses corporate functions in analyzing complex risk data and ensuring that risks are properly identified, assessed, monitored,..."
DATA SCIENCE ANALYST III,Mount Sinai Health System,"New York, NY 10029 (Yorkville area)",,Data scientists that are passionate about developing a true system of care that. For high quality data. Identify necessary data and methodologies;...
Clinical Data Analyst,NYU Langone Health,"New York, NY",,"Cardiac Markers Data monitoring:. Data processing and elementary statistics. The primary focus for this role is to monitor clinical data, review and query data..."
Research Analyst,Outdoor Sportsman Group,"New York, NY",,Ability to conduct in-depth data analysis. Ability to work with large data sets. Seeks ways to automate reporting for recurring data analysis....
Research Analyst,"iHeartMedia, Inc.","New York, NY",,"Create insightful data driven presentations that meet the client’s objectives. Audience metrics, competitive advertising spending, media geography, competitive..."
Research Analyst,Cumulus Media,"New York, NY",,"Develop insights-driven analyses and reports that communicate complex data in clear, action-focused manners. New York City...."
Research Analyst,Coinbase,"New York, NY",,"Strong data analysis, strategic thinking, and written communication skills. Establish GDAX as the premier source for digital asset market data, research, and..."
eCommerce Data Science & Analytics Associate,PepsiCo,"New York, NY",,"Data Science, Data Engineer, Big Data, Data Insights & Analytics work environments Preferred. Accordingly, we are seeking a Data Scientist to manage data entry..."
"Risk Management Associate, Statistical Analysis",Prudential,"Newark, NJ 07102 (Central Business District area)",,"Provides assistance to businesses corporate functions in analyzing complex risk data and ensuring that risks are properly identified, assessed, monitored,..."
Junior Data Scientist M/F - VIE New York,SG CIB,"New York, NY",,"As Junior Data Scientist, you will:. The position of Junior Data Scientist is located in the Human Resources department...."
Associate Scientist (Fixed Term),Pfizer,"Pearl River, NY 10965",,"Provide critical data review of clinical and non-clinical data. This includes data organization/review, and qualification documents when relevant...."
Senior Machine Learning Scientist New York | San Francisco,Foursquare,"New York, NY",,Ability to collaborate with a diverse set of engineers and data scientists. You will be responsible for everything from data exploration and initial prototyping...
Fixed Income/Credit Quantitative Analyst,RBC,"New York, NY",,"Knowledge of multi variants regression, machine learning, data visualization and big data tools is highly desirable...."
Portfolio Financing : Quantitative Analyst,"Two Sigma Investments, LLC.","New York, NY",,"Data analytics, creating and improving reports and working with modelers, engineers and portfolio managers to help analyze financing data...."
Interest Rate Quantitative Analyst,UBS,"New York, NY",,Does complex modeling excite you? Are you an innovative thinker? We’re looking for someone like that who can: – develop cutting edge models and algorithms for...
Quantitative Trading Analyst,Wolverine Trading,"New York, NY",,"Data mining / Statistical analysis. In particular he/she will help – among other things - in the elaboration of new strategies from a mathematical standpoint,..."
"Quantitative Analyst, High Frequency Trading","Two Sigma Investments, LLC.","New York, NY",,Applying tick-level data analysis and real-world trading experimentation to define strategy decision-making. We are seeking world-class quantitative researchers...
Advanced Imaging Data Analyst,Weill Cornell Medicine,"New York, NY",,"When necessary de-identify data and transmit to collaborating CROs. The Advanced Imaging Data Analyst, utilizes independent judgment in prioritizing and..."
Quantitative Analyst (Contract),"Nomura Holdings, Inc.","New York, NY",,"Process will involve deep understanding of underlying logic, formulas and data. Is an Asia-based financial services group with an integrated global network...."
Associate Data Scientist,ITL USA,"New York, NY",,Infosys – Analytics – Associate - Data Scientist – US. You will effectively communicate data-derived insights to non-technical audiences appropriately and...
Quantitative Analyst - Electronic Execution Equity Markets (New York),Macquarie Group Limited,"New York, NY",,"Experience with Python, KDB, and data science tools. Apply statistical and machine learning across large data sets...."
Color Scientist,Sun Chemical Corporation,"Carlstadt, NJ 07072",,"Senior Color Scientist. Perform statistical data analysis on color measurements and material properties, assist with gage R&R studies of optical properties of..."
"Analyst, Data & Analytics",Casper,"New York, NY",,"Experienced as a Data Analyst, Data Scientist or Management Consultant, preferably at an e-commerce brand with a high volume of complex data (1-3 years..."
Market Research Analyst,SKIM,"Hoboken, NJ",,"Job Description Learn to manage and execute all phases of a market research study, including: study design, questionnaire development, survey programming ..."
Business Consultant - Statistical Bureau Reporting,Verisk Analytics,"Jersey City, NJ",,"Work closely with ETL team for implementing data transformation rules, data validations in to the data warehouse...."
"Principal Scientist, Research Analytics",Celgene Corporation,"Summit, NJ 07901",,"We seek a talented, collaborative inter-disciplinary scientist to lead work on the computational analysis of high-dimensional tissue, cell and molecular..."
Data Science Summer Intern 2018,Grubhub,"New York, NY",,Desire to learn and grow as a data scientist. Eagerness to know the why’s and how’s of algorithms and keen interest in using them on relevant data sets and...
Quantitative Researcher - Internship,"Two Sigma Investments, LLC.","New York, NY",,"Developing trading strategies, from idea generation and data collection to analysis and model creation;..."
Research Scientist,Fresenius Medical Care,"New York, NY",,"Responsible for data collection, storage and maintenance of all data required. Must work with consenting subjects in order to obtain data for projects...."
Quantitative Analyst – Marketing effectiveness,WebMD,"New York, NY",,"Deliver concise, compelling, data and insight driven business recommendations to clients and internal leaders on where and how modified business decisions could..."
Research Analyst,1199SEIU Family of Funds,"New York, NY",,Prepare data requests and reports. Manage and review payroll postings to ensure they are entered accurately and efficiently....
Data Engineer,Dailymotion,"New York, NY",,Work closely with data scientists to construct creative solutions for their analysis tasks Qualifications....
Data Science Specialist,Essence,"New York, NY",,"Data mining*, data reduction*, text mining. Data prep and cleanup (missing data, outlier detection, duplications)...."
MARKET RESEARCH ANALYST,CCI Pharm,"Basking Ridge, NJ",,"Responsibilities Design, implement, analyze, and interpret a program for marketing research using internal and external data sources to identify business..."
Quantitative Researcher - Internship,"Two Sigma Investments, LLC.","New York, NY",,"Developing trading strategies, from idea generation and data collection to analysis and model creation;..."
Research Scientist,Fresenius Medical Care,"New York, NY",,"Responsible for data collection, storage and maintenance of all data required. Must work with consenting subjects in order to obtain data for projects...."
Associate Project Business Analyst,JP Morgan Chase,"Jersey City, NJ 07310 (Downtown area)",,Ability to manage highly sensitive employee data. On-going partnership with Workforce Analytics (WFA) data scientists to ensure that the automated reader is...
Quantitative Analyst – Marketing effectiveness,WebMD,"New York, NY",,"Deliver concise, compelling, data and insight driven business recommendations to clients and internal leaders on where and how modified business decisions could..."
Data Engineer,Dailymotion,"New York, NY",,Work closely with data scientists to construct creative solutions for their analysis tasks Qualifications....
Data Science Specialist,Essence,"New York, NY",,"Data mining*, data reduction*, text mining. Data prep and cleanup (missing data, outlier detection, duplications)...."
"Research Study Assistant III (Basking Ridge, NJ)",Memorial Sloan Kettering,"Basking Ridge, NJ",,Interact with team members and individuals across MSK regarding data input. The Research Study Assistant works closely with MSK and each participating...
"Postdoctoral Research Fellow,Epigenetic",Hackensack University Medical Center,"Hackensack, NJ",,May develop and apply useful bioinformatic approaches to genomic and epigenomic data for testing mechanistic hypotheses....
Research Analyst,1199SEIU Family of Funds,"New York, NY",,Prepare data requests and reports. Manage and review payroll postings to ensure they are entered accurately and efficiently....
"Senior Scientist, Quantitative Pharmacology and Pharmacometrics",Merck,"Rahway, NJ",,"Data management and analysis. Senior Scientists work in collaborative teams with more experienced scientists, and are expected to have or develop expertise in..."
Research Assistants,Kessler Foundation,"West Orange, NJ 07052",,"Demonstrated experience in data management with a variety of data sources (survey, administrative, and medical data);..."
Wireless Networking Researcher,Vencore,"Basking Ridge, NJ",,"Experience with statistical data analysis. From smart grid to smart phones, intelligent highways to intelligent battlefields, Vencore Labs’ 200 scientists,..."
Quantitative Fixed Income Risk Analyst,OppenheimerFunds,"New York, NY",,Job Description OppenheimerFunds is seeking a quantitative analyst within the fixed income risk department. The ideal candidate has an advanced degree in a...
Data Engineer,Match,"New York, NY",,We're a team of engineers and data scientists that manage all aspects of OkCupid's BI and data stack. OkCupid is looking to hire a Data Engineer!...
Environmental Scientist – Data Analyst,Louis Berger,"Morristown, NJ",,"Rapid and precise data management skills using databases in MS Excel and/or MS Access® is required. Position is focused on geochemical, geostatistical and..."
Principal Statistician,Celgene Corporation,"Berkeley Heights, NJ",,"Work closely with different departments in the company (regulatory, clinical, marketing, data management, health economics, etc.)...."
Data Scientist,JP Morgan Chase,"Jersey City, NJ 07310 (Downtown area)",,"In the role of Data Scientist, you will be responsible for:. Data Visualizations platforms. Plays a dual role of a data scientist and application developer...."
Student Intern,NYU Langone Health,"New York, NY",,Maintain data integrity when manipulating data files for purposes of analysis to ensure data does not become corrupted through conscientious use of tools and a...
"Senior Analyst, Data Science",Prudential,"Newark, NJ 07102 (Central Business District area)",,"Prudential Financial is looking for a high-energy Data Scientist to join our diverse team of Engineers, Economists, Computer Scientists, Mathematicians,..."
Research Assistants,Kessler Foundation,"West Orange, NJ 07052",,"Demonstrated experience in data management with a variety of data sources (survey, administrative, and medical data);..."
Data ScientistNew York,Foursquare,"New York, NY",,"3+ years work experience as a data scientist or in analytics, working with big datasets. Familiarity with Foursquare or location data and an ability to clearly..."
"Senior Analyst, Data Science",Prudential,"Newark, NJ 07102 (Central Business District area)",,"Prudential Financial is looking for a high-energy Data Scientist to join our diverse team of Engineers, Economists, Computer Scientists, Mathematicians,..."
Artificial and Machine Learning Developer,beqom,"New York, NY",,"As a Developer for AI and ML you will work in a team of experienced researchers, data scientists and application developers taking on challenges posed by the..."
Wireless Networking Researcher,Vencore,"Basking Ridge, NJ",,"Experience with statistical data analysis. From smart grid to smart phones, intelligent highways to intelligent battlefields, Vencore Labs’ 200 scientists,..."
Data Engineer,Weight Watchers International,"New York, NY",,Work closely with our data scientists to help build complex algorithms that provide unique insights into our data....
"Postdoctoral Research Fellow,Epigenetic",Hackensack University Medical Center,"Hackensack, NJ",,May develop and apply useful bioinformatic approaches to genomic and epigenomic data for testing mechanistic hypotheses....
"Senior Data Scientist, Personalization",HelloFresh,"New York, NY",,A data junkie:. HelloFresh is seeking a Senior Data Scientist to help spearhead our personalization initiative....
"Senior Data Scientist, Business Funnel Optimization",Newsela,"New York, NY",,This role reports up through the Chief Data Scientist. Proven expertise in Data Visualization and Storytelling....
Lead Statistician - Genomics and Biomarkers Oncology,Bayer,"Whippany, NJ",,"Your tasks and responsibilities The primary responsibilities of this role, Lead Statistician, are to: Take the statistical lead for projects regarding..."
Global Markets Lab Machine Learning Expert,BNP Paribas,"New York, NY",,"Experience with big Data environment (Hadoop, Spark). Proven track record of delivery of projects using data mining, data visualization and machine learning..."
Scientist Analytical Services,Par Pharmaceutical an Endo International Company,"Chestnut Ridge, NY",,"Collects and researches data; Uses intuition and experience to complement data; Perform peer notebook review, train and guide less experienced scientists, and..."
"Senior Data Scientist, Senior Associate",New York Life Insurance Co,"New York, NY",,"Is this not why we became data scientists? We work with data ranging from demographics, credit and geo data to detailed medical data (medical test results,..."
Principal Statistician,Celgene Corporation,"Berkeley Heights, NJ",,"Work closely with different departments in the company (regulatory, clinical, marketing, data management, health economics, etc.)...."
Software Engineer (Machine Learning),Jarvis Walker,"Franklin Lakes, NJ","$110,000 - $130,000 a year","Experience with cloud computing and big data analysis highly preferred. Keep up with the latest deep learning and big data analysis techniques, especially in..."
Statistical Programmer,The Rockefeller University,"New York, NY",,"Data will include clinical research data and Hospital/ CCTS operational data. Will also help collect information from a variety of resources, design databases,..."
Speech and Data Scientist,Nuance,"Mahwah, NJ",,"Join Nuance Communications, the leader in speech and language recognition, as a Speech and Data Scientist...."
Student Information System (SIS) Analyst,Weill Cornell Medicine,"New York, NY",,"Keeps logs of major project events and individual practice data. Provides education and training, and initiates activities required to implement and sustain a..."
Research Analyst,Cision US,"New York, NY 10036",,Translating a brief into a detailed set of data requirements that can be used to specify a dashboard framework Building dashboards in Tableau and generating...
Research Analyst,MDRC,"New York, NY 10016 (Gramercy area)",,"Disseminate results to policymakers, practitioners, and social scientists. Travel to research sites and collect and analyze quantitative and qualitative data to..."
MQA – Algorithmic Rates Quantitative Analyst - VP,Citi,"New York, NY",,"Primary Location: United States,New York,New York Education: Master's Degree Job Function: Trading Schedule: Full-time Shift: Day Job Employee Status: Regular..."
Markets – Credit Quantitative Analyst – Assoc/VP,Citi,"New York, NY",,"Perform data analysis and draw good conclusions from the results. United States,New York,New York...."
Research Analyst,Nielsen,"New York, NY 10003 (Greenwich Village area)",,"Very strong quantitative, data tabulation, analytic thinking and data mining skills. Decide the best way to present the data...."
Marketing Research Analyst,Prudential,"Newark, NJ 07102 (Central Business District area)",,"Proficiency in data analysis using Excel. Assist with data merging, cleaning, tabulation and synthesis...."
Machine Learning Engineer (Associate) - Intelligent Solutions,JP Morgan Chase,"New York, NY 10001 (Chelsea area)",,JP Morgan Intelligent Solutions (JPMIS) is the group considering ways to transform our data assets into opportunities for JPMorgan Chase by leveraging the vast...
Environmental Scientist/Engineer,HDR,"Pompton Lakes, NJ",,"Environmental Scientist, remediation, Environmental EIT, Environmental Engineer, job #147725, *LI-MP1. We create an unshakable foundation for progress because..."
MQA – NAM Equity Quantitative Analyst – Associate/VP,Citi,"New York, NY",,"Primary Location: United States,New York,New York Education: Bachelor's Degree Job Function: Trading Schedule: Full-time Shift: Day Job Employee Status:..."
MQA - CMBS Quantitative Analyst – Associate/VP,Citi,"New York, NY",,"Primary Location: United States,New York,New York Education: Bachelor's Degree Job Function: Trading Schedule: Full-time Shift: Day Job Employee Status:..."
Graduate Advanced Technology & Research Analyst,Arup,"New York, NY",,Graduate AT&R; Positions available in 2018 in New York The Advanced Technology and Research practice (AT+R) brings together specialists of the highest...
Scientist III - Formulation Research,BASF Corporation,"Tarrytown, NY 10591",,"Scientist III – Formulation Research (1704608) – Tarrytown, NY Formula for Success:. Strong analytical skills interpreting data and results with ability to plan..."
Senior Quantitative Analyst,Prudential,"Newark, NJ",,"Working with large sets of data and live data consumption, the standard quant databases, in fast-paced environments including data feeds from the morning result..."
Bioinformatics Scientist,CooperSurgical,"Livingston, NJ",,"Computes infrastructure for processing NGS data (local vs. Amazon cloud, etc.). Provide support and collaborate with our research scientists to develop new and..."
Machine Learning Engineer,2U,"New York, NY",,Work with Data Scientists to import necessary data for modeling and coordinate data extraction across different database architectures....
"VP, Quantitative Research Analyst - SMBC Capital Markets, Inc.",Sumitomo Mitsui Banking Corporation.,"New York, NY 10172 (Gramercy area)",,"SMBC Capital Markets, Inc. is looking for a VP level Quantitative Research Analyst. This is a position for a junior-to-middle level (V.P.) front-desk..."
Software Engineer (Data),UBS,"Weehawken, NJ",,"Collaborate with data scientists, geospatial analysts and other business teams. Design and implement new data feeds, pipelines and systems for data science and..."
R&D Data Engineer,Earnest Research,"New York, NY",,"Duplicated data, bad data values). R&D DATA ENGINEER. Data Analysis and product development. Working with the R&D data scientists to rapidly assess the..."
HBO Sr. Data Scientist Programming Analytics,HBO,"New York, NY",,"As the Senior Programming Applied Scientist within Analytics, this individual will be responsible for the design and execution of analyses that inform content..."
Fixed Income Quantitative Research Analyst,Susquehanna International Group,"New York, NY 10005 (Financial District area)",,"Projects will include work with high-performance algorithmic trading, volatility model backtesting, and statistical analysis of relevant market data...."
Equity Core Strat Team Strategist/Quantitative Analyst,Morgan Stanley,"New York, NY 10032 (Washington Heights area)",,"Morgan Stanley is a leading global financial services firm providing a wide range of investment banking, securities, investment management and wealth..."
Strategist/Quantitative Analyst - Flow Equity Derivative Strat team,Morgan Stanley,"New York, NY 10032 (Washington Heights area)",,Work closely with traders to analyse large data sets with an aim to assist decision making & increase efficiency in trading....
HBO Sr. Data Scientist Programming Analytics,HBO,"New York, NY",,"As the Senior Programming Applied Scientist within Analytics, this individual will be responsible for the design and execution of analyses that inform content..."
Senior Data Scientist,Transfix.io,"New York, NY",,"As our Senior Data Scientist, you will build data pipelines, forecast industry trends, and mentor more junior data scientists and engineers...."
Senior Data Scientist,Bluecore,"New York, NY 10002 (Lower East Side area)",,First-party data is at the core of everything we build and the Data Science team at Bluecore is at the forefront of exploring innovative and exciting ways to...
Senior Data Scientist,Weight Watchers International,"New York, NY",,Senior Data Scientist. Motivate and mentor other data scientists to grow their skills and careers. We are looking for a Senior Data Scientist to take the lead...
Research Analyst,Cision US,"New York, NY 10036",,Translating a brief into a detailed set of data requirements that can be used to specify a dashboard framework Building dashboards in Tableau and generating...
Research Analyst,MDRC,"New York, NY 10016 (Gramercy area)",,"Disseminate results to policymakers, practitioners, and social scientists. Travel to research sites and collect and analyze quantitative and qualitative data to..."
Machine Learning Engineer (Associate) - Intelligent Solutions,JP Morgan Chase,"New York, NY 10001 (Chelsea area)",,JP Morgan Intelligent Solutions (JPMIS) is the group considering ways to transform our data assets into opportunities for JPMorgan Chase by leveraging the vast...
Research Analyst,Nielsen,"New York, NY 10003 (Greenwich Village area)",,"Very strong quantitative, data tabulation, analytic thinking and data mining skills. Decide the best way to present the data...."
"Quantitative Consumer Insights Researcher, Marketing Science Research",Facebook,"New York, NY",,Identify methods to leverage Facebook's large internal data sets to validate hypotheses and enhance 3rd party research work with proprietary data....
Associate Data & Research Analyst,Columbia University,"New York, NY",,"As an integral member of the team, the Associate Data & Research Analyst focuses on data mining; This includes working with large data sets, and understanding..."
Quantitative Data Analyst,The New York Public Library,"Manhattan, NY",,But you won’t just wait for the questions to come to you - you’ll also combine your innate curiosity with our existing knowledge base to proactively identify...
Data Scientist,Payfone,"New York, NY 10003 (Greenwich Village area)",,The Data Scientist will:. The Data Scientist will work with large data sets and will derive client insights from that data....
Data Scientist / Sr. Data Scientist,EXL,"Jersey City, NJ",,"Data Scientist / Sr. We are looking for Data Scientists who can develop state of the art, scalable, and self-learning systems for enterprises...."
Senior Business Analyst- Underwriting Analytics,AIG,"New York, NY",,"Collaborate with colleagues in a variety of roles across AIG, from senior business stakeholders to IT professionals and data scientists...."
Data Analyst,ADMIN FOR CHILDREN'S SVCS,"Manhattan, NY","$70,286 - $83,784 a year","Perform analytic tasks, using individual and/or case level data as well as aggregate data, including running queries, conducting analyses and developing reports..."
Ultimate Hoops Statistician,Life Time Fitness,"Berkeley Heights, NJ",,Experience tracking statistical data for basketball games. Life Time is currently seeking a qualified Ultimate Hoops Statistician....
Machine Learning Software Engineer,JP Morgan Chase,"Jersey City, NJ 07310 (Downtown area)",,"Advanced knowledge of application, data and infrastructure architecture disciplines. In 14 technology hubs worldwide, our team of 40,000+ technologists design,..."
"Analyst, Market Research/CIMR",Takasago International Corporation (U.S.A.),"Rockleigh, NJ 07647",,That the system enables us to pull and consolidate data. Design and develop presentation materials for CIMR....
Adjunct Associate Faculty – Machine Learning,Columbia University School of Professional Studies,"New York, NY",,"Columbia University, School of Professional Studies (SPS) seeks candidates to serve as a part-time Associate to assist with course facilitation and..."
Entrprse Data Gov Analyst,NYU Langone Health,"New York, NY",,Supports the data governance team in conducting moderately complex data analysis to help drive data quality improvement initiatives....
Research Data Associate,NYU Langone Health,"New York, NY",,"Reviews entered data, resolves data queries, and obtains missing information. Data Collection & Integrity:. The Research Data Associate (RA) supports protocol..."
