position,company,location,salary,summary
Acoustic Emissions Research Scientist,Mistras Métaltec Inc,"Princeton Junction, NJ",,He/She will be in charge of setup of data bases for customer data management and archive. Hands-on experience in NDE data management....
Staff Scientist III,Wuxi AppTec,"Plainsboro, NJ",,"Assists in training Associate Scientist, Assistant Scientist, and Laboratory Assistant. Prepare data summary tables for report and/or report...."
Sr. Research Investigator - Specialty Analytical Sciences,Bristol-Myers Squibb,"New Brunswick, NJ",,Experience with Empower data systems highly desired. Demonstrated ability to accept and adapt to change and proactively manage ambiguity and risk and make...
"Scientist, In Vitro Biology",Wuxi AppTec,"Plainsboro, NJ",,Ability to learn instrument and data analysis software. We are seeking skilled and motivated scientists with substantial experience in assay development for...
Lecturer - Center for Statistics and Machine Learning,Princeton University,"Princeton, NJ",,"This course covers approaches and techniques for obtaining, organizing, exploring, and analyzing data, as well as creating tools based on data...."
Analytical Development Scientist - PNJ2016-051,Patheon Inc.,"Princeton, NJ",,Present and discuss data at project and department meetings. These are entry or intermediate level scientist positions in the Analytical Development group...
"Scientist (I), Bioassay Development – Bioassay Center of Excellence",Bristol-Myers Squibb,"Hopewell, NJ",,"Responsible for experimental design, execution, data review and analysis/interpretation, document writing, and contributing to sections of regulatory..."
Associate Research Scientist I,Bristol-Myers Squibb,"New Brunswick, NJ",,"Accurately enter, verify and/or review study records and data. Maintain all study data and samples and prepare these for archival storage...."
ANALYTICAL R&D SCIENTIST I,Virtus Pharmaceuticals,"Bristol, PA",,"JOB DESCRIPTION –ANALYTICAL R&D SCIENTIST I. Key responsibilities are to support the senior analytical scientists for daily analytical activities, including..."
ANALYTICAL R&D SCIENTIST II (2 positions),Virtus Pharmaceuticals,"Bristol, PA",,"JOB DESCRIPTION –ANALYTICAL R&D SCIENTIST II (2 positions). Key responsibilities are to support the senior analytical scientists for method development, method..."
Bioinformatics Research Investigator,Bristol-Myers Squibb,"Hopewell, NJ",,Identify opportunities for improvement of analytical pipelines and data management tools that can enhance data analysis strategies....
Quantitative Finance Analyst 2017,"Montgomery Investment Technology, Inc.","Cinnaminson, NJ 08077",,"Summary Montgomery Investment Technology, Inc., a leading financial software development and valuation consulting firm, has an opening for the position of..."
Senior Statistical Programmer Analyst,Johnson & Johnson Family of Companies,"Titusville, NJ",,Design and development of statistical programs for the assigned project Perform quality control in support of clinical R&D analysis and reporting Maintain...
Human Services Research Analyst,Mathematica Policy Research,"Princeton, NJ 08540",,"Position Description Mathematica Policy Research is a nationally recognized, nonpartisan firm that researches domestic and international social policies in..."
Biomarker Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 9+ years’ experience in the drug development process. The Clinical Biomarker Scientist is responsible for developing and executing on...
Senior Analyst Market Research Metabolics Job,Novo Nordisk,"Plainsboro, NJ 08536",,Leverages internal data systems and tools to efficiently maintain data and reporting processes to minimize manual data updates. Data & Process Management:....
RESEARCH SCIENTIST: IN VITRO PHARMACOLOGY,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Demonstrated independence in experimental design, execution, and data analysis. BMS Immuno-Oncology Small Molecule Discovery is seeking a highly motivated..."
Software Architect - Machine Learning,Siemens AG,"Princeton, NJ",,Division: Corporate Technology Business Unit: Corporate Technology Requisition Number: 200090 Primary Location: United States-New Jersey-Princeton Assignment...
US HEOR RESEARCH SCIENTIST,Bristol-Myers Squibb,"Princeton, NJ 08540",,Previous experience in publishing scientific data. Support the development of an aligned strategy for US Health Economics and Outcomes Research (HEOR) to...
Environmental Remediation Scientist,PS&S,"Cherry Hill, NJ 08003",,"Direct and implement field and office data collection efforts, data validation, and data evaluation. PS&S is an award-winning “one-stop shop” of architecture..."
"Computer Scientist, Vision & Learning",SRI International,"Princeton, NJ",,"Develop algorithms, software and applications in areas such as Visual Security & Surveillance, Autonomous Robotics, Video Data Mining...."
"Computer Scientist, Vision & Learning",SRI International,"Princeton, NJ",,"Develop algorithms, software and applications in areas such as Visual Security & Surveillance, Autonomous Robotics, Video Data Mining...."
Research Scientist in Programming Languages for Automation and Robotics,Siemens AG,"Princeton, NJ",,"We are seeking a Research Scientist for the Automation Engineering Software Research Group in Princeton, New Jersey...."
"Research Investigator, Translational Bioinformatics",Bristol-Myers Squibb,"Hopewell, NJ",,"The scientists in this group analyze real-world health data, design experiments and analyze both pre-clinical and clinical -omics data sets, including RNA-Seq,..."
Pathologist,Wuxi AppTec,"Plainsboro, NJ",,Establishing seamless interaction between pathology scientists and immunobiologists. Work with laboratory scientists and other experts to design protocols and...
Entry-level Environmental Scientist,Wood,"Somerset, NJ",,"Responsibilities for this position include assisting with all aspects of environmental and natural resource investigations, including but not limited to data..."
Risk Analyst (Quantitative) $100K,Watson Barron,"Trenton, NJ","$100,000 a year","Title: Senior Analyst Location: Trenton, NJ Why this opportunity? Senior Analyst opportunity in the Princeton NJ area! They are prestigious firm with a..."
Senior Research Biostatistician,Bristol-Myers Squibb,"Princeton, NJ 08540",,"The biostatistician has responsibility for driving selection of optimal study designs, data collection, analytic approaches and rigorous interpretation of trial..."
Systems Engineer,Banc3 Inc.,"Princeton, NJ",,"Professional experience should include successful planning, coordinating, and executing systems integration projects with a diverse team of scientists and..."
"Technology Sector Research Analyst, Supply Chain",Bloomberg,"Princeton, NJ",,"In addition, there will be regular interaction with Bloomberg News, Bloomberg Intelligence analysts and other consumers of SPLC data...."
Senior Research Investigator II – Team Leader,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Experience with mentoring and leading a team of scientists. Proficiency in utilizing scientific software such as Prism, GraphPad, Excel, etc. for data analysis..."
Pathology Diagnostic Liaison- Northwest,Bristol-Myers Squibb,"Township of Lawrence, NJ",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Good communication and presentation skills to present scientific,..."
Pathology Diagnostic Liaison- New England,Bristol-Myers Squibb,"Township of Lawrence, NJ",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Good communication and presentation skills to present scientific,..."
Statistician - TS/MS,Eli Lilly,"Branchburg, NJ",,"Interact with development scientists and molecule stewards, within and across Lilly sites. Develop statistical models and data analysis/visualization tools as..."
Senior Staff Engineer / Scientist,Matteson Partners,"Princeton, NJ",,"Experience conducting environmental field investigations and data collection/sampling. Compile and assess environmental data using spreadsheets, databases and..."
Associate Chemist,Breakwater Treatment & Wellness,"Cranbury, NJ",$12 - $15 an hour,"Data entry and maintaining detailed records for regulatory compliance. Horticulture, MMJ, medical marijuana, cannabis, greenhouse, chemist, scientist, New..."
Principal Data Scientist/Architect,SiriusXM,"Township of Lawrence, NJ 08648",,"Experienced Senior Data Scientist familiar with statistical methods, data analysis and tools required. Will guide and mentor a team of data scientists...."
HPC Support Engineer,Engility,"Princeton, NJ",,Excellent communication skills (with managers and/or scientists). Engility is recruiting for a HPC Support Engineer in support of our NOAA customer on-site at...
Postdoctoral Research Scientist Fellowship (1 Year),Veeco,"Somerset, NJ",,"Veeco currently has a 1 year Postdoctoral Research Scientist fellowship opportunity in Somerset, NJ. Needs to be experienced in DOE and experimental data..."
Optics Engineer,Banc3 Inc.,"Princeton, NJ",,Be closely familiar with optical test data capture and data analysis and representation as well as able to specify and design of required fixtures and auxiliary...
Data Scientist - Human Services,Mathematica Policy Research,"Princeton, NJ 08540",,"Mathematica seeks a data scientist with experience in the design, development and implementation of applied data science and advanced analytics efforts for data..."
Machine Learning,Diverse Lynx,"Pennington, NJ",$60 an hour,"Experience in designing scalable systems • Debugging & troubleshooting real-time applications • Experience in Data Visualization using D3, Tableau, Shiny •..."
Software Architect - Big Data,Siemens AG,"Princeton, NJ",,The Software Architect Big Data will help Siemens development teams leverage big data technologies to develop new products or enhance existing products....
Senior PV Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Ability to understand complex medical-scientific data from a broad range of disciplines (eg, clinical trial laboratory data, nonclinical data, postmarketing..."
Staff Research Scientist,Veeco,"Somerset, NJ",,"Needs to be experienced in DOE and experimental data process tools and techniques (JMP, Minitab, etc.). We are currently looking for a hands-on Epitaxial Growth..."
Data Analyst - Medicine Program Development,Einstein Healthcare Network,"Philadelphia, PA 19115 (Bustleton area)",,Collaborating with data managers to obtain data; Collaborating with data managers to ensure data quality control. Identifying data needs;...
Statistician,Clinical Solutions Group,"Hopewell, NJ",,Selected candidate will statistically analyze immuno-oncology trials data. MS or PhD in Statistics required....
Geologist 1,Woodard & Curran,"East Windsor, NJ",,"You will be involved with project work from your first day, working side-by-side with experienced engineers and scientists to help clients address their water..."
Data Scientist,Diverse Lynx,"Pennington, NJ",,"Experience in Statistical programming languages like –Python, R, Torch Disclaimer: This web page contains privileged and confidential information intended..."
Senior Machine Learning Engineer - Automation,Bloomberg,"Princeton, NJ",,"On the Data Technology Automation team, we know that extracting data with automation is the best path to speed and accuracy...."
Lead Statistician,"Frontage Laboratories, LLC","Somerset, NJ",,"Have in depth knowledge of FDA, EMEA, and ICH guidelines and regulations and in industry data standards, e.g., CDISC SDTM and ADAM...."
Pharmacovigilance scientist,Global Pharmatek,"New Brunswick, NJ 08901",,"Pharmacovigilance scientist ( PV Scientist). Entry includes medical history, laboratory data, and concomitant and co-suspect drug products...."
Principal Scientist-Immunoassay,Envigo,"Princeton, NJ",,"Supervise analysts and other validation scientists in performance of assigned tasks. Works independently to analyze and interpret data, applies appropriate..."
Senior Scientist - Biochemical Characterization,"Oncobiologics, Inc.","Cranbury, NJ",,"This includes generating, documenting, and analyzing data for team and senior management discussions and development reports...."
"Senior Scientist, Biophysical Characterization","Oncobiologics, Inc.","Cranbury, NJ",,Provide training to scientists. Support the continuous improvement of data quality systems required for the stability testing and filing....
In Vivo/Ex Vivo Pharmacology - Senior Research Scientist (D06):,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Proven ability to train, coach and mentor other scientists. Proven ability to independently design, coordinate, and execute in vivo and ex vivo studies with..."
Principal Scientist,TRIS PHARMA INC,"Monmouth Junction, NJ 08852",,"Hands-on experience supervising, leading and training scientist and other laboratory personnel required. We have a unique opportunity for Principal Scientist in..."
Formulation R&D Scientist III,Virtus Pharmaceuticals,"Bristol, PA",,Formulation R&D Scientist III. Familiarity with interpretation of data generated by various developmental analytical tools....
Clinical SAS Programmer(Data Mining Analysis),Katalyst Healthcares & Life Sciences,"Somerset, NJ 08873",,"Data mining analysis. Responsible for the role which includes implementation of data capture systems and methods, member of the CRF Review Team, providing..."
Business Development Manager,NxGen MDx,"Trenton, NJ",,Our molecular laboratory scientists accurately screen for over 120 genetically inherited diseases and helps families plan with confidence....
"Sr. Applied Data Scientist, Machine Learning, Deep Learning and NLP",Wolters Kluwer,"Princeton, NJ",,3+ years work experience in data sciences. Applied Data Scientist who is passionate about technology and solving real world problems to build models and...
Principal Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"The responsibilities of the scientist will include:. Experience with general programming and data analysis tools/languages such as Python, R, Matlab, Spotfire,..."
Statistician,TSR Consulting,"Lawrenceville, NJ 08648",,Perform secondary data analysis to support opt trials & publications. Provide statistical support including statistical design and data analysis of clinical...
"II-ON Research Liaison, International Immuno-Oncology Network",Bristol-Myers Squibb,"Princeton, NJ 08540",,"Specifically, the research liaison plans and conducts data deep dives, investigator and BMS scientist working groups, congress investigator meetings, network..."
Pan Hematology Medical Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Engages with thought leaders and professional associations, with a focus on unmet need and data gaps to better understand the appropriate use of BMS products...."
"Medical Scientist, Diagnostics",Bristol-Myers Squibb,"Princeton, NJ 08540",,"Drive execution of multiple medical activities including medical educational programs, scientific advisory boards, congress coverage, competitive intelligence,..."
"Scientist III-IV - Biochemical Characterization, Process Development","Oncobiologics, Inc.","Cranbury, NJ",,Basic understanding of statistical data analysis. Train junior scientists and maintain and troubleshoot laboratory instruments....
Principal Scientist - QCP,Bristol-Myers Squibb,"Princeton, NJ 08540",,The Clinical Pharmacology & Pharmacometrics (CP&P) department is searching for a scientist with expertise in Pharmacometrics (Pm) and Model-Based Meta-Analysis...
Scientist III,Ortho Clinical Diagnostics,"Raritan, NJ 08869",,Performs data reviews and release inspection lots in SAP. Make independent decisions regarding the design and execution of experiments and protocols and the...
Statistician,A10,"Princeton, NJ",,"Provide statistical support including statistical design and data analysis of clinical trials, and to perform secondary data analysis to support opt trials &..."
Statistician,System One,"Princeton, NJ",,"Experience in CDISC (SDTM, ADaM data sets) -Skilled in analysis of safety, efficacy & biomarker data, with an understanding of multiplicity issues;..."
"Director, Bioanalytical Services",Wuxi AppTec,"Plainsboro, NJ",,"May also supervise peer group scientists on a study or project related basis. Reviews, compiles, records, calculate, and analyze data in accordance with..."
POST DOCTORAL SCIENTIST,Johnson & Johnson Family of Companies,"Skillman, NJ",,Health and consumer behavior data. The Post Doctoral Scientist will be responsible. With other research scientists and engineers to formulate innovative....
Research Scientist,"Open Systems Technologies, Inc.","Princeton, NJ",,"Experience programming and working with complex data. Our client is a global Investment Management Firm, they are currently hiring a highly skilled Research..."
Oncology Academic Research Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Site leadership, KOL, scientists, research staff, pharmacists, industry-affairs office personnel, etc.). The newly formed Oncology Academic Research Leads..."
Technology Intern,Veeco,"Somerset, NJ",,"Experience in DOE and experimental data process tools and techniques (JMP, Minitab, etc.). Work with process scientists in conducting application-specific..."
Director-Data Scientist,Cardone,"Philadelphia, PA 19124 (Juniata Park-Feltonville area)",,"Locate new and diverse data sources, analyze statistics, perform data studies, and implement quality procedures...."
Scientist-TS/MS Laboratory-Upstream,Eli Lilly,"Branchburg, NJ",,Experienced in statistical data analysis and knowledge of design of experiment (DoE) principles. The position requires strong technical knowlege of cell culture...
Scientific Director of Statistical Modeling and Methodology,Johnson & Johnson Family of Companies,"Titusville, NJ",,Serving in internal Independent Data Monitoring Committees for trials involving innovative approaches requiring unblinded interim analyses;...
Group Leader,Wuxi AppTec,"Plainsboro, NJ",,"Knowledge of Data Acquisitions and Operating Software as Analyst, MassLynx. Compiles, records, calculates, and analyzes data in accordance with accepted..."
Environmental Scientist,Vertex,"Branchburg, NJ",,"Environmental Scientist, Remediation. Analyze laboratory and engineering data. VERTEX is regarded as one of the premier engineering, construction, environmental..."
Technology Intern,Veeco,"Somerset, NJ",,"Experience in DOE and experimental data process tools and techniques (JMP, Minitab, etc.). Work with process scientists in conducting application-specific..."
Research Scientist,"Open Systems Technologies, Inc.","Princeton, NJ",,"Experience programming and working with complex data. Our client is a global Investment Management Firm, they are currently hiring a highly skilled Research..."
Scientist-TS/MS Laboratory-Upstream,Eli Lilly,"Branchburg, NJ",,Experienced in statistical data analysis and knowledge of design of experiment (DoE) principles. The position requires strong technical knowlege of cell culture...
Director Immunohistochemistry,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Familiarity with the techniques common to translational research including flow cytometry, genomics, proteomics and importantly, data analysis...."
"Director, Translational Pathology",Bristol-Myers Squibb,"Princeton, NJ 08540",,"The successful candidate will work closely with (i) research scientists who discover and develop drugs for the treatment of cancer, and (ii) research scientists..."
Director-Data Scientist,Cardone,"Philadelphia, PA 19124 (Juniata Park-Feltonville area)",,"Locate new and diverse data sources, analyze statistics, perform data studies, and implement quality procedures...."
Senior Clinical Biomarker Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 3+ years of experience in the drug development process. The Clinical Biomarker Scientist is responsible for developing and executing...
Director Biostatistics,SANDOZ,"Princeton, NJ 08540",,"Responsible for leading and integrating input from different quantitative scientists impacting, clinical development, health authority interactions...."
Environmental Scientist,Vertex,"Branchburg, NJ",,"Environmental Scientist, Remediation. Analyze laboratory and engineering data. VERTEX is regarded as one of the premier engineering, construction, environmental..."
"Director, Expedited Safety Reporting",Bristol-Myers Squibb,"Princeton, NJ 08540",,Manages and develops ESR Safety Scientists. Experience using MedDRA and aggregate data to access and interpret adverse event information....
"Director, Expedited Safety Reporting",Bristol-Myers Squibb,"Princeton, NJ 08540",,Manages and develops ESR Safety Scientists. Experience using MedDRA and aggregate data to access and interpret adverse event information....
"Senior Scientist, Drug Product Development",Amicus Therapeutics,"Cranbury, NJ",,"Senior Scientist, Drug Product Development. The pharmaceutical scientist will have experience in developing drug products and understand the complexities and..."
GPVE Safety Surveillance Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Ability to understand complex medical-scientific data from a broad range of disciplines (eg, clinical trial laboratory data, nonclinical data, postmarketing..."
Field HEOR Scientist SubTeam Lead- North,Bristol-Myers Squibb,"Princeton, NJ 08540",,The Field HEOR Scientist SubTeam Lead role is a field-based position. Must be a BMS Field HEOR Scientist a minimum of 2 years at a Director level and in good...
Statistician,Axelon Services Corporation,"Pennington, NJ 08534",,"Provide statistical support including statistical design and data analysis of clinical trials, and to perform secondary data analysis to support opt trials &..."
Postdoctoral Fellow,"Rutgers, The State University of New Jersey","New Brunswick, NJ",,"Assists in data analysis collected from the research studies on exposure at EOHSI . Through this community of healers, scientists, and scholars, Rutgers is..."
"Regulatory Affairs Specialist, CMC",Katalyst Healthcares & Life Sciences,"Newtown, PA 18940",,"Support CMC scientists in collection of information to support change assessments and dossier strategy. MS Project for project planning, MS Excel for data..."
Scientist,Diverse Lynx,"Pennington, NJ",,"Experience in Data Visualization using D3, Tableau, Shiny. Solid understanding of design & analysis of algorithms and data structures...."
Assistant/Associate Scientist,A10,"Pennington, NJ",,"This includes the experimental design and data interpretation, presentation and publication of findings. Responsible for in-process sample analysis to support..."
Assistant/Associate Scientist,System One,"Pennington, NJ",,"This includes the experimental design and data interpretation, presentation and publication of findings. Joulé currently is in search of an Assistant Scientist..."
"Geologist / Environmental Scientist, Robbinsville, NJ",Sovereign Consulting Inc.,"Robbinsville, NJ",,"Preparation of analytical data tables; Sovereign Consulting Inc., a growing environmental consulting and remediation firm headquartered in Robbinsville, NJ, is..."
"Associate Director, Pharmacovigilance Evaluation and Reporting",Johnson & Johnson Family of Companies,"Titusville, NJ",,"Scientists are required. Analyze data in broader context. The Associate Director, Pharmacovigilance Evaluation and Reporting Scientist...."
Principal Biomarker Scientist Immunoscience Associate Director,Bristol-Myers Squibb,"Princeton, NJ 08540",,The Clinical Biomarker Scientist is responsible for:. Experienced scientist with 5+ years experience in the drug development process....
Staff Clinical Biomarker Scientist Director,Bristol-Myers Squibb,"Princeton, NJ 08540",,The Clinical Biomarker Scientist is responsible for:. Experienced scientist with 9+ years’ experience in the drug development process....
"Director of Cognitive Computing. Machine learning, Deep learning or NLP",Wolters Kluwer,"Princeton, NJ",,4-5+ years work experience in data sciences. Experience with engineering cloud-based data science platforms for production solutions....
Solid Tumor IOCL Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Translating scientific or clinical data into an understandable..."
Biomarker Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 9+ years’ experience in the drug development process. This scientist works on various projects across all stages of drug development...
QC Analyst,NMS Labs,"Willow Grove, PA",,"Ability to read and interpret technical procedures and data. Ability to define problems, collect data, establish facts, and draw valid conclusions...."
Marketing Data Scientist - Contractor,IQ Workforce,"Princeton, NJ",,Data management / data manipulation skills are a plus also. They currently have one senior-level data scientist who is responsible for Marketing Mix Modeling...
Principal Clinical Biomarker Scientist Associate Director - Oncology,Bristol-Myers Squibb,"Princeton, NJ 08540",,Evaluates and interprets analytical/scientific data and drives the integration of that data into knowledge across programs....
Post Doctoral Fellow,System One,"Township of Lawrence, NJ",,Provide scientific leadership in a matrixed team of analytical scientists. Big Pharma looking for highly motivated scientist to conduct scientific research as a...
Oncology Translational Medicine Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 12+ years’ experience in the drug discovery and development process. Accountable to ensure well-crafted and focused biomarker...
Senior Medical Writing Scientist,Johnson & Johnson Family of Companies,"Titusville, NJ",,Demonstrated ability to interpret and organize scientific data (e.g. The Senior Medical Writing Scientist will prepare sound scientific documents using...
Postdoctoral Researcher,TSR Consulting,"Lawrenceville, NJ 08648",,Represent the department on project teams and present data at internal department and / or other company meetings as well as external conferences....
"SR Scientist II, DMPK",Boehringer Ingelheim,"New Brunswick, NJ",,"Ensures appropriate study design, protocol generation, execution and sample analysis using suitable methods, and appropriate data analysis to address the..."
"Head, Translational and clinical analytic enablement",Bristol-Myers Squibb,"Princeton, NJ 08540",,Lead a team of data scientist and analytic enablement talent. Defining a data strategy to make data available and accessible for scientific business...
Clinical Scientist,Advanced Clinical,"Princeton, NJ",,"We are currently searching for a skilled professional to join a well-known client’s team as Clinical Scientist in Princeton, New Jersey...."
"Scientist, Clinical Development & Pharmaceutical","DrugScan, Inc","Horsham, PA 19044",,Documentation of quality control data. Other data as prescribed by the SOP. The Scientists will also assist in clinical method development activities....
Clinical Scientist,A10,"Pennington, NJ",,This individual would also be responsible to review the pharmacokinetic concentration data for potential errors and clean the date/time data according to...
Senior Associate Director Biostatistics,Bristol-Myers Squibb,"Princeton, NJ 08540",,"CSR preparation, data presentations, publications. The biostatistician has responsibility for driving selection of optimal study designs, data collection,..."
QC Analyst,NMS Labs,"Willow Grove, PA",,"Ability to read and interpret technical procedures and data. Ability to define problems, collect data, establish facts, and draw valid conclusions...."
Clinical Scientist,A10,"Pennington, NJ",,This individual would also be responsible to review the pharmacokinetic concentration data for potential errors and clean the date/time data according to...
