position,company,location,salary,summary
Associate Research Physicist (JET),Princeton Plasma Physics Laboratory,"Princeton, NJ",,Be highly motivated scientist and a team worker who will collaborate closely with the JET team. Applicants should have demonstrated experience on experimental...
Associate Research Physicist (EAST),Princeton Plasma Physics Laboratory,"Princeton, NJ",,Should have demonstrated experience in dealing both with data analysis and experimental interpretation. We are looking for a highly motivated scientist and a...
Associate Research Physicist (EAST),Princeton University,"Princeton, NJ",,Should have demonstrated experience in dealing both with data analysis and experimental interpretation. We are looking for a highly motivated scientist and a...
Associate Research Physicist (JET),Princeton University,"Princeton, NJ",,Be highly motivated scientist and a team worker who will collaborate closely with the JET team. Applicants should have demonstrated experience on experimental...
Postdoctoral Research Associate,Princeton University,"Princeton, NJ",,(a) a strong background in climate/ocean/sea ice dynamics (b) experience using and analyzing coupled climate models and (c) strong diagnostic skills in...
Senior-Inventive Scientist (Labs- Big Data Research),AT&T,"Bedminster, NJ 07921",,Data Scientists will usually have a Master’s; Qualified candidates may be asked to submit a Research Statement (required for Inventive Scientist applicants) and...
"Scientist (I), Bioassay Development – Bioassay Center of Excellence",Bristol-Myers Squibb,"Hopewell, NJ",,"Responsible for experimental design, execution, data review and analysis/interpretation, document writing, and contributing to sections of regulatory..."
"Biologics Systems Analyst, Scientific Information Systems",Katalyst Healthcares & Life Sciences,"Princeton, NJ 08540",,Work with scientists to build quick turnaround tools to facilitate generic workflow capabilities of scientific data management....
"Scientist, In Vitro Biology",Wuxi AppTec,"Plainsboro, NJ",,Ability to learn instrument and data analysis software. We are seeking skilled and motivated scientists with substantial experience in assay development for...
Associate Scientist I,Wuxi AppTec,"Plainsboro, NJ",,"Prepare accurate data summary with minimal supervision. XBL is seeking an Associate Scientist I located in Plainsboro, NJ...."
Biomarker Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 9+ years’ experience in the drug development process. The Clinical Biomarker Scientist is responsible for developing and executing on...
Manager Data Scientist (Think Team),Otsuka Pharmaceutical,"Princeton, NJ",,"Manager Data Scientist will support technology development for improving clinical trial operational efficiencies, digital assessments and health products, and..."
Associate Scientist I,Wuxi AppTec,"Plainsboro, NJ",,"Prepare accurate data summary with minimal supervision. XBL is seeking an Associate Scientist I located in Plainsboro, NJ...."
"Biologics Systems Analyst, Scientific Information Systems",Katalyst Healthcares & Life Sciences,"Princeton, NJ 08540",,Work with scientists to build quick turnaround tools to facilitate generic workflow capabilities of scientific data management....
Clinical Data Associate III,Katalyst Healthcares & Life Sciences,"South Plainfield, NJ 07080",,"Assisting in the developing the data transfer specifications, the data mapping specifications, the data quality review plan and the data validation..."
Manager Data Scientist (Think Team),Otsuka Pharmaceutical,"Princeton, NJ",,"Manager Data Scientist will support technology development for improving clinical trial operational efficiencies, digital assessments and health products, and..."
Graduate Research Internship in Graphics & Visualization,Siemens AG,"Princeton, NJ",,Work closely with scientist and engineer team members in designing graphics and rendering applications to address real world data and problems....
Entry-level Environmental Scientist,Wood,"Somerset, NJ",,"Responsibilities for this position include assisting with all aspects of environmental and natural resource investigations, including but not limited to data..."
Staff Scientist III,Wuxi AppTec,"Plainsboro, NJ",,"Assists in training Associate Scientist, Assistant Scientist, and Laboratory Assistant. Prepare data summary tables for report and/or report...."
"Head, Statistical Programming & Analysis",Johnson & Johnson Family of Companies,"Titusville, NJ",,"Establishing Janssen Data Analysis team as an industry. High-end programming solutions for data exploration, design evaluation etc...."
Oncology Academic Research Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Site leadership, KOL, scientists, research staff, pharmacists, industry-affairs office personnel, etc.). The newly formed Oncology Academic Research Leads..."
Data Scientist,Intellect Design Arena,"Piscataway, NJ",,"Process, cleanse and verify integrity of data for the data analysis. Analyze, identify, and assess data attributes using R, Python, SQL, Hive, Tableau & D3.js...."
Research Analyst Manager,New Jersey Judiciary,"Trenton, NJ","$83,621 - $120,050 a year",Conduct statistical analysis of Probation Services and ISP related data. Preform simple to moderately complex statistical analysis of criminal justice and non...
Software Engineer,Banc3 Inc.,"Princeton, NJ",,"Experience with Linux O/S (Fedora) developing data processing, high-speed data transfer using TCP/IP and UDP, and automated test procedure development...."
Lead Statistician,"Frontage Laboratories, LLC","Somerset, NJ",,"Have in depth knowledge of FDA, EMEA, and ICH guidelines and regulations and in industry data standards, e.g., CDISC SDTM and ADAM...."
Human Services Research Analyst,Mathematica Policy Research,"Princeton, NJ 08540",,"Position Description Mathematica Policy Research is a nationally recognized, nonpartisan firm that researches domestic and international social policies in..."
Data Scientist IT Analyst 1 of 2,Johnson & Johnson Family of Companies,"Somerville, NJ",,"There are many ways to explore and analyze data, and this drives the excitement and passion of data scientists at J&J as many business units are eager to..."
POST DOCTORAL SCIENTIST,Johnson & Johnson Family of Companies,"Skillman, NJ",,Health and consumer behavior data. The Post Doctoral Scientist will be responsible. With other research scientists and engineers to formulate innovative....
Senior Research Investigator,Bristol-Myers Squibb,"Hopewell, NJ",,Help define our bioinformatics strategy to derive actionable knowledge by combing data and analysis over the whole portfolio of existing public and BMS...
"Sr. Applied Data Scientist, Machine Learning, Deep Learning and NLP",Wolters Kluwer,"Princeton, NJ",,3+ years work experience in data sciences. Applied Data Scientist who is passionate about technology and solving real world problems to build models and...
Senior Data Scientist,Verizon,"Basking Ridge, NJ 07920",,Experience connecting sales/operational/channel data between multiple online and offline data sources. Completing the full analytics journey from stitching data...
Associate Scientist Analytical R&D,Chenoa Information Services,"Bridgewater, NJ 08807",,Associate Scientist – Analytical R&D. The Associate Scientist position will support R&D by testing various samples in support of formulation development;...
Principal Data Scientist/Architect,SiriusXM,"Township of Lawrence, NJ 08648",,"Experienced Senior Data Scientist familiar with statistical methods, data analysis and tools required. Will guide and mentor a team of data scientists...."
Associate Scientist Analytical R&D,Chenoa Information Services,"Bridgewater, NJ 08807",,Associate Scientist – Analytical R&D. The Associate Scientist position will support R&D by testing various samples in support of formulation development;...
Sr. Staff/Staff Engineer - Data Analytics/Machine Learning,Huawei,"Bridgewater, NJ",,"Staff/Staff Engineer - Data Analytics/Machine Learning. Prototyping and validation using statistical and data mining tools, and big data processing platform..."
Senior Data Scientist,Verizon,"Basking Ridge, NJ 07920",,Experience connecting sales/operational/channel data between multiple online and offline data sources. Completing the full analytics journey from stitching data...
"Sr. Applied Data Scientist, Machine Learning, Deep Learning and NLP",Wolters Kluwer,"Princeton, NJ",,3+ years work experience in data sciences. Applied Data Scientist who is passionate about technology and solving real world problems to build models and...
Postdoctoral Research Scientist Fellowship (1 Year),Veeco,"Somerset, NJ",,"Veeco currently has a 1 year Postdoctoral Research Scientist fellowship opportunity in Somerset, NJ. Needs to be experienced in DOE and experimental data..."
Lecturer - Center for Statistics and Machine Learning,Princeton University,"Princeton, NJ",,"This course covers approaches and techniques for obtaining, organizing, exploring, and analyzing data, as well as creating tools based on data...."
Senior PV Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Ability to understand complex medical-scientific data from a broad range of disciplines (eg, clinical trial laboratory data, nonclinical data, postmarketing..."
"Computer Scientist, Vision & Learning",SRI International,"Princeton, NJ",,"Develop algorithms, software and applications in areas such as Visual Security & Surveillance, Autonomous Robotics, Video Data Mining...."
"Senior Director, Biostatistics and Data Management",Amicus Therapeutics,"Cranbury, NJ",,"Demonstrated expertise in statistical planning, data analysis and reporting of clinical trial data is a must. Senior Director Biostatistics and Data Management...."
"Senior Director, Biostatistics and Data Management",Amicus Therapeutics,"Cranbury, NJ",,"Demonstrated expertise in statistical planning, data analysis and reporting of clinical trial data is a must. Senior Director Biostatistics and Data Management...."
Data Management Specialist,Verizon,"Basking Ridge, NJ 07920",,"Experience with big data modeling such as click-stream data, analytic records, and time-series data sets. Experience using data munging, data engineering, and..."
Research Scientist LC/MS,Chenoa Information Services,"Bridgewater, NJ 08807",,"Research Scientist LC/MS. The Research Scientist will support R&D by developing liquid chromatography- mass spectrometry (LC/MS) test methods, generating..."
"Research Scientist, Proteins",Katalyst Healthcares & Life Sciences,"Bridgewater, NJ",,Interpreting and presenting scientific data that contribute to our understanding of macromolecules. A good candidate should have an excellent team oriented...
Staff Research Scientist,Veeco,"Somerset, NJ",,"Needs to be experienced in DOE and experimental data process tools and techniques (JMP, Minitab, etc.). We are currently looking for a hands-on Epitaxial Growth..."
Postdoctoral Research Scientist,Colgate-Palmolive,"Piscataway, NJ 08854",,"Colgate-Palmolive invites applications to a postdoctoral research Scientist (PDRS) position located in Piscataway, NJ...."
ANALYTICAL R&D SCIENTIST II (2 positions),Virtus Pharmaceuticals,"Bristol, PA",,"JOB DESCRIPTION –ANALYTICAL R&D SCIENTIST II (2 positions). Key responsibilities are to support the senior analytical scientists for method development, method..."
ANALYTICAL R&D SCIENTIST I,Virtus Pharmaceuticals,"Bristol, PA",,"JOB DESCRIPTION –ANALYTICAL R&D SCIENTIST I. Key responsibilities are to support the senior analytical scientists for daily analytical activities, including..."
Senior PV Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Ability to understand complex medical-scientific data from a broad range of disciplines (eg, clinical trial laboratory data, nonclinical data, postmarketing..."
Lecturer - Center for Statistics and Machine Learning,Princeton University,"Princeton, NJ",,"This course covers approaches and techniques for obtaining, organizing, exploring, and analyzing data, as well as creating tools based on data...."
Project Scientist,Weston Solutions,"Edison, NJ",,"Given results desired, determines best method of data gathering, data base management, and analysis of data to achieve goals...."
Principal Scientist-Immunoassay,Envigo,"Princeton, NJ",,"Supervise analysts and other validation scientists in performance of assigned tasks. Works independently to analyze and interpret data, applies appropriate..."
Senior Research Biostatistician,Bristol-Myers Squibb,"Princeton, NJ 08540",,"The biostatistician has responsibility for driving selection of optimal study designs, data collection, analytic approaches and rigorous interpretation of trial..."
Pathologist,Wuxi AppTec,"Plainsboro, NJ",,Establishing seamless interaction between pathology scientists and immunobiologists. Work with laboratory scientists and other experts to design protocols and...
"Scientist III-IV - Biochemical Characterization, Process Development","Oncobiologics, Inc.","Cranbury, NJ",,Basic understanding of statistical data analysis. Train junior scientists and maintain and troubleshoot laboratory instruments....
Data Management Specialist,Verizon,"Basking Ridge, NJ 07920",,"Experience with big data modeling such as click-stream data, analytic records, and time-series data sets. Experience using data munging, data engineering, and..."
Pathology Diagnostic Liaison- New England,Bristol-Myers Squibb,"Township of Lawrence, NJ",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Good communication and presentation skills to present scientific,..."
Pathology Diagnostic Liaison- Northwest,Bristol-Myers Squibb,"Township of Lawrence, NJ",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Good communication and presentation skills to present scientific,..."
SAS Programmer/Statistical Analyst,Insmed Incorporated,"Bridgewater, NJ 08807",,This position will be responsible for SAS programming and statistical analytics for clinical study and other data....
Integrated Photonics Researcher,NOKIA,"Holmdel, NJ",,"The research will aim for the factor of 10x gain in the capacity and energy efficiency for the end-to-end communication applications such as IP routing,..."
Senior Research Investigator II – Team Leader,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Experience with mentoring and leading a team of scientists. Proficiency in utilizing scientific software such as Prism, GraphPad, Excel, etc. for data analysis..."
Predictive Analytics Data Scientist,Verizon,"Basking Ridge, NJ 07920",,"Experience using data munging, data engineering, and feature engineering software to prepare data for use in machine learning Experience with data visualization..."
Senior Research Biostatistician,Bristol-Myers Squibb,"Princeton, NJ 08540",,"The biostatistician has responsibility for driving selection of optimal study designs, data collection, analytic approaches and rigorous interpretation of trial..."
Pathologist,Wuxi AppTec,"Plainsboro, NJ",,Establishing seamless interaction between pathology scientists and immunobiologists. Work with laboratory scientists and other experts to design protocols and...
Principal Scientist-Immunoassay,Envigo,"Princeton, NJ",,"Supervise analysts and other validation scientists in performance of assigned tasks. Works independently to analyze and interpret data, applies appropriate..."
Business Intelligence Manager,Verizon,"Basking Ridge, NJ 07920",,Connect various data locations in order to stage data before visualizations. Work with large sets of data to build proper visualizations and setups for...
Research Scientist II,Amneal Pharmaceuticals,"Piscataway, NJ",,Support DPI and MDI formulation and process through data generation with in Amneal laboratories. The Research Scientist II will provide scientific and technical...
Pathology Diagnostic Liaison- New England,Bristol-Myers Squibb,"Township of Lawrence, NJ",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Good communication and presentation skills to present scientific,..."
Pathology Diagnostic Liaison- Northwest,Bristol-Myers Squibb,"Township of Lawrence, NJ",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Good communication and presentation skills to present scientific,..."
Associate Chemist,Breakwater Treatment & Wellness,"Cranbury, NJ",$12 - $15 an hour,"Data entry and maintaining detailed records for regulatory compliance. Horticulture, MMJ, medical marijuana, cannabis, greenhouse, chemist, scientist, New..."
Scientist AR&D,Kashiv Pharma LLC.,"Bridgewater, NJ",,"Review laboratory notebooks, raw data and technical documentation (e.g. Kashiv Pharma Overview...."
Forensic Certifying Scientist,LabCorp,"Raritan, NJ",,"The Forensic Certifying Scientist is responsible for reviewing, certifying and reporting results. LabCorp Occupational Testing Services in Raritan, NJ has a..."
Pharmacovigilance scientist,Global Pharmatek,"New Brunswick, NJ 08901",,"Pharmacovigilance scientist ( PV Scientist). Entry includes medical history, laboratory data, and concomitant and co-suspect drug products...."
Optics Engineer,Banc3 Inc.,"Princeton, NJ",,Be closely familiar with optical test data capture and data analysis and representation as well as able to specify and design of required fixtures and auxiliary...
Technology Intern,Veeco,"Somerset, NJ",,"Experience in DOE and experimental data process tools and techniques (JMP, Minitab, etc.). Work with process scientists in conducting application-specific..."
Scientific Director of Statistical Modeling and Methodology,Johnson & Johnson Family of Companies,"Titusville, NJ",,Serving in internal Independent Data Monitoring Committees for trials involving innovative approaches requiring unblinded interim analyses;...
Geologist 1,Woodard & Curran,"East Windsor, NJ",,"You will be involved with project work from your first day, working side-by-side with experienced engineers and scientists to help clients address their water..."
PROGRAM RESEARCH ANALYST,Gateway Foundation,"Yardville, NJ",,"Data system, data collection plans and materials, data analysis, quality assurance and performance improvement...."
Scientist III,Ortho Clinical Diagnostics,"Raritan, NJ 08869",,Performs data reviews and release inspection lots in SAP. Make independent decisions regarding the design and execution of experiments and protocols and the...
Scientist III,Evonik,"Piscataway, NJ 08854",,Include material and data to support patent filings. May oversee the activities of other employees assigned to support a specific project (lower level...
Senior Clinical Biomarker Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 3+ years of experience in the drug development process. The Clinical Biomarker Scientist is responsible for developing and executing...
Scientist III,Evonik,"Piscataway, NJ 08854",,Include material and data to support patent filings. May oversee the activities of other employees assigned to support a specific project (lower level...
"Head, Translational and clinical analytic enablement",Bristol-Myers Squibb,"Princeton, NJ 08540",,Lead a team of data scientist and analytic enablement talent. Defining a data strategy to make data available and accessible for scientific business...
"Assoc, Sensory Scientist",Revlon,"Edison, NJ",,Set up and maintain panelist data collection system for each study. Assists in identifying and evaluating new products and consumer/sensory claims programs....
"Scientist, Claims",Revlon,"Edison, NJ",,Analyzes clinical and / or sensory data to support claims and innovation. Identifies and evaluates new products for strong clinical claims programs....
PROGRAM RESEARCH ANALYST,Gateway Foundation,"Yardville, NJ",,"Data system, data collection plans and materials, data analysis, quality assurance and performance improvement...."
Senior Scientist - Biochemical Characterization,"Oncobiologics, Inc.","Cranbury, NJ",,"This includes generating, documenting, and analyzing data for team and senior management discussions and development reports...."
"Senior Scientist, Biophysical Characterization","Oncobiologics, Inc.","Cranbury, NJ",,Provide training to scientists. Support the continuous improvement of data quality systems required for the stability testing and filing....
Food Scientist - Plant Protein Applications,Ingredion,"Bridgewater, NJ",,"Food Scientist - Plant Protein Applications. Senior Business Scientist, Team Leader, Global Applications. Interpreting data to understand relationships between..."
Software Architect - Big Data,Siemens AG,"Princeton, NJ",,The Software Architect Big Data will help Siemens development teams leverage big data technologies to develop new products or enhance existing products....
Senior Scientist - Biochemical Characterization,"Oncobiologics, Inc.","Cranbury, NJ",,"This includes generating, documenting, and analyzing data for team and senior management discussions and development reports...."
"Senior Scientist, Biophysical Characterization","Oncobiologics, Inc.","Cranbury, NJ",,Provide training to scientists. Support the continuous improvement of data quality systems required for the stability testing and filing....
Sr. Scientist R&D - Analytical,Kashiv Pharma LLC.,"Bridgewater, NJ",,"Analyze analytical data, identify trends and provide recommendation. Review laboratory notebooks, raw data and technical documentation (e.g...."
Senior Clinical Biomarker Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 3+ years of experience in the drug development process. The Clinical Biomarker Scientist is responsible for developing and executing...
Statistician,A10,"Princeton, NJ",,"Provide statistical support including statistical design and data analysis of clinical trials, and to perform secondary data analysis to support opt trials &..."
Systems Engineer,Banc3 Inc.,"Princeton, NJ",,"Professional experience should include successful planning, coordinating, and executing systems integration projects with a diverse team of scientists and..."
"Head, Translational and clinical analytic enablement",Bristol-Myers Squibb,"Princeton, NJ 08540",,Lead a team of data scientist and analytic enablement talent. Defining a data strategy to make data available and accessible for scientific business...
Research Scientist,"Open Systems Technologies, Inc.","Princeton, NJ",,"Experience programming and working with complex data. Our client is a global Investment Management Firm, they are currently hiring a highly skilled Research..."
Machine Learning,Diverse Lynx,"Pennington, NJ",$60 an hour,"Experience in designing scalable systems • Debugging & troubleshooting real-time applications • Experience in Data Visualization using D3, Tableau, Shiny •..."
Principal Scientist,TRIS PHARMA INC,"Monmouth Junction, NJ 08852",,"Hands-on experience supervising, leading and training scientist and other laboratory personnel required. We have a unique opportunity for Principal Scientist in..."
Software Architect - Big Data,Siemens AG,"Princeton, NJ",,The Software Architect Big Data will help Siemens development teams leverage big data technologies to develop new products or enhance existing products....
Associate - Bioinformation,Indegene,"Iselin, NJ",,The candidate will work with Bioinformatics Scientists to develop and test data analysis pipelines and Web applications used for investigation of viral...
Senior Scientist 3rd Shift,AmerisourceBergen,"Dayton, NJ",,Review and approve data generated by other scientist and sterility technicians. Senior Scientist 3rd Shift - 00001MJH....
Formulation R&D Scientist III,Virtus Pharmaceuticals,"Bristol, PA",,Formulation R&D Scientist III. Familiarity with interpretation of data generated by various developmental analytical tools....
Global Head Cardio-Vascular & Metabolism,Sanofi US,"Bridgewater, NJ",,Facilitate (in managing the group) integrated expert medical input in Cardio-Vascular & Metabolism studies to the operational aspects of clinical studies...
R&D Compliance specialist,Chenoa Information Services,"Bridgewater, NJ 08807",,Review analytical data according to cGMP and within the timeframes defined. Ability to work on complex issues where analysis of situations or data requires an...
Principal statistician,Johnson & Johnson Family of Companies,"Titusville, NJ",,"The Principal Scientist, Data Sciences will be part of a dynamic, accomplished. Generates wealth of data...."
Environmental Scientist,Vertex,"Branchburg, NJ",,"Environmental Scientist, Remediation. Analyze laboratory and engineering data. VERTEX is regarded as one of the premier engineering, construction, environmental..."
Development Scientist-Smoker's Health,GlaxoSmithKline,"Township of Warren, NJ",,Ability to organize and report study data from internal and external sources. Works with Outsourcing Leader and/or Senior Development Scientists and contractors...
Associate Director,Bristol-Myers Squibb,"Princeton, NJ 08540",,"CSR preparation, data presentations, publications. The biostatistician has responsibility for driving selection of optimal study designs, data collection,..."
Oncology Translational Medicine Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 12+ years’ experience in the drug discovery and development process. Accountable to ensure well-crafted and focused biomarker...
Solid Tumor IOCL Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Developing peer-to-peer relationships with TLs, scientists and other healthcare professionals. Translating scientific or clinical data into an understandable..."
Biomarker Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 9+ years’ experience in the drug development process. This scientist works on various projects across all stages of drug development...
Architectural Designer,HDR,"Lawrenceville, NJ",,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists...."
Director Immunohistochemistry,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Familiarity with the techniques common to translational research including flow cytometry, genomics, proteomics and importantly, data analysis...."
"Director, Translational Pathology",Bristol-Myers Squibb,"Princeton, NJ 08540",,"The successful candidate will work closely with (i) research scientists who discover and develop drugs for the treatment of cancer, and (ii) research scientists..."
Research Scientist,"Open Systems Technologies, Inc.","Princeton, NJ",,"Experience programming and working with complex data. Our client is a global Investment Management Firm, they are currently hiring a highly skilled Research..."
"Technology Sector Research Analyst, Supply Chain",Bloomberg,"Princeton, NJ",,"In addition, there will be regular interaction with Bloomberg News, Bloomberg Intelligence analysts and other consumers of SPLC data...."
Development Scientist-Smoker's Health,GlaxoSmithKline,"Township of Warren, NJ",,Ability to organize and report study data from internal and external sources. Works with Outsourcing Leader and/or Senior Development Scientists and contractors...
Machine Learning,Diverse Lynx,"Pennington, NJ",$60 an hour,"Experience in designing scalable systems • Debugging & troubleshooting real-time applications • Experience in Data Visualization using D3, Tableau, Shiny •..."
"Director, Bioanalytical Services",Wuxi AppTec,"Plainsboro, NJ",,"May also supervise peer group scientists on a study or project related basis. Reviews, compiles, records, calculate, and analyze data in accordance with..."
"Associate Director, PV Scientist",Bristol-Myers Squibb,"Princeton, NJ 08540",,"Associate Director PV Scientist. Demonstrated ability to understand, research, independently investigate, interpret, and reach reasoned conclusions regarding..."
Oncology Translational Medicine Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 12+ years’ experience in the drug discovery and development process. Accountable to ensure well-crafted and focused biomarker...
