position,company,location,salary,summary
Molecular Analytics Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Machine learning and data mining models for leveraging matched molecular pairs, assay data, crystallographic databases, etc...."
"Assoc, Sensory Scientist",Revlon,"Edison, NJ",,Set up and maintain panelist data collection system for each study. Assists in identifying and evaluating new products and consumer/sensory claims programs....
Pharmacovigilance scientist,Global Pharmatek,"New Brunswick, NJ 08901",,"Pharmacovigilance scientist ( PV Scientist). Entry includes medical history, laboratory data, and concomitant and co-suspect drug products...."
"Scientist, Claims",Revlon,"Edison, NJ",,Analyzes clinical and / or sensory data to support claims and innovation. Identifies and evaluates new products for strong clinical claims programs....
Associate Project Business Analyst,JP Morgan Chase,"Jersey City, NJ 07310 (Downtown area)",,Ability to manage highly sensitive employee data. On-going partnership with Workforce Analytics (WFA) data scientists to ensure that the automated reader is...
Food Scientist - Plant Protein Applications,Ingredion,"Bridgewater, NJ",,"Food Scientist - Plant Protein Applications. Senior Business Scientist, Team Leader, Global Applications. Interpreting data to understand relationships between..."
Predictive Analytics Data Scientist,Verizon,"Basking Ridge, NJ 07920",,"Experience using data munging, data engineering, and feature engineering software to prepare data for use in machine learning Experience with data visualization..."
Business Intelligence Manager,Verizon,"Basking Ridge, NJ 07920",,Connect various data locations in order to stage data before visualizations. Work with large sets of data to build proper visualizations and setups for...
Data Scientist,Fractal Analytics,"Jersey City, NJ 07311 (Downtown area)",,"Relevant academic experience and work experience in Statistics, with exposure to data structures and data visualization...."
Sr. Scientist R&D - Analytical,Kashiv Pharma LLC.,"Bridgewater, NJ",,"Analyze analytical data, identify trends and provide recommendation. Review laboratory notebooks, raw data and technical documentation (e.g...."
Intern/Coop - Associate Scientist,L'Oreal USA,"Clark, NJ 07066",,Analyzes sensory data and writes reports to clearly communicate findings to the formulation chemists. The position is in the Product Performance Evaluation...
Forensic Certifying Scientist,LabCorp,"Raritan, NJ",,"The Forensic Certifying Scientist is responsible for reviewing, certifying and reporting results. LabCorp Occupational Testing Services in Raritan, NJ has a..."
"Regulatory Affairs Specialist, CMC",Katalyst Healthcares & Life Sciences,"South Plainfield, NJ 07080",,"Support CMC scientists in collection of information to support change assessments and dossier strategy. MS Project for project planning, MS Excel for data..."
Dir Data Architecture,"Daiichi Sankyo, Inc.","Basking Ridge, NJ",,"Lead the development and management of R&D Master Data Strategy, Application Data Roadmap process with process and data flow diagrams, and the Life Cycle..."
Research Associate,Educational Testing Service (ETS),"Princeton, NJ 08541",,"Oversee data collection, data entry and check work. Design data analysis plans; Research Design, Data Collection and Analysis:...."
"Scientist, Quality Assurance",Katalyst Healthcares & Life Sciences,"South Plainfield, NJ 07080",,"Primary focus of this position is focused on the oversight on the stability program and the coordination and planning of stability studies, data analysis and..."
Wireless Networking Researcher,Vencore,"Basking Ridge, NJ",,"Experience with statistical data analysis. From smart grid to smart phones, intelligent highways to intelligent battlefields, Vencore Labs’ 200 scientists,..."
"Principal Scientist, Research Analytics",Celgene Corporation,"Summit, NJ 07901",,"We seek a talented, collaborative inter-disciplinary scientist to lead work on the computational analysis of high-dimensional tissue, cell and molecular..."
MARKET RESEARCH ANALYST,CCI Pharm,"Basking Ridge, NJ",,"Responsibilities Design, implement, analyze, and interpret a program for marketing research using internal and external data sources to identify business..."
"Associate Scientist, Bioanalytical",Merck,"Rahway, NJ",,This is an associate bioanalytical scientist position with primary duties in preparing and analyzing samples from biological matrices using LC-MS/MS....
"Research Investigator, Translational Bioinformatics",Bristol-Myers Squibb,"Hopewell, NJ",,"The scientists in this group analyze real-world health data, design experiments and analyze both pre-clinical and clinical -omics data sets, including RNA-Seq,..."
"Analytics Consultant, Decision Analytics (Healthcare Claims Analytics)",EXL,"Jersey City, NJ",,Expertise in advanced analytics tools and languages to analyze large data sets from multiple data sources....
US HEOR RESEARCH SCIENTIST,Bristol-Myers Squibb,"Princeton, NJ 08540",,Previous experience in publishing scientific data. Support the development of an aligned strategy for US Health Economics and Outcomes Research (HEOR) to...
Statistician - NJ,Advent Global Solutions,"Berkeley Heights, NJ 07922",,"Responsibilities will include, but are not limited to: 1. Maintain the existing home-grown CRM software; 2. Further develop the software; 3. Perform CRM..."
Analytical Development Scientist - PNJ2016-051,Patheon Inc.,"Princeton, NJ",,Present and discuss data at project and department meetings. These are entry or intermediate level scientist positions in the Analytical Development group...
"Associate Scientist, Bioanalytical",Merck,"Rahway, NJ",,This is an associate bioanalytical scientist position with primary duties in preparing and analyzing samples from biological matrices using LC-MS/MS....
"Senior Scientist, Computational Chemistry",Merck,"Kenilworth, NJ",,"Experience in scientific programming (Perl, Python, Pipeline Pilot) and/or data analytics (Spotfire). Merck & Co., Inc...."
"Director Research, Next Generation Psychometrics and Data Science",Educational Testing Service (ETS),"Princeton, NJ 08541",,"The Psychometrics, Statistics & Data Sciences (PSDS) area of Research & Development seeks a Director for its Next Generation Psychometrics & Data Science (NGP..."
Bell Labs Summer Intern,NOKIA,"Murray Hill, NJ",,"Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly..."
"Principal Scientist, Upstream Process Development",Merck,"Kenilworth, NJ",,Multivariate data analysis and Computational Fluid Dynamics). The Upstream Process Development and Engineering group in BPD&CM is seeking a highly motivated and...
"Regulatory Affairs Specialist, CMC",Katalyst Healthcares & Life Sciences,"South Plainfield, NJ 07080",,"Support CMC scientists in collection of information to support change assessments and dossier strategy. MS Project for project planning, MS Excel for data..."
Scientist III,Ortho Clinical Diagnostics,"Raritan, NJ 08869",,Performs data reviews and release inspection lots in SAP. Make independent decisions regarding the design and execution of experiments and protocols and the...
Actuarial Predictive Modeler/Data Scientist,"Everest Re Group, Ltd.","Liberty Corner, NJ",,Transform data and generate predictive variables from both internal and external data sources. Strong track record in large data manipulation in insurance...
"Scientist, Quality Assurance",Katalyst Healthcares & Life Sciences,"South Plainfield, NJ 07080",,"Primary focus of this position is focused on the oversight on the stability program and the coordination and planning of stability studies, data analysis and..."
Global Head Cardio-Vascular & Metabolism,Sanofi US,"Bridgewater, NJ",,Facilitate (in managing the group) integrated expert medical input in Cardio-Vascular & Metabolism studies to the operational aspects of clinical studies...
Principal Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,"The responsibilities of the scientist will include:. Experience with general programming and data analysis tools/languages such as Python, R, Matlab, Spotfire,..."
Associate Principal Scientist,Merck,"Kenilworth, NJ",,Present data at team and group meetings. Guide a team of scientists to ensure flawless execution of multiple programs in parallel....
Scientist-TS/MS Laboratory-Upstream,Eli Lilly,"Branchburg, NJ",,Experienced in statistical data analysis and knowledge of design of experiment (DoE) principles. The position requires strong technical knowlege of cell culture...
"Scientist II, Analytical Development",Celgene Corporation,"Summit, NJ 07901",,Generate laboratory clinical release and stability data. The Scientist II individual should work with minimal supervision to carry out laboratory based de novo...
"Scientist II, Biologics Analytical Development",Celgene Corporation,"Summit, NJ 07901",,Review analytical data for completeness and correctness. Scientist should work with minimal supervision to carry out laboratory based de novo analytical methods...
Postdoctoral Research Associate - Statistical Analysis,Princeton University,"Princeton, NJ",,"The Department of Astrophysical Sciences, Princeton University has as an open postdoctoral or more senior research position in the area of statistical analysis..."
Clinical Research Scientist,Insmed Incorporated,"Bridgewater, NJ 08807",,"Understanding of biostatistics and data management. Participate in activities related to review of data review, database lock, medical monitoring and query..."
"Vice President, Decision Analytics (Account Management)",EXL,"Jersey City, NJ",,"Our global footprint of nearly 2,000 data scientists and analysts assist client organizations with complex risk minimization methods, advanced marketing,..."
"Senior Scientist, Research Analytics",Celgene Corporation,"Summit, NJ 07901",,"We seek a talented computational scientist who will work in a highly collaborative environment on the analysis, statistical modeling, and the generation of..."
Principal Scientist - QCP,Bristol-Myers Squibb,"Princeton, NJ 08540",,The Clinical Pharmacology & Pharmacometrics (CP&P) department is searching for a scientist with expertise in Pharmacometrics (Pm) and Model-Based Meta-Analysis...
Research Scientist - Data Science,Educational Testing Service (ETS),"Princeton, NJ 08541",,"Data scientist, data analysis, quantitative research, qualitative research, computer science, statistics, theory, technical leadership, conceptualization,..."
Acoustic Emissions Research Scientist,"MISTRAS Group, Inc.","Princeton Junction, NJ 08550",,He/She will be in charge of setup of data bases for customer data management and archive. Hands-on experience in NDE data management....
Acoustic Emissions Research Scientist,Mistras Métaltec Inc,"Princeton Junction, NJ",,He/She will be in charge of setup of data bases for customer data management and archive. Hands-on experience in NDE data management....
Data Science Programming Manager,Bristol-Myers Squibb,"Hopewell, NJ",,"As key member of Global Biometrics Sciences team, candidate will be part of a cross-functional team of drug development scientists and data scientists focused..."
"Scientist, In Vitro Biology",Wuxi AppTec,"Plainsboro, NJ",,Ability to learn instrument and data analysis software. We are seeking skilled and motivated scientists with substantial experience in assay development for...
Acoustic Emissions Research Scientist,Mistras Métaltec Inc,"Princeton Junction, NJ",,He/She will be in charge of setup of data bases for customer data management and archive. Hands-on experience in NDE data management....
Data Science Programming Manager,Bristol-Myers Squibb,"Hopewell, NJ",,"As key member of Global Biometrics Sciences team, candidate will be part of a cross-functional team of drug development scientists and data scientists focused..."
Associate Scientist I,Wuxi AppTec,"Plainsboro, NJ",,"Prepare accurate data summary with minimal supervision. XBL is seeking an Associate Scientist I located in Plainsboro, NJ...."
"Research Study Assistant III (Basking Ridge, NJ)",Memorial Sloan Kettering,"Basking Ridge, NJ",,Interact with team members and individuals across MSK regarding data input. The Research Study Assistant works closely with MSK and each participating...
RESEARCH SCIENTIST: IN VITRO PHARMACOLOGY,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Demonstrated independence in experimental design, execution, and data analysis. BMS Immuno-Oncology Small Molecule Discovery is seeking a highly motivated..."
R&D Compliance specialist,Chenoa Information Services,"Bridgewater, NJ 08807",,Review analytical data according to cGMP and within the timeframes defined. Ability to work on complex issues where analysis of situations or data requires an...
Scientific Director of Statistical Modeling and Methodology,Johnson & Johnson Family of Companies,"Raritan, NJ",,Serving in internal Independent Data Monitoring Committees for trials involving innovative approaches requiring unblinded interim analyses;...
Environmental Scientist,Vertex,"Branchburg, NJ",,"Environmental Scientist, Remediation. Analyze laboratory and engineering data. VERTEX is regarded as one of the premier engineering, construction, environmental..."
Marketing Research Analyst,Weichert New Homes Co,"Morris Plains, NJ",,"Responds to all requests for data and information. Understands and practices various statistical concepts, research data, standards, and practices...."
Development Scientist-Smoker's Health,GlaxoSmithKline,"Township of Warren, NJ",,Ability to organize and report study data from internal and external sources. Works with Outsourcing Leader and/or Senior Development Scientists and contractors...
Scientific Director of Statistical Modeling and Methodology,Johnson & Johnson Family of Companies,"Raritan, NJ",,Serving in internal Independent Data Monitoring Committees for trials involving innovative approaches requiring unblinded interim analyses;...
Staff Scientist III,Wuxi AppTec,"Plainsboro, NJ",,"Assists in training Associate Scientist, Assistant Scientist, and Laboratory Assistant. Prepare data summary tables for report and/or report...."
Environmental Scientist,Vertex,"Branchburg, NJ",,"Environmental Scientist, Remediation. Analyze laboratory and engineering data. VERTEX is regarded as one of the premier engineering, construction, environmental..."
Associate - Bioinformation,Indegene,"Iselin, NJ",,The candidate will work with Bioinformatics Scientists to develop and test data analysis pipelines and Web applications used for investigation of viral...
Associate Bioengineer I,Celgene Corporation,"Township of Warren, NJ 07059",,"Organize, record and maintain experimental data Convey data analysis and interpretation to supervisor and colleagues with clarity and high level of accuracy...."
External Data Specifications Manager (eDSM),Bristol-Myers Squibb,"Hopewell, NJ",,"Reviews transferred data for quality and validity. Proactively resolves data, vendor and investigative site issues...."
External Protocol Data Manager (ePDM),Bristol-Myers Squibb,"Hopewell, NJ",,"Reviews transferred data for quality and validity. Proactively resolves data, vendor and investigative site issues...."
R & D: Sr. PLANT SCIENTIST,AeroFarms,"Newark, NJ",,Senior Plant Scientist. The Scientist will lead experiment execution and data analysis and coordinate with academic collaborators working in food science and...
Associate Research Physicist (JET),Princeton Plasma Physics Laboratory,"Princeton, NJ",,Be highly motivated scientist and a team worker who will collaborate closely with the JET team. Applicants should have demonstrated experience on experimental...
Associate Research Physicist (EAST),Princeton Plasma Physics Laboratory,"Princeton, NJ",,Should have demonstrated experience in dealing both with data analysis and experimental interpretation. We are looking for a highly motivated scientist and a...
Associate Research Physicist (EAST),Princeton University,"Princeton, NJ",,Should have demonstrated experience in dealing both with data analysis and experimental interpretation. We are looking for a highly motivated scientist and a...
Associate Research Physicist (JET),Princeton University,"Princeton, NJ",,Be highly motivated scientist and a team worker who will collaborate closely with the JET team. Applicants should have demonstrated experience on experimental...
"Big Data Architect and Scientist - VP - Warren, NJ",Citi,"Township of Warren, NJ",,Analyzing new data sources and create/modify data Bases to onboard data to SQL and no SQL Databases. In support of the data analytics groups the following are...
Research Assistants,Kessler Foundation,"West Orange, NJ 07052",,"Demonstrated experience in data management with a variety of data sources (survey, administrative, and medical data);..."
Data Scientist - VIE - 18 month - US Newark,Air Liquide,"Newark, NJ",,"Missions & Responsabilités The VIE will contribute to the development of software packages related to Customer acquisition, Customer development (e.g., cross..."
Process Analytics Scientist,Eurofins Lancaster Laboratories Professional Scien...,"Kenilworth, NJ",,"Document laboratory activities electronically and enter process data into database. Process Analytical Scientist responsibilities include, but are not limited..."
Ultimate Hoops Statistician,Life Time Fitness,"Berkeley Heights, NJ",,Experience tracking statistical data for basketball games. Life Time is currently seeking a qualified Ultimate Hoops Statistician....
Biomarker Scientist,Bristol-Myers Squibb,"Princeton, NJ 08540",,Experienced scientist with 9+ years’ experience in the drug development process. The Clinical Biomarker Scientist is responsible for developing and executing on...
POST DOCTORAL SCIENTIST,Johnson & Johnson Family of Companies,"Skillman, NJ",,Health and consumer behavior data. The Post Doctoral Scientist will be responsible. With other research scientists and engineers to formulate innovative....
Postdoctoral Research Associate,Princeton University,"Princeton, NJ",,(a) a strong background in climate/ocean/sea ice dynamics (b) experience using and analyzing coupled climate models and (c) strong diagnostic skills in...
Senior Scientist – Clinical Pharmacology,Johnson & Johnson Family of Companies,"Raritan, NJ",,"Perform and/or liaise for modeling and simulation analysis of preclinical-clinical data, translational PK/PD data, up to first-in-human (FIH) and if applicable..."
Quantum Information Research Scientist,Vencore,"Red Bank, NJ",,Vencore Labs is currently seeking a Research Scientist with a strong background in quantum information science to contribute to applied research and technology...
"Scientist, Clinical Research",Global Pharmatek,"Jersey City, NJ 07302 (Downtown area)",,"Title Scientist, Clinical Research - NJ. Review of clinical data within eCRF system, patient profiles, etc. to issue queries and clean data from clinical..."
Technical Service Scientist,Ashland,"Bridgewater, NJ 08807",,"Ashland is seeking a Technical Service scientist to join our Bridgewater team. Position will be responsible for the compilation, interpretation and presentation..."
Data Manager - Sr. Associate,Pfizer Inc.,"Peapack, NJ",,Serve as Data Manager for one or more clinical trials assuming responsibility for DMM activities including selection and application of data acquisition...
"Senior Director, Biostatistics and Data Management",Amicus Therapeutics,"Cranbury, NJ",,"Demonstrated expertise in statistical planning, data analysis and reporting of clinical trial data is a must. Senior Director Biostatistics and Data Management...."
Research Associate/Senior Research Associate - Bioanalytical,Insmed Incorporated,"Bridgewater, NJ 08807",,"Knowledge of statistics, data processing and documentation is also desired. Perform routine calculations and prepare accurate data summary and result reporting...."
Principal Data Scientist - Predictive and Prescriptive Analytics,Verizon,"Basking Ridge, NJ 07920",,"You will be a hands-on data scientist responsible for the entire end to end process of model development, implementation, and maintenance of business-changing..."
Manager Data Scientist (Think Team),Otsuka Pharmaceutical,"Princeton, NJ",,"Manager Data Scientist will support technology development for improving clinical trial operational efficiencies, digital assessments and health products, and..."
Oncology Academic Research Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Site leadership, KOL, scientists, research staff, pharmacists, industry-affairs office personnel, etc.). The newly formed Oncology Academic Research Leads..."
Quantum Information Research Scientist,Vencore,"Red Bank, NJ",,Vencore Labs is currently seeking a Research Scientist with a strong background in quantum information science to contribute to applied research and technology...
Oncology Academic Research Lead,Bristol-Myers Squibb,"Princeton, NJ 08540",,"Site leadership, KOL, scientists, research staff, pharmacists, industry-affairs office personnel, etc.). The newly formed Oncology Academic Research Leads..."
